manifest_version,page_id,book_id,catalog_generation,grade,viewer_key,viewer_page,source_image_index,source_filename,source_asset_url,asset_status,http_status,content_type,byte_size,sha256,fetch_attempts,position_ratio,position_quartile,page_type_status,error
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP063,LTMD-CN4-G1988,1988,4,H1988P4CI119,63,63,063.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/063.jpg,source_jpeg,200,image/jpeg,55913,4d9e3fff04cda49c00d8264491f26d0b51b152dc67aba79a17efebe475e1c514,1,0.293023,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP064,LTMD-CN4-G1988,1988,4,H1988P4CI119,64,64,064.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/064.jpg,source_jpeg,200,image/jpeg,45533,0141ebfefab83ca14c1fbd215a078166579e405d449b377267e96eb048b6348d,1,0.297674,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP065,LTMD-CN4-G1988,1988,4,H1988P4CI119,65,65,065.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/065.jpg,source_jpeg,200,image/jpeg,39839,319c575637167002cef171ce87e5ec9259a119e488ac7e03fbda55566f1f2317,1,0.302326,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP066,LTMD-CN4-G1988,1988,4,H1988P4CI119,66,66,066.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/066.jpg,source_jpeg,200,image/jpeg,38828,8bbab91b79a3e1b1d119fe645aa8556197a948cb07d09b52209d2af497654ed0,1,0.306977,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP067,LTMD-CN4-G1988,1988,4,H1988P4CI119,67,67,067.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/067.jpg,source_jpeg,200,image/jpeg,44504,d0ac2245430ab0be083773ab6ce3ada6595a2d6f3e064a85bb8e5c59d71cce6e,1,0.311628,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP068,LTMD-CN4-G1988,1988,4,H1988P4CI119,68,68,068.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/068.jpg,source_jpeg,200,image/jpeg,49437,38f925ce5d5fda0a35a54820f71f153a97640a8df68ad8a2d2b19b15d8daf832,1,0.316279,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP069,LTMD-CN4-G1988,1988,4,H1988P4CI119,69,69,069.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/069.jpg,source_jpeg,200,image/jpeg,58213,582f961ed3e9f13a335ad9c345108dc2a66df2bfba7142557f95457361cd8f6e,1,0.320930,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP070,LTMD-CN4-G1988,1988,4,H1988P4CI119,70,70,070.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/070.jpg,source_jpeg,200,image/jpeg,49696,8d65a69d494ec4eba7c9eb9e7ee208575c78d8a58674268649af3cecc12aba89,1,0.325581,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP071,LTMD-CN4-G1988,1988,4,H1988P4CI119,71,71,071.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/071.jpg,source_jpeg,200,image/jpeg,52157,85ed296570534df1bf30f846f4c170673948e47de5bb1a889808409e66873720,1,0.330233,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP072,LTMD-CN4-G1988,1988,4,H1988P4CI119,72,72,072.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/072.jpg,source_jpeg,200,image/jpeg,50232,c22169342d5917dcc2d2f65c8a50dd3570c4ab2899ca4f7ec3caf92fae8c8296,1,0.334884,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP073,LTMD-CN4-G1988,1988,4,H1988P4CI119,73,73,073.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/073.jpg,source_jpeg,200,image/jpeg,53478,456644d2d5b4605a01d497c17550a504915ca03d1ae16c67697e97cf3649623d,1,0.339535,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP074,LTMD-CN4-G1988,1988,4,H1988P4CI119,74,74,074.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/074.jpg,source_jpeg,200,image/jpeg,56183,5e34a0f3cd4ee67b50e71cc6660890e30706fa4678667c3c789067d0ae3c7e2e,1,0.344186,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP075,LTMD-CN4-G1988,1988,4,H1988P4CI119,75,75,075.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/075.jpg,source_jpeg,200,image/jpeg,51471,36f009012176ed00e7ba4f7b5b94e26df4acb940e27afbdefb6a3143570b5607,1,0.348837,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP076,LTMD-CN4-G1988,1988,4,H1988P4CI119,76,76,076.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/076.jpg,source_jpeg,200,image/jpeg,50043,3da8d14cbda54b0bd5dd5f86d6c0cd44451f2b075d0c418fd8183b22cc3fc2a6,1,0.353488,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP077,LTMD-CN4-G1988,1988,4,H1988P4CI119,77,77,077.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/077.jpg,source_jpeg,200,image/jpeg,34952,65b2b0e73fd0e69b8e0dff379bb533651c4b901c82f388b1be89efd313d0c83a,1,0.358140,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP078,LTMD-CN4-G1988,1988,4,H1988P4CI119,78,78,078.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/078.jpg,source_jpeg,200,image/jpeg,43972,cb825867e7ccd4a1256dc4f1f8c5e719c8160a25b458c9bf3486d39927db8646,1,0.362791,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP079,LTMD-CN4-G1988,1988,4,H1988P4CI119,79,79,079.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/079.jpg,source_jpeg,200,image/jpeg,49875,a43f5fefd54481adca8d0011c2b8443a3a2842c5d7d58fad68b03cc66b3e2085,1,0.367442,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP080,LTMD-CN4-G1988,1988,4,H1988P4CI119,80,80,080.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/080.jpg,source_jpeg,200,image/jpeg,49590,a45889f28156633f124324ce057258f812082313ae7bb9a266b233d4be7bb47d,1,0.372093,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP081,LTMD-CN4-G1988,1988,4,H1988P4CI119,81,81,081.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/081.jpg,source_jpeg,200,image/jpeg,47179,f01bbdf470c525d42b3197dd59da6fd362e17acb35618b73c13ccf4d3c089cc2,1,0.376744,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP082,LTMD-CN4-G1988,1988,4,H1988P4CI119,82,82,082.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/082.jpg,source_jpeg,200,image/jpeg,40285,5956bb25a51fa352f9efd5b6e45846a7ddc6d1d7645f5f1b88a99c56ea30f771,1,0.381395,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP083,LTMD-CN4-G1988,1988,4,H1988P4CI119,83,83,083.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/083.jpg,source_jpeg,200,image/jpeg,50317,bb61421fc895e2dd24fa83356483ec7dc19cfb68d5198db744b0ab09ed409860,1,0.386047,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP084,LTMD-CN4-G1988,1988,4,H1988P4CI119,84,84,084.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/084.jpg,source_jpeg,200,image/jpeg,54307,f666ad26055eaa7adb6591ed112963047e0fa67728b5b59792e7ed6d572d583f,1,0.390698,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP085,LTMD-CN4-G1988,1988,4,H1988P4CI119,85,85,085.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/085.jpg,source_jpeg,200,image/jpeg,56111,d155186d2ddbe26f3ec89c9c0ab9fbd3ba87367338bf8a46ac050aae135c8874,1,0.395349,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP086,LTMD-CN4-G1988,1988,4,H1988P4CI119,86,86,086.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/086.jpg,source_jpeg,200,image/jpeg,70943,39248549efc9a2c526faab2bf24f5589852226cf1eafc1c06f016e00cb192c7d,1,0.400000,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP087,LTMD-CN4-G1988,1988,4,H1988P4CI119,87,87,087.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/087.jpg,source_jpeg,200,image/jpeg,35734,822c2548822986fcb819877668ae475404bed793511eca883083617486b306f5,1,0.404651,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP088,LTMD-CN4-G1988,1988,4,H1988P4CI119,88,88,088.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/088.jpg,source_jpeg,200,image/jpeg,45198,4a81e7c95eecaf7db3c3d4fff2184603818ae832c01ba8cf67ae15015456c3e6,1,0.409302,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP089,LTMD-CN4-G1988,1988,4,H1988P4CI119,89,89,089.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/089.jpg,source_jpeg,200,image/jpeg,47318,d8a0f0e20dc3792082b77a46b45364f2c8caf01fb84ec88a262b8924b5b44845,1,0.413953,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP090,LTMD-CN4-G1988,1988,4,H1988P4CI119,90,90,090.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/090.jpg,source_jpeg,200,image/jpeg,45288,06ab6419421a82dccd0ab489830acf3547c3010b335980ebad92454e85319299,1,0.418605,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP091,LTMD-CN4-G1988,1988,4,H1988P4CI119,91,91,091.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/091.jpg,source_jpeg,200,image/jpeg,28516,6bb85eafcf43309d2d317cfc55e01516f70004f0a2a45dd6b8e379be00f90edc,1,0.423256,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP092,LTMD-CN4-G1988,1988,4,H1988P4CI119,92,92,092.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/092.jpg,source_jpeg,200,image/jpeg,51078,eb42932db38975e4aad499ff11a67392a3b8e51b83f74ca84e1fa059e61cf848,1,0.427907,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP093,LTMD-CN4-G1988,1988,4,H1988P4CI119,93,93,093.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/093.jpg,source_jpeg,200,image/jpeg,51343,d9a3b063361ee5f209dc4a0d9af58ba9f5e40d1510f4399401f533354b202c76,1,0.432558,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP094,LTMD-CN4-G1988,1988,4,H1988P4CI119,94,94,094.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/094.jpg,source_jpeg,200,image/jpeg,37073,dfcf71783c125cfb505af1dd651209c59bf4d9758a120bfa37c7a88063de665f,1,0.437209,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP095,LTMD-CN4-G1988,1988,4,H1988P4CI119,95,95,095.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/095.jpg,source_jpeg,200,image/jpeg,40018,24df73123c83cea481abd13381e4c75d2cc72d65ace3f109d8207cb691324d50,1,0.441860,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP096,LTMD-CN4-G1988,1988,4,H1988P4CI119,96,96,096.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/096.jpg,source_jpeg,200,image/jpeg,39763,2800f03af9282b98046d823d8d015ca3de90e67e6b2ef5a74af794c053bd723f,1,0.446512,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP097,LTMD-CN4-G1988,1988,4,H1988P4CI119,97,97,097.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/097.jpg,source_jpeg,200,image/jpeg,37326,bff7a9c9a137774b0aaf7d2b2a29aae54557040bf20cfb895b809d900cd32958,1,0.451163,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP098,LTMD-CN4-G1988,1988,4,H1988P4CI119,98,98,098.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/098.jpg,source_jpeg,200,image/jpeg,40865,a42fc71282b5fe97f434af8c4bb007c8fdcc061e58ef62cad296b3e1c6b99f69,1,0.455814,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP099,LTMD-CN4-G1988,1988,4,H1988P4CI119,99,99,099.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/099.jpg,source_jpeg,200,image/jpeg,46414,0c2bbf78e8f6ec85b15508702c5f760d8bb7f0b291cdfb4a7630e3a937524abf,1,0.460465,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP100,LTMD-CN4-G1988,1988,4,H1988P4CI119,100,100,100.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/100.jpg,source_jpeg,200,image/jpeg,40116,e2d902680c111e2f22e868c15c70b5dad192b77d4fc05394970a065cea5eadfb,1,0.465116,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP101,LTMD-CN4-G1988,1988,4,H1988P4CI119,101,101,101.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/101.jpg,source_jpeg,200,image/jpeg,43573,c2d31f72fb265c6c2f0bf0a0af7fba50b25d9fa21451afe973301f39ab519517,1,0.469767,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP102,LTMD-CN4-G1988,1988,4,H1988P4CI119,102,102,102.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/102.jpg,source_jpeg,200,image/jpeg,32149,077dd6f4cbd80ad313f72999b6f1ea83d756e5863ecf5045665ab9f4c5df4fdf,1,0.474419,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP103,LTMD-CN4-G1988,1988,4,H1988P4CI119,103,103,103.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/103.jpg,source_jpeg,200,image/jpeg,31302,a24d329c2d2175cdc52ccbeb46fd6fd35911b7bdeea4ad635c294d986ffac571,1,0.479070,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP104,LTMD-CN4-G1988,1988,4,H1988P4CI119,104,104,104.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/104.jpg,source_jpeg,200,image/jpeg,36990,a500668d449f811db79e546d73bfa19975c255882f178cc8bac9aceca4e7b367,1,0.483721,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP105,LTMD-CN4-G1988,1988,4,H1988P4CI119,105,105,105.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/105.jpg,source_jpeg,200,image/jpeg,35753,422d8ea7ffb31b7e46ca484007c8ed0dcc3b7965acad246fee0270b4a03663ad,1,0.488372,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP106,LTMD-CN4-G1988,1988,4,H1988P4CI119,106,106,106.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/106.jpg,source_jpeg,200,image/jpeg,44932,8e9eb38c5f139fda851abe7619e35e8cb6bdd630ad1e5f80a9e4c2ab0660fa4d,1,0.493023,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP107,LTMD-CN4-G1988,1988,4,H1988P4CI119,107,107,107.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/107.jpg,source_jpeg,200,image/jpeg,46910,699a1041e163a8e344b60fa844aafd00795181a192c9cbdc48b0e19d2fd7cc01,1,0.497674,Q2,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP108,LTMD-CN4-G1988,1988,4,H1988P4CI119,108,108,108.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/108.jpg,source_jpeg,200,image/jpeg,48458,2c75f0c92306a90bb30ed2212e65c2c8a74148ca78de72dd0b4e816975dd3beb,1,0.502326,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP109,LTMD-CN4-G1988,1988,4,H1988P4CI119,109,109,109.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/109.jpg,source_jpeg,200,image/jpeg,45223,c9a9455c5bffb9ba10770a92157d914e0072917db74d98decde375fd007892ca,1,0.506977,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP110,LTMD-CN4-G1988,1988,4,H1988P4CI119,110,110,110.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/110.jpg,source_jpeg,200,image/jpeg,46734,10585be21c6e1223d8f9b29cd503af38194b83c2dfd67278939ea1d1b20651bf,1,0.511628,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP111,LTMD-CN4-G1988,1988,4,H1988P4CI119,111,111,111.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/111.jpg,source_jpeg,200,image/jpeg,45939,96786fcfc333f30c0148ed188e14748f18dc370c6251ac07c077ca2fe219f1db,1,0.516279,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP112,LTMD-CN4-G1988,1988,4,H1988P4CI119,112,112,112.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/112.jpg,source_jpeg,200,image/jpeg,41183,5851fed86908403ce8f74e1b495b29066912544d47eee669e517ff457dc128c0,1,0.520930,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP113,LTMD-CN4-G1988,1988,4,H1988P4CI119,113,113,113.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/113.jpg,source_jpeg,200,image/jpeg,42502,c5b1db3fc4a4a9fb5acc3cec30a0f1cefaa556309bb4ec6616f8f8b67ee124e4,1,0.525581,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP114,LTMD-CN4-G1988,1988,4,H1988P4CI119,114,114,114.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/114.jpg,source_jpeg,200,image/jpeg,45078,5c71e62fbddc14dbad2573baf30446864ad0c0e46593bb963575457370accf0d,1,0.530233,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP115,LTMD-CN4-G1988,1988,4,H1988P4CI119,115,115,115.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/115.jpg,source_jpeg,200,image/jpeg,45566,8b9bd76833c105097d826a3280c9836cb68c799935780e0e0911d0fe2d18e20f,1,0.534884,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP116,LTMD-CN4-G1988,1988,4,H1988P4CI119,116,116,116.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/116.jpg,source_jpeg,200,image/jpeg,49522,2794e981ec87b2dd6c7e65e2780436946a628065ec17664d90a7b9d0c9c179e1,1,0.539535,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP117,LTMD-CN4-G1988,1988,4,H1988P4CI119,117,117,117.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/117.jpg,source_jpeg,200,image/jpeg,50287,32990943674ac15e47e12dc50aa7a06442e728b89293f9f013ebf83b06815ddc,1,0.544186,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP118,LTMD-CN4-G1988,1988,4,H1988P4CI119,118,118,118.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/118.jpg,source_jpeg,200,image/jpeg,41622,6326d7cc20c9742aa564937e651e481eaee04da87ae4473d83ca69d17245acbb,1,0.548837,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP119,LTMD-CN4-G1988,1988,4,H1988P4CI119,119,119,119.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/119.jpg,source_jpeg,200,image/jpeg,34747,774817467b4262a1cdf605c0a684eb70c22286d10206e4de24b2c7f652c19905,1,0.553488,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP120,LTMD-CN4-G1988,1988,4,H1988P4CI119,120,120,120.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/120.jpg,source_jpeg,200,image/jpeg,59366,ed7fa600b42fd011a15f5a305ca239fabb7b40700810b5697be6113ad553a0be,1,0.558140,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP121,LTMD-CN4-G1988,1988,4,H1988P4CI119,121,121,121.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/121.jpg,source_jpeg,200,image/jpeg,50647,bea4ac2deeedd8ca1b55da03460c0929e390c3c24951a282b378a824cbcd9cf3,1,0.562791,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP122,LTMD-CN4-G1988,1988,4,H1988P4CI119,122,122,122.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/122.jpg,source_jpeg,200,image/jpeg,37990,b0429762b2a10ca208e9cefa88893e59bf6ee28ddc8027d5f452794eababed26,1,0.567442,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP123,LTMD-CN4-G1988,1988,4,H1988P4CI119,123,123,123.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/123.jpg,source_jpeg,200,image/jpeg,42499,4feed3f3e375f90f3f8f00abfe5355ccd822ddd7c5f70ea9900d206357c98ef2,1,0.572093,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP124,LTMD-CN4-G1988,1988,4,H1988P4CI119,124,124,124.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/124.jpg,source_jpeg,200,image/jpeg,44049,7c3facb29d0f6b1f70e4d85ef0052455419341b1e0b5959b396af85422e3d474,1,0.576744,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP125,LTMD-CN4-G1988,1988,4,H1988P4CI119,125,125,125.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/125.jpg,source_jpeg,200,image/jpeg,49846,b0558954b979a471034f875a7f09455751879874f714308e55e4f8bb536af0b7,1,0.581395,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP126,LTMD-CN4-G1988,1988,4,H1988P4CI119,126,126,126.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/126.jpg,source_jpeg,200,image/jpeg,39798,99f7d1112d15fed3077b957195bf96742c092ec7dcbdfba2b1088099b8836fb7,1,0.586047,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP127,LTMD-CN4-G1988,1988,4,H1988P4CI119,127,127,127.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/127.jpg,source_jpeg,200,image/jpeg,50508,83b01cda3ad0ab07567cdfd68978db651c8ae5368f380a7943cf02090b9458a5,1,0.590698,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP128,LTMD-CN4-G1988,1988,4,H1988P4CI119,128,128,128.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/128.jpg,source_jpeg,200,image/jpeg,48084,2a3e5dbb1ec7960aa396fbaf39bb8430cf130325dd4d181b46bca768169b4113,1,0.595349,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP129,LTMD-CN4-G1988,1988,4,H1988P4CI119,129,129,129.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/129.jpg,source_jpeg,200,image/jpeg,33302,5368b67bba75e74b0472d044909aaa755ae1c92d13217f95667e03cc0ff21509,1,0.600000,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP130,LTMD-CN4-G1988,1988,4,H1988P4CI119,130,130,130.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/130.jpg,source_jpeg,200,image/jpeg,67404,155a5103e92111955f13ddf3e9890deb15ffcc4f0ee214d74fef68defbb249be,1,0.604651,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP131,LTMD-CN4-G1988,1988,4,H1988P4CI119,131,131,131.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/131.jpg,source_jpeg,200,image/jpeg,50477,8c8cf320599b91be9cb37170f34cee13a6810cfac786feb2b4ecea11c8af24e4,1,0.609302,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP132,LTMD-CN4-G1988,1988,4,H1988P4CI119,132,132,132.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/132.jpg,source_jpeg,200,image/jpeg,50468,ced265f23a75308ea50854c2a8e42c9892ca2706df1e9ac33e12e12f42ca5115,1,0.613953,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP133,LTMD-CN4-G1988,1988,4,H1988P4CI119,133,133,133.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/133.jpg,source_jpeg,200,image/jpeg,57469,acf4fc75c978edfd3544aad9940bbf46f0ec9d67a575484ce80725391aa85085,1,0.618605,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP134,LTMD-CN4-G1988,1988,4,H1988P4CI119,134,134,134.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/134.jpg,source_jpeg,200,image/jpeg,58151,d2fb5a60a68e34c8e55b29b98d54fe3ab51db1a8e1d35e9fe7665bbaa9017056,1,0.623256,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP135,LTMD-CN4-G1988,1988,4,H1988P4CI119,135,135,135.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/135.jpg,source_jpeg,200,image/jpeg,54289,1160a6b5b19515c023f4a78c2f0b539e101f0dd180cb24ce752aa1e93a4893af,1,0.627907,Q3,unclassified,
CN46_PAGE_MANIFEST_0.2,LTMD-CN4-G1988-VP136,LTMD-CN4-G1988,1988,4,H1988P4CI119,136,136,136.jpg,https://historico.conaliteg.gob.mx/c/H1988P4CI119/136.jpg,source_jpeg,200,image/jpeg,47700,6b70512f22189322fbf91990d1307bbeed242b92977486168340753c00301a9c,1,0.632558,Q3,unclassified,
