scanner_version,page_id,book_id,catalog_generation,grade,viewer_page,selected_psm,source_sha256_verified,front_zone,end_zone,front_matter_score,toc_navigation_score,bibliography_credits_score,matched_category_count,error
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP001,LTMD-CN5-G2011,2011,5,1,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP002,LTMD-CN5-G2011,2011,5,2,3,1,1,0,0,0,7,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP003,LTMD-CN5-G2011,2011,5,3,3,1,1,0,1,1,1,3,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP004,LTMD-CN5-G2011,2011,5,4,3,1,1,0,1,3,0,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP005,LTMD-CN5-G2011,2011,5,5,3,1,1,0,2,2,0,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP006,LTMD-CN5-G2011,2011,5,6,3,1,1,0,2,2,0,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP007,LTMD-CN5-G2011,2011,5,7,3,1,1,0,0,1,2,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP008,LTMD-CN5-G2011,2011,5,8,6,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP009,LTMD-CN5-G2011,2011,5,9,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP010,LTMD-CN5-G2011,2011,5,10,11,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP011,LTMD-CN5-G2011,2011,5,11,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP012,LTMD-CN5-G2011,2011,5,12,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP013,LTMD-CN5-G2011,2011,5,13,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP014,LTMD-CN5-G2011,2011,5,14,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP015,LTMD-CN5-G2011,2011,5,15,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP016,LTMD-CN5-G2011,2011,5,16,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP146,LTMD-CN5-G2011,2011,5,146,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP147,LTMD-CN5-G2011,2011,5,147,3,1,0,1,0,2,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP148,LTMD-CN5-G2011,2011,5,148,3,1,0,1,0,2,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP149,LTMD-CN5-G2011,2011,5,149,3,1,0,1,0,2,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP150,LTMD-CN5-G2011,2011,5,150,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP151,LTMD-CN5-G2011,2011,5,151,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP152,LTMD-CN5-G2011,2011,5,152,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP153,LTMD-CN5-G2011,2011,5,153,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP154,LTMD-CN5-G2011,2011,5,154,3,1,0,1,1,0,1,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP155,LTMD-CN5-G2011,2011,5,155,3,1,0,1,0,0,1,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP156,LTMD-CN5-G2011,2011,5,156,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP157,LTMD-CN5-G2011,2011,5,157,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP158,LTMD-CN5-G2011,2011,5,158,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP159,LTMD-CN5-G2011,2011,5,159,3,1,0,1,0,2,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP160,LTMD-CN5-G2011,2011,5,160,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2011-VP161,LTMD-CN5-G2011,2011,5,161,6,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP001,LTMD-CN5-G2019,2019,5,1,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP002,LTMD-CN5-G2019,2019,5,2,3,1,1,0,0,0,8,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP003,LTMD-CN5-G2019,2019,5,3,3,1,1,0,1,1,1,3,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP004,LTMD-CN5-G2019,2019,5,4,3,1,1,0,1,3,0,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP005,LTMD-CN5-G2019,2019,5,5,3,1,1,0,2,3,0,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP006,LTMD-CN5-G2019,2019,5,6,3,1,1,0,2,2,0,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP007,LTMD-CN5-G2019,2019,5,7,3,1,1,0,0,2,2,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP008,LTMD-CN5-G2019,2019,5,8,6,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP009,LTMD-CN5-G2019,2019,5,9,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP010,LTMD-CN5-G2019,2019,5,10,11,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP011,LTMD-CN5-G2019,2019,5,11,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP012,LTMD-CN5-G2019,2019,5,12,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP013,LTMD-CN5-G2019,2019,5,13,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP014,LTMD-CN5-G2019,2019,5,14,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP015,LTMD-CN5-G2019,2019,5,15,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP016,LTMD-CN5-G2019,2019,5,16,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP146,LTMD-CN5-G2019,2019,5,146,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP147,LTMD-CN5-G2019,2019,5,147,3,1,0,1,0,2,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP148,LTMD-CN5-G2019,2019,5,148,3,1,0,1,0,2,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP149,LTMD-CN5-G2019,2019,5,149,3,1,0,1,0,2,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP150,LTMD-CN5-G2019,2019,5,150,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP151,LTMD-CN5-G2019,2019,5,151,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP152,LTMD-CN5-G2019,2019,5,152,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP153,LTMD-CN5-G2019,2019,5,153,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP154,LTMD-CN5-G2019,2019,5,154,3,1,0,1,1,0,1,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP155,LTMD-CN5-G2019,2019,5,155,3,1,0,1,0,0,1,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP156,LTMD-CN5-G2019,2019,5,156,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP157,LTMD-CN5-G2019,2019,5,157,,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP158,LTMD-CN5-G2019,2019,5,158,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP159,LTMD-CN5-G2019,2019,5,159,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP160,LTMD-CN5-G2019,2019,5,160,3,1,0,1,0,0,1,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN5-G2019-VP161,LTMD-CN5-G2019,2019,5,161,6,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP001,LTMD-CN6-G1982,1982,6,1,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP002,LTMD-CN6-G1982,1982,6,2,6,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP003,LTMD-CN6-G1982,1982,6,3,3,1,1,0,0,0,1,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP004,LTMD-CN6-G1982,1982,6,4,3,1,1,0,0,0,2,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP005,LTMD-CN6-G1982,1982,6,5,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP006,LTMD-CN6-G1982,1982,6,6,3,1,1,0,1,0,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP007,LTMD-CN6-G1982,1982,6,7,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP008,LTMD-CN6-G1982,1982,6,8,6,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP009,LTMD-CN6-G1982,1982,6,9,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP010,LTMD-CN6-G1982,1982,6,10,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP011,LTMD-CN6-G1982,1982,6,11,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP012,LTMD-CN6-G1982,1982,6,12,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP013,LTMD-CN6-G1982,1982,6,13,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP014,LTMD-CN6-G1982,1982,6,14,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP015,LTMD-CN6-G1982,1982,6,15,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP016,LTMD-CN6-G1982,1982,6,16,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP195,LTMD-CN6-G1982,1982,6,195,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP196,LTMD-CN6-G1982,1982,6,196,3,1,0,1,1,0,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP197,LTMD-CN6-G1982,1982,6,197,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP198,LTMD-CN6-G1982,1982,6,198,3,1,0,1,2,0,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP199,LTMD-CN6-G1982,1982,6,199,3,1,0,1,1,0,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP200,LTMD-CN6-G1982,1982,6,200,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP201,LTMD-CN6-G1982,1982,6,201,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP202,LTMD-CN6-G1982,1982,6,202,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP203,LTMD-CN6-G1982,1982,6,203,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP204,LTMD-CN6-G1982,1982,6,204,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP205,LTMD-CN6-G1982,1982,6,205,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP206,LTMD-CN6-G1982,1982,6,206,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP207,LTMD-CN6-G1982,1982,6,207,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP208,LTMD-CN6-G1982,1982,6,208,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP209,LTMD-CN6-G1982,1982,6,209,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G1982-VP210,LTMD-CN6-G1982,1982,6,210,6,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP001,LTMD-CN6-G2011,2011,6,1,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP002,LTMD-CN6-G2011,2011,6,2,3,1,1,0,0,0,8,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP003,LTMD-CN6-G2011,2011,6,3,3,1,1,0,1,1,1,3,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP004,LTMD-CN6-G2011,2011,6,4,3,1,1,0,1,3,0,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP005,LTMD-CN6-G2011,2011,6,5,3,1,1,0,2,2,0,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP006,LTMD-CN6-G2011,2011,6,6,3,1,1,0,2,2,1,3,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP007,LTMD-CN6-G2011,2011,6,7,3,1,1,0,0,1,1,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP008,LTMD-CN6-G2011,2011,6,8,6,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP009,LTMD-CN6-G2011,2011,6,9,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP010,LTMD-CN6-G2011,2011,6,10,6,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP011,LTMD-CN6-G2011,2011,6,11,3,1,1,0,0,1,1,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP012,LTMD-CN6-G2011,2011,6,12,3,1,1,0,0,2,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP013,LTMD-CN6-G2011,2011,6,13,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP014,LTMD-CN6-G2011,2011,6,14,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP015,LTMD-CN6-G2011,2011,6,15,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP016,LTMD-CN6-G2011,2011,6,16,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP162,LTMD-CN6-G2011,2011,6,162,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP163,LTMD-CN6-G2011,2011,6,163,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP164,LTMD-CN6-G2011,2011,6,164,3,1,0,1,0,2,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP165,LTMD-CN6-G2011,2011,6,165,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP166,LTMD-CN6-G2011,2011,6,166,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP167,LTMD-CN6-G2011,2011,6,167,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP168,LTMD-CN6-G2011,2011,6,168,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP169,LTMD-CN6-G2011,2011,6,169,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP170,LTMD-CN6-G2011,2011,6,170,3,1,0,1,0,0,3,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP171,LTMD-CN6-G2011,2011,6,171,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP172,LTMD-CN6-G2011,2011,6,172,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP173,LTMD-CN6-G2011,2011,6,173,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP174,LTMD-CN6-G2011,2011,6,174,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP175,LTMD-CN6-G2011,2011,6,175,3,1,0,1,0,2,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP176,LTMD-CN6-G2011,2011,6,176,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2011-VP177,LTMD-CN6-G2011,2011,6,177,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP001,LTMD-CN6-G2019,2019,6,1,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP002,LTMD-CN6-G2019,2019,6,2,3,1,1,0,0,0,8,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP003,LTMD-CN6-G2019,2019,6,3,3,1,1,0,1,1,1,3,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP004,LTMD-CN6-G2019,2019,6,4,3,1,1,0,1,3,0,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP005,LTMD-CN6-G2019,2019,6,5,3,1,1,0,1,3,0,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP006,LTMD-CN6-G2019,2019,6,6,3,1,1,0,2,2,1,3,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP007,LTMD-CN6-G2019,2019,6,7,3,1,1,0,0,3,2,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP008,LTMD-CN6-G2019,2019,6,8,6,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP009,LTMD-CN6-G2019,2019,6,9,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP010,LTMD-CN6-G2019,2019,6,10,6,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP011,LTMD-CN6-G2019,2019,6,11,3,1,1,0,0,1,1,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP012,LTMD-CN6-G2019,2019,6,12,3,1,1,0,0,2,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP013,LTMD-CN6-G2019,2019,6,13,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP014,LTMD-CN6-G2019,2019,6,14,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP015,LTMD-CN6-G2019,2019,6,15,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP016,LTMD-CN6-G2019,2019,6,16,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP162,LTMD-CN6-G2019,2019,6,162,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP163,LTMD-CN6-G2019,2019,6,163,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP164,LTMD-CN6-G2019,2019,6,164,3,1,0,1,0,2,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP165,LTMD-CN6-G2019,2019,6,165,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP166,LTMD-CN6-G2019,2019,6,166,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP167,LTMD-CN6-G2019,2019,6,167,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP168,LTMD-CN6-G2019,2019,6,168,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP169,LTMD-CN6-G2019,2019,6,169,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP170,LTMD-CN6-G2019,2019,6,170,3,1,0,1,0,0,2,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP171,LTMD-CN6-G2019,2019,6,171,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP172,LTMD-CN6-G2019,2019,6,172,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP173,LTMD-CN6-G2019,2019,6,173,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP174,LTMD-CN6-G2019,2019,6,174,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP175,LTMD-CN6-G2019,2019,6,175,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP176,LTMD-CN6-G2019,2019,6,176,3,1,0,1,0,0,1,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN6-G2019-VP177,LTMD-CN6-G2019,2019,6,177,,1,0,1,0,0,0,0,
