scanner_version,page_id,book_id,catalog_generation,grade,viewer_page,selected_psm,source_sha256_verified,front_zone,end_zone,front_matter_score,toc_navigation_score,bibliography_credits_score,matched_category_count,error
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP001,LTMD-CN6-G1993-CN,1993,6,1,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP002,LTMD-CN6-G1993-CN,1993,6,2,3,1,1,0,0,1,7,2,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP003,LTMD-CN6-G1993-CN,1993,6,3,3,1,1,0,1,0,1,2,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP004,LTMD-CN6-G1993-CN,1993,6,4,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP005,LTMD-CN6-G1993-CN,1993,6,5,3,1,1,0,0,1,0,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP006,LTMD-CN6-G1993-CN,1993,6,6,6,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP007,LTMD-CN6-G1993-CN,1993,6,7,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP008,LTMD-CN6-G1993-CN,1993,6,8,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP009,LTMD-CN6-G1993-CN,1993,6,9,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP010,LTMD-CN6-G1993-CN,1993,6,10,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP011,LTMD-CN6-G1993-CN,1993,6,11,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP012,LTMD-CN6-G1993-CN,1993,6,12,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP013,LTMD-CN6-G1993-CN,1993,6,13,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP014,LTMD-CN6-G1993-CN,1993,6,14,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP015,LTMD-CN6-G1993-CN,1993,6,15,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP016,LTMD-CN6-G1993-CN,1993,6,16,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP227,LTMD-CN6-G1993-CN,1993,6,227,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP228,LTMD-CN6-G1993-CN,1993,6,228,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP229,LTMD-CN6-G1993-CN,1993,6,229,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP230,LTMD-CN6-G1993-CN,1993,6,230,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP231,LTMD-CN6-G1993-CN,1993,6,231,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP232,LTMD-CN6-G1993-CN,1993,6,232,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP233,LTMD-CN6-G1993-CN,1993,6,233,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP234,LTMD-CN6-G1993-CN,1993,6,234,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP235,LTMD-CN6-G1993-CN,1993,6,235,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP236,LTMD-CN6-G1993-CN,1993,6,236,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP237,LTMD-CN6-G1993-CN,1993,6,237,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP238,LTMD-CN6-G1993-CN,1993,6,238,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP239,LTMD-CN6-G1993-CN,1993,6,239,6,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP240,LTMD-CN6-G1993-CN,1993,6,240,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP241,LTMD-CN6-G1993-CN,1993,6,241,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-CN-VP242,LTMD-CN6-G1993-CN,1993,6,242,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP001,LTMD-CN6-G1993-DH,1993,6,1,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP002,LTMD-CN6-G1993-DH,1993,6,2,3,1,1,0,0,0,4,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP003,LTMD-CN6-G1993-DH,1993,6,3,3,1,1,0,1,4,1,3,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP004,LTMD-CN6-G1993-DH,1993,6,4,3,1,1,0,0,3,0,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP005,LTMD-CN6-G1993-DH,1993,6,5,3,1,1,0,0,2,0,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP006,LTMD-CN6-G1993-DH,1993,6,6,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP007,LTMD-CN6-G1993-DH,1993,6,7,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP008,LTMD-CN6-G1993-DH,1993,6,8,3,1,1,0,0,1,0,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP009,LTMD-CN6-G1993-DH,1993,6,9,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP010,LTMD-CN6-G1993-DH,1993,6,10,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP011,LTMD-CN6-G1993-DH,1993,6,11,3,1,1,0,0,1,0,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP012,LTMD-CN6-G1993-DH,1993,6,12,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP013,LTMD-CN6-G1993-DH,1993,6,13,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP014,LTMD-CN6-G1993-DH,1993,6,14,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP015,LTMD-CN6-G1993-DH,1993,6,15,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP016,LTMD-CN6-G1993-DH,1993,6,16,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP235,LTMD-CN6-G1993-DH,1993,6,235,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP236,LTMD-CN6-G1993-DH,1993,6,236,3,1,0,1,0,1,0,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP237,LTMD-CN6-G1993-DH,1993,6,237,3,1,0,1,0,1,0,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP238,LTMD-CN6-G1993-DH,1993,6,238,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP239,LTMD-CN6-G1993-DH,1993,6,239,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP240,LTMD-CN6-G1993-DH,1993,6,240,3,1,0,1,0,1,0,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP241,LTMD-CN6-G1993-DH,1993,6,241,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP242,LTMD-CN6-G1993-DH,1993,6,242,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP243,LTMD-CN6-G1993-DH,1993,6,243,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP244,LTMD-CN6-G1993-DH,1993,6,244,3,1,0,1,1,0,0,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP245,LTMD-CN6-G1993-DH,1993,6,245,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP246,LTMD-CN6-G1993-DH,1993,6,246,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP247,LTMD-CN6-G1993-DH,1993,6,247,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP248,LTMD-CN6-G1993-DH,1993,6,248,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP249,LTMD-CN6-G1993-DH,1993,6,249,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G1993-DH-VP250,LTMD-CN6-G1993-DH,1993,6,250,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP001,LTMD-CN6-G2014,2014,6,1,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP002,LTMD-CN6-G2014,2014,6,2,3,1,1,0,0,0,7,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP003,LTMD-CN6-G2014,2014,6,3,3,1,1,0,0,2,1,2,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP004,LTMD-CN6-G2014,2014,6,4,3,1,1,0,1,3,0,2,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP005,LTMD-CN6-G2014,2014,6,5,3,1,1,0,2,3,0,2,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP006,LTMD-CN6-G2014,2014,6,6,3,1,1,0,2,3,1,3,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP007,LTMD-CN6-G2014,2014,6,7,3,1,1,0,0,2,2,2,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP008,LTMD-CN6-G2014,2014,6,8,6,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP009,LTMD-CN6-G2014,2014,6,9,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP010,LTMD-CN6-G2014,2014,6,10,6,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP011,LTMD-CN6-G2014,2014,6,11,3,1,1,0,0,1,1,2,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP012,LTMD-CN6-G2014,2014,6,12,3,1,1,0,0,2,0,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP013,LTMD-CN6-G2014,2014,6,13,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP014,LTMD-CN6-G2014,2014,6,14,3,1,1,0,0,1,0,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP015,LTMD-CN6-G2014,2014,6,15,3,1,1,0,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP016,LTMD-CN6-G2014,2014,6,16,3,1,1,0,0,1,0,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP162,LTMD-CN6-G2014,2014,6,162,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP163,LTMD-CN6-G2014,2014,6,163,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP164,LTMD-CN6-G2014,2014,6,164,3,1,0,1,0,2,0,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP165,LTMD-CN6-G2014,2014,6,165,3,1,0,1,0,1,0,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP166,LTMD-CN6-G2014,2014,6,166,3,1,0,1,0,1,0,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP167,LTMD-CN6-G2014,2014,6,167,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP168,LTMD-CN6-G2014,2014,6,168,3,1,0,1,0,1,0,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP169,LTMD-CN6-G2014,2014,6,169,3,1,0,1,0,1,0,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP170,LTMD-CN6-G2014,2014,6,170,3,1,0,1,0,0,3,1,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP171,LTMD-CN6-G2014,2014,6,171,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP172,LTMD-CN6-G2014,2014,6,172,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP173,LTMD-CN6-G2014,2014,6,173,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP174,LTMD-CN6-G2014,2014,6,174,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP175,LTMD-CN6-G2014,2014,6,175,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP176,LTMD-CN6-G2014,2014,6,176,3,1,0,1,0,0,0,0,
CN46_STRUCTKW_0.1,LTMD-CN6-G2014-VP177,LTMD-CN6-G2014,2014,6,177,3,1,0,1,0,0,0,0,
