topology_version,book_id,viewer_key,catalog_generation,grade_code,title_core,source_status,processing_mode,is_canonical_processing_object,ocr_identity_eligible,source_page_count,declared_positions,persistent_internal_source_gaps,probe_errors,semantic_state,alias_state,source_url
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,H2008P1ED252,H2008P1ED252,2008,1,EDUCACION FISICA,SOURCE_ADMISSIBLE,direct_canonical,1,1,114,115,0,0,WAITING_HUMAN_REFERENCE,no_alias,https://historico.conaliteg.gob.mx/H2008P1ED252.htm
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,H2008P2ED260,H2008P2ED260,2008,2,EDUCACION FISICA,SOURCE_ADMISSIBLE,direct_canonical,1,1,106,107,0,0,WAITING_HUMAN_REFERENCE,no_alias,https://historico.conaliteg.gob.mx/H2008P2ED260.htm
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,H2008P5ED280,H2008P5ED280,2008,5,EDUCACIÓN FÍSICA,SOURCE_ADMISSIBLE,direct_canonical,1,1,114,115,0,0,WAITING_HUMAN_REFERENCE,no_alias,https://historico.conaliteg.gob.mx/H2008P5ED280.htm
LTMD_U1_W9_EDUCACION_FISICA_PROCESSING_TOPOLOGY_0.1,H2008P6ED287,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,SOURCE_ADMISSIBLE,direct_canonical,1,1,114,115,0,0,WAITING_HUMAN_REFERENCE,no_alias,https://historico.conaliteg.gob.mx/H2008P6ED287.htm
