ocr_version,page_id,viewer_key,catalog_generation,grade,title_core,viewer_page,source_image_index,processing_mode,source_provenance,source_bytes,source_sha256_verified,attempts,selected_psm,recognized_words,ocr_chars,mean_word_confidence,median_word_confidence,low_confidence_word_rate,ocr_class,ocr_status,error
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P062,H2008P1ED252,2008,1,EDUCACION FISICA,62,62,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,297764,1,psm3:ok:97,3,97,469,91.41,96.68,0.0619,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P063,H2008P1ED252,2008,1,EDUCACION FISICA,63,63,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,311147,1,psm3:ok:85,3,85,331,69.32,91.15,0.3529,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P064,H2008P1ED252,2008,1,EDUCACION FISICA,64,64,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,321022,1,psm3:ok:90,3,90,379,90.41,96.80,0.0667,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P065,H2008P1ED252,2008,1,EDUCACION FISICA,65,65,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,318168,1,psm3:ok:96,3,96,469,94.66,96.78,0.0208,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P066,H2008P1ED252,2008,1,EDUCACION FISICA,66,66,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,272644,1,psm3:ok:101,3,101,433,92.09,96.52,0.0594,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P067,H2008P1ED252,2008,1,EDUCACION FISICA,67,67,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,261220,1,psm3:ok:110,3,110,525,93.48,96.71,0.0273,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P068,H2008P1ED252,2008,1,EDUCACION FISICA,68,68,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,311797,1,psm3:ok:1,3,1,2,26.82,26.82,1.0000,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P069,H2008P1ED252,2008,1,EDUCACION FISICA,69,69,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,274169,1,psm3:ok:30,3,30,153,94.99,96.78,0.0333,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P070,H2008P1ED252,2008,1,EDUCACION FISICA,70,70,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,364651,1,psm3:ok:134,3,134,603,88.04,96.80,0.1194,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P071,H2008P1ED252,2008,1,EDUCACION FISICA,71,71,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,291994,1,psm3:ok:30,3,30,128,89.75,94.96,0.0667,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P072,H2008P1ED252,2008,1,EDUCACION FISICA,72,72,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,391597,1,psm3:ok:124,3,124,482,84.69,96.36,0.1694,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P073,H2008P1ED252,2008,1,EDUCACION FISICA,73,73,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,316705,1,psm3:ok:56,3,56,285,94.08,96.58,0.0536,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P074,H2008P1ED252,2008,1,EDUCACION FISICA,74,74,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,349489,1,psm3:ok:113,3,113,474,89.39,96.68,0.0885,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P075,H2008P1ED252,2008,1,EDUCACION FISICA,75,75,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,297810,1,psm3:ok:141,3,141,725,93.86,96.79,0.0284,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P076,H2008P1ED252,2008,1,EDUCACION FISICA,76,76,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,349988,1,psm3:ok:110,3,110,477,86.49,96.80,0.1273,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P077,H2008P1ED252,2008,1,EDUCACION FISICA,77,77,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,285360,1,psm3:ok:84,3,84,394,94.36,96.73,0.0119,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P078,H2008P1ED252,2008,1,EDUCACION FISICA,78,78,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,368845,1,psm3:ok:72,3,72,357,86.09,96.64,0.1389,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P079,H2008P1ED252,2008,1,EDUCACION FISICA,79,79,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,282588,1,psm3:ok:58,3,58,273,82.47,94.39,0.1552,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P080,H2008P1ED252,2008,1,EDUCACION FISICA,80,80,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,391161,1,psm3:ok:131,3,131,632,90.49,96.62,0.0763,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P081,H2008P1ED252,2008,1,EDUCACION FISICA,81,81,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,331620,1,psm3:ok:27,3,27,113,78.57,94.90,0.2222,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P082,H2008P1ED252,2008,1,EDUCACION FISICA,82,82,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,383403,1,psm3:ok:10,3,10,6190,59.26,65.77,0.5000,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P083,H2008P1ED252,2008,1,EDUCACION FISICA,83,83,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,345599,1,psm3:ok:92,3,92,465,94.10,96.70,0.0217,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P084,H2008P1ED252,2008,1,EDUCACION FISICA,84,84,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,376895,1,psm3:ok:168,3,168,806,91.21,96.64,0.0655,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P085,H2008P1ED252,2008,1,EDUCACION FISICA,85,85,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,315480,1,psm3:ok:127,3,127,614,90.66,96.81,0.0709,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P086,H2008P1ED252,2008,1,EDUCACION FISICA,86,86,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,433400,1,psm3:ok:0;psm11:ok:65;psm6:ok:174,6,174,267,30.54,27.08,0.8563,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P087,H2008P1ED252,2008,1,EDUCACION FISICA,87,87,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,297132,1,psm3:ok:48,3,48,271,95.94,96.66,0.0000,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P088,H2008P1ED252,2008,1,EDUCACION FISICA,88,88,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,329939,1,psm3:ok:38,3,38,217,92.10,96.56,0.0526,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P089,H2008P1ED252,2008,1,EDUCACION FISICA,89,89,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,254559,1,psm3:ok:66,3,66,301,94.88,96.77,0.0152,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P090,H2008P1ED252,2008,1,EDUCACION FISICA,90,90,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,397214,1,psm3:ok:109,3,109,508,92.41,96.76,0.0642,text_detected,ok,
LTMD_U1_W9_EDUCACION_FISICA_OCR_0.1,U1-H2008P1ED252-P091,H2008P1ED252,2008,1,EDUCACION FISICA,91,91,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,384976,1,psm3:ok:101,3,101,485,94.12,96.70,0.0297,text_detected,ok,
