recovery_version,source_book_id,source_viewer_key,source_target_page,recovery_viewer_key,recovery_generation,fixed_offset,mapped_target_page,recovered_asset_url,recovered_sha256,recovered_byte_size,anchor_hash_matches,anchor_hash_mismatches,recovery_state,interpretive_limit
LTMD_U1_W1_2008_RECOVERY_0.1,LTMD-CN3-G2008,H2008P3CI263,94,H1993P3CI153,1993,0,94,https://historico.conaliteg.gob.mx/c/H1993P3CI153/094.jpg,024dcfc2426b2d69f156a5efe42f7d8e9c8bd68ebe3c35464b7ef48732f246d9,80036,6,0,recovered_by_cryptographic_alignment,Technical recovery of a byte-aligned asset through another public viewer; does not by itself establish bibliographic identity beyond the demonstrated alignment.
LTMD_U1_W1_2008_RECOVERY_0.1,LTMD-CN4-G2008,H2008P4CI268,76,H1993P4CI191,1993,0,76,https://historico.conaliteg.gob.mx/c/H1993P4CI191/076.jpg,58fb213b5c8680b11e7e76ef7b83e447f08983b1feb9a4d176302bc9e68f2056,56921,6,0,recovered_by_cryptographic_alignment,Technical recovery of a byte-aligned asset through another public viewer; does not by itself establish bibliographic identity beyond the demonstrated alignment.
LTMD_U1_W1_2008_RECOVERY_0.1,LTMD-CN4-G2008,H2008P4CI268,96,H1993P4CI191,1993,0,96,https://historico.conaliteg.gob.mx/c/H1993P4CI191/096.jpg,2dbef7d6f61a432a25b34928aace67cde1ca78037a2de71e81f867e3847dccec,48338,6,0,recovered_by_cryptographic_alignment,Technical recovery of a byte-aligned asset through another public viewer; does not by itself establish bibliographic identity beyond the demonstrated alignment.
