viewer_key,page_id,observed_fragment_count,max_sequence,missing_sequence_slots,missing_slot_count
H2019P3DMA,U1-H2019P3DMA-P120,10,11,7,1
H2019P3DMA,U1-H2019P3DMA-P127,40,48,7 10 11 15 23 26 27 32,8
H2019P3DMA,U1-H2019P3DMA-P138,13,14,8,1
H2019P3DMA,U1-H2019P3DMA-P155,4,5,1,1
H2019P3DMA,U1-H2019P3DMA-P158,13,16,2 13 15,3
H2019P3DMA,U1-H2019P3DMA-P160,12,13,10,1
H2019P3DMA,U1-H2019P3DMA-P171,9,10,4,1
H2019P3DMA,U1-H2019P3DMA-P173,9,10,4,1
H2019P3DMA,U1-H2019P3DMA-P175,9,10,4,1
H2019P4DMA,U1-H2019P4DMA-P042,22,24,8 13,2
H2019P4DMA,U1-H2019P4DMA-P076,10,11,2,1
H2019P4DMA,U1-H2019P4DMA-P082,10,12,1 3,2
H2019P4DMA,U1-H2019P4DMA-P087,28,29,26,1
H2019P4DMA,U1-H2019P4DMA-P094,9,11,1 3,2
H2019P4DMA,U1-H2019P4DMA-P102,12,16,3 7 10 14,4
H2019P4DMA,U1-H2019P4DMA-P109,15,16,1,1
H2019P4DMA,U1-H2019P4DMA-P110,14,15,9,1
H2019P4DMA,U1-H2019P4DMA-P121,9,12,1 2 11,3
H2019P4DMA,U1-H2019P4DMA-P128,14,15,1,1
H2019P4DMA,U1-H2019P4DMA-P153,4,5,1,1
H2019P4DMA,U1-H2019P4DMA-P170,10,11,1,1
H2019P5DMA,U1-H2019P5DMA-P011,18,19,16,1
H2019P5DMA,U1-H2019P5DMA-P020,7,8,6,1
H2019P5DMA,U1-H2019P5DMA-P060,9,10,5,1
H2019P5DMA,U1-H2019P5DMA-P064,5,6,4,1
H2019P5DMA,U1-H2019P5DMA-P158,11,12,1,1
H2019P5DMA,U1-H2019P5DMA-P163,6,7,1,1
H2019P5DMA,U1-H2019P5DMA-P171,11,12,5,1
H2019P5DMA,U1-H2019P5DMA-P197,12,13,12,1
H2019P6DMA,U1-H2019P6DMA-P023,7,8,6,1
H2019P6DMA,U1-H2019P6DMA-P057,15,16,2,1
H2019P6DMA,U1-H2019P6DMA-P073,14,15,1,1
H2019P6DMA,U1-H2019P6DMA-P074,11,12,10,1
H2019P6DMA,U1-H2019P6DMA-P081,9,10,3,1
H2019P6DMA,U1-H2019P6DMA-P130,9,10,6,1
H2019P6DMA,U1-H2019P6DMA-P144,11,12,5,1
H2019P6DMA,U1-H2019P6DMA-P145,13,15,7 11,2
H2019P6DMA,U1-H2019P6DMA-P146,9,12,3 6 9,3
