architecture_version,scope_version,viewer_key,catalog_generation,grade_code,title_core,html_status,x_js_discovered,x_js_url,x_js_status,ag_pages_signal,ag_clave_signal,claves_json_signal,magazine_js_signal,standard_dynamic_architecture,architecture_signature,source_url
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3GTO,2014,3,La entidad donde vivo Guanajuato,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3GTO.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3HID,2014,3,La entidad donde vivo Hidalgo,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3HID.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3JAL,2014,3,La entidad donde vivo Jalisco,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3JAL.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3MEX,2014,3,La entidad donde vivo México,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3MEX.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3MIC,2014,3,La entidad donde vivo Michoacán,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3MIC.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3MOR,2014,3,La entidad donde vivo Morelos,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3MOR.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3NAY,2014,3,La entidad donde vivo Nayarit,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3NAY.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3NLE,2014,3,La entidad donde vivo Nuevo León,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3NLE.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3OAX,2014,3,La entidad donde vivo Oaxaca,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3OAX.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3PUE,2014,3,La entidad donde vivo Puebla,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3PUE.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3QRO,2014,3,La entidad donde vivo Quintana Roo,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3QRO.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3QUE,2014,3,La entidad donde vivo Querétaro,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3QUE.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3SIN,2014,3,La entidad donde vivo Sinaloa,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3SIN.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3SLP,2014,3,La entidad donde vivo San Luis Potosí,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3SLP.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3SON,2014,3,La entidad donde vivo Sonora,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3SON.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3TAB,2014,3,La entidad donde vivo Tabasco,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3TAB.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3TAM,2014,3,La entidad donde vivo Tamaulipas,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3TAM.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3TLA,2014,3,La entidad donde vivo Tlaxcala,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3TLA.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3VER,2014,3,La entidad donde vivo Veracruz,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3VER.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3YUC,2014,3,La entidad donde vivo Yucatán,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3YUC.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P3ZAC,2014,3,La entidad donde vivo Zacatecas,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3ZAC.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2014P4CCA,2014,4,Conoce nuestra Constitución,200,0,,0,0,0,0,0,0,html200|x0:0|agp0|agc0|clv0|mag0,https://historico.conaliteg.gob.mx/H2014P4CCA.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2018P1CAM,2018,1,Material de apoyo a la alfabetización Inicial. Tiras recortables,200,0,,0,0,0,0,0,0,html200|x0:0|agp0|agc0|clv0|mag0,https://historico.conaliteg.gob.mx/H2018P1CAM.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2018P1COA,2018,1,Conocimiento del medio,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2018P1COA.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2018P1COM,2018,1,Conocimiento del medio. Docente,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2018P1COM.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2018P2COA,2018,2,Conocimiento del medio,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2018P2COA.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2018P2COM,2018,2,Conocimiento del medio. Docente,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2018P2COM.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2018P4CCA,2018,4,Conoce Nuestra Constitución,200,0,,0,0,0,0,0,0,html200|x0:0|agp0|agc0|clv0|mag0,https://historico.conaliteg.gob.mx/H2018P4CCA.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2019P1CAM,2019,1,Material de apoyo a la alfabetización Inicial. Tiras recortables. PrImer grado,200,0,,0,0,0,0,0,0,html200|x0:0|agp0|agc0|clv0|mag0,https://historico.conaliteg.gob.mx/H2019P1CAM.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2019P1COA,2019,1,Conocimiento del medio,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2019P1COA.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2019P1COM,2019,1,Conocimiento del medio. Docente,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2019P1COM.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2019P2COA,2019,2,Conocimiento del medio,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2019P2COA.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2019P2COM,2019,2,Conocimiento del medio. Docente,200,1,https://historico.conaliteg.gob.mx/x.js,200,1,1,1,1,1,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2019P2COM.htm
LTMD_U1_W11_ARCHITECTURE_0.1,LTMD_U1_W11_OTROS_SCOPE_0.1,H2019P4CCA,2019,4,Conoce nuestra Constitución,200,0,,0,0,0,0,0,0,html200|x0:0|agp0|agc0|clv0|mag0,https://historico.conaliteg.gob.mx/H2019P4CCA.htm
