analysis_version,viewer_a,viewer_b,generation_a,generation_b,grade_a,grade_b,same_generation,same_grade,unique_units_a,unique_units_b,shared_unique_units,jaccard,containment_a_in_b,containment_b_in_a
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P2MA349,H1966P6HI380,1966,1966,2,6,1,0,1073,2438,65,0.018862,0.060578,0.026661
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P2MA005,H1966P6HI380,1960,1966,2,6,0,0,1122,2438,65,0.018598,0.057932,0.026661
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6HI380,H1993P3HI170,1966,1993,6,3,0,0,2438,1369,65,0.017370,0.026661,0.047480
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4HI361,H1993P3HI176,1966,1993,4,3,0,0,2067,1766,65,0.017251,0.031447,0.036806
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3HI010,H1966P5MA372,1960,1966,3,5,0,0,1363,2648,65,0.016472,0.047689,0.024547
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA372,H1993P3HI170,1966,1993,5,3,0,0,2648,1369,65,0.016447,0.024547,0.047480
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5HI370,H1993P3HI168,1966,1993,5,3,0,0,2407,1739,65,0.015927,0.027005,0.037378
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3MA357,H1966P5MA373,1966,1966,3,5,1,0,1895,2596,65,0.014686,0.034301,0.025039
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA021,H1972P3CI071,1960,1972,5,3,0,0,2501,2068,65,0.014432,0.025990,0.031431
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4ES014,H1993P3HI175,1960,1993,4,3,0,0,2898,1725,65,0.014261,0.022429,0.037681
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3ES006,H1960P4MA019,1960,1960,3,4,1,0,2440,2413,65,0.013576,0.026639,0.026937
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA371,H1993P3HI180,1966,1993,5,3,0,0,3313,2039,65,0.012294,0.019620,0.031878
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4ES014,H1960P5MA021,1960,1960,4,5,1,0,2898,2501,65,0.012186,0.022429,0.025990
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA021,H1966P4ES359,1960,1966,5,4,0,0,2501,2954,65,0.012059,0.025990,0.022004
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P2MA349,H1993P3HI172,1966,1993,2,3,0,0,1073,1576,64,0.024758,0.059646,0.040609
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P2MA349,H1993P3HI168,1966,1993,2,3,0,0,1073,1739,64,0.023290,0.059646,0.036803
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3HI010,H1993P3HI175,1960,1993,3,3,0,1,1363,1725,64,0.021164,0.046955,0.037101
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI167,H1993P3HI171,1993,1993,3,3,1,1,1758,1389,64,0.020759,0.036405,0.046076
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI172,H1993P3HI176,1993,1993,3,3,1,1,1576,1766,64,0.019524,0.040609,0.036240
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3MA357,H1993P3HI172,1966,1993,3,3,0,1,1895,1576,64,0.018785,0.033773,0.040609
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3HI010,H1966P3MA355,1960,1966,3,3,0,1,1363,2287,64,0.017847,0.046955,0.027984
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA021,H1993P3HI164,1960,1993,5,3,0,0,2501,1489,64,0.016302,0.025590,0.042982
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4MA362,H1966P5MA372,1966,1966,4,5,1,0,1474,2648,64,0.015771,0.043419,0.024169
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3MA356,H1993P3HI184,1966,1993,3,3,0,1,1923,2233,64,0.015640,0.033281,0.028661
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA012,H1960P4HI017,1960,1960,3,4,1,0,2218,1993,64,0.015433,0.028855,0.032112
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3ES351,H1993P3HI180,1966,1993,3,3,0,1,2421,2039,64,0.014559,0.026435,0.031388
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA020,H1966P6HI380,1960,1966,5,6,0,0,3058,2438,64,0.011782,0.020929,0.026251
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P2MA005,H1993P3HI182,1960,1993,2,3,0,0,1122,1567,63,0.023991,0.056150,0.040204
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4MA362,H1993P3HI181,1966,1993,4,3,0,0,1474,1438,63,0.022113,0.042741,0.043811
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI169,H1993P3HI185,1993,1993,3,3,1,1,1441,1552,63,0.021502,0.043720,0.040593
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P2MA005,H1993P3HI177,1960,1993,2,3,0,0,1122,1929,63,0.021084,0.056150,0.032659
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3HI010,H1993P3HI168,1960,1993,3,3,0,1,1363,1739,63,0.020731,0.046222,0.036228
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI165,H1993P3HI169,1993,1993,3,3,1,1,1823,1441,63,0.019681,0.034558,0.043720
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4HI361,H1993P3HI171,1966,1993,4,3,0,0,2067,1389,63,0.018568,0.030479,0.045356
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI175,H1993P3HI176,1993,1993,3,3,1,1,1725,1766,63,0.018378,0.036522,0.035674
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4HI361,H1966P4MA362,1966,1966,4,4,1,1,2067,1474,63,0.018114,0.030479,0.042741
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA011,H1993P3HI177,1960,1993,3,3,0,1,1716,1929,63,0.017588,0.036713,0.032659
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P2MA005,H1966P5MA373,1960,1966,2,5,0,0,1122,2596,63,0.017237,0.056150,0.024268
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4MA019,H1993P3HI164,1960,1993,4,3,0,0,2413,1489,63,0.016411,0.026109,0.042310
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA021,H1966P3HI354,1960,1966,5,3,0,0,2501,1414,63,0.016355,0.025190,0.044554
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3MA357,H1993P3HI180,1966,1993,3,3,0,1,1895,2039,63,0.016275,0.033245,0.030897
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4MA019,H1966P6MA382,1960,1966,4,6,0,0,2413,1560,63,0.016113,0.026109,0.040385
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3ES351,H1993P3HI172,1966,1993,3,3,0,1,2421,1576,63,0.016014,0.026022,0.039975
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3HI354,H1966P5MA373,1966,1966,3,5,1,0,1414,2596,63,0.015961,0.044554,0.024268
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4ES014,H1993P3HI167,1960,1993,4,3,0,0,2898,1758,63,0.013717,0.021739,0.035836
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4ES359,H1993P3HI168,1966,1993,4,3,0,0,2954,1739,63,0.013607,0.021327,0.036228
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA020,H1966P4MA363,1960,1966,5,4,0,0,3058,2632,63,0.011196,0.020602,0.023936
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6MA382,H1993P3HI181,1966,1993,6,3,0,0,1560,1438,62,0.021117,0.039744,0.043115
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4HI017,H1966P2MA349,1960,1966,4,2,0,0,1993,1073,62,0.020639,0.031109,0.057782
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3MA356,H1966P4MA362,1966,1966,3,4,1,0,1923,1474,62,0.018591,0.032241,0.042062
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3HI010,H1972P3CI071,1960,1972,3,3,0,1,1363,2068,62,0.018403,0.045488,0.029981
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA011,H1993P3HI168,1960,1993,3,3,0,1,1716,1739,62,0.018273,0.036131,0.035653
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3HI010,H1960P3MA012,1960,1960,3,3,1,1,1363,2218,62,0.017619,0.045488,0.027953
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3MA357,H1993P3HI167,1966,1993,3,3,0,1,1895,1758,62,0.017265,0.032718,0.035267
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P2MA349,H1966P5MA373,1966,1966,2,5,1,0,1073,2596,62,0.017189,0.057782,0.023883
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA011,H1993P3HI180,1960,1993,3,3,0,1,1716,2039,62,0.016789,0.036131,0.030407
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4MA018,H1966P3MA355,1960,1966,4,3,0,0,1587,2287,62,0.016264,0.039067,0.027110
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4MA362,H1966P6HI380,1966,1966,4,6,1,0,1474,2438,62,0.016104,0.042062,0.025431
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6HI380,H1966P6MA382,1966,1966,6,6,1,1,2438,1560,62,0.015752,0.025431,0.039744
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3MA357,H1993P3HI184,1966,1993,3,3,0,1,1895,2233,62,0.015248,0.032718,0.027765
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3HI010,H1960P4ES014,1960,1960,3,4,1,0,1363,2898,62,0.014765,0.045488,0.021394
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3HI010,H1966P4ES359,1960,1966,3,4,0,0,1363,2954,62,0.014571,0.045488,0.020988
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3ES351,H1993P3HI177,1966,1993,3,3,0,1,2421,1929,62,0.014459,0.025609,0.032141
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4ES014,H1960P4MA018,1960,1960,4,4,1,1,2898,1587,62,0.014018,0.021394,0.039067
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA371,H1966P6MA382,1966,1966,5,6,1,0,3313,1560,62,0.012887,0.018714,0.039744
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA020,H1966P5MA373,1960,1966,5,5,0,1,3058,2596,62,0.011087,0.020275,0.023883
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P2MA005,H1960P3HI010,1960,1960,2,3,1,0,1122,1363,61,0.025165,0.054367,0.044754
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI164,H1993P3HI170,1993,1993,3,3,1,1,1489,1369,61,0.021809,0.040967,0.044558
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3MA356,H1993P3HI182,1966,1993,3,3,0,1,1923,1567,61,0.017789,0.031721,0.038928
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4MA362,H1993P3HI180,1966,1993,4,3,0,0,1474,2039,61,0.017671,0.041384,0.029917
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4HI361,H1966P6MA382,1966,1966,4,6,1,0,2067,1560,61,0.017106,0.029511,0.039103
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI180,H1993P3HI186,1993,1993,3,3,1,1,2039,1612,61,0.016992,0.029917,0.037841
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3MA356,H1993P3HI168,1966,1993,3,3,0,1,1923,1739,61,0.016940,0.031721,0.035078
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA012,H1993P3HI174,1960,1993,3,3,0,1,2218,1669,61,0.015944,0.027502,0.036549
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA373,H1993P3HI170,1966,1993,5,3,0,0,2596,1369,61,0.015625,0.023498,0.044558
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3ES351,H1993P3HI175,1966,1993,3,3,0,1,2421,1725,61,0.014933,0.025196,0.035362
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA021,H1993P3HI174,1960,1993,5,3,0,0,2501,1669,61,0.014845,0.024390,0.036549
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4ES014,H1966P6MA382,1960,1966,4,6,0,0,2898,1560,61,0.013873,0.021049,0.039103
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3HI010,H1960P3MA011,1960,1960,3,3,1,1,1363,1716,60,0.019874,0.044021,0.034965
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA011,H1993P3HI172,1960,1993,3,3,0,1,1716,1576,60,0.018564,0.034965,0.038071
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4MA018,H1966P3MA357,1960,1966,4,3,0,0,1587,1895,60,0.017534,0.037807,0.031662
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI168,H1993P3HI176,1993,1993,3,3,1,1,1739,1766,60,0.017417,0.034503,0.033975
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI180,H1993P3HI185,1993,1993,3,3,1,1,2039,1552,60,0.016992,0.029426,0.038660
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3HI010,H1993P3HI184,1960,1993,3,3,0,1,1363,2233,60,0.016968,0.044021,0.026870
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6HI379,H1966P6HI380,1966,1966,6,6,1,1,1285,2438,60,0.016380,0.046693,0.024610
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4MA019,H1993P3HI170,1960,1993,4,3,0,0,2413,1369,60,0.016120,0.024865,0.043828
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4MA362,H1966P5MA373,1966,1966,4,5,1,0,1474,2596,60,0.014963,0.040706,0.023112
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA011,H1966P6HI380,1960,1966,3,6,0,0,1716,2438,60,0.014656,0.034965,0.024610
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3ES351,H1993P3HI167,1966,1993,3,3,0,1,2421,1758,60,0.014567,0.024783,0.034130
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA372,H1966P6MA382,1966,1966,5,6,1,0,2648,1560,60,0.014465,0.022659,0.038462
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA372,H1993P3HI174,1966,1993,5,3,0,0,2648,1669,60,0.014094,0.022659,0.035950
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5HI370,H1993P3HI177,1966,1993,5,3,0,0,2407,1929,60,0.014032,0.024927,0.031104
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA021,H1966P3MA357,1960,1966,5,3,0,0,2501,1895,60,0.013838,0.023990,0.031662
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4ES014,H1993P3HI168,1960,1993,4,3,0,0,2898,1739,60,0.013109,0.020704,0.034503
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3ES351,H1993P3HI184,1966,1993,3,3,0,1,2421,2233,60,0.013061,0.024783,0.026870
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA371,H1993P3HI181,1966,1993,5,3,0,0,3313,1438,60,0.012790,0.018110,0.041725
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA020,H1966P5HI370,1960,1966,5,5,0,1,3058,2407,60,0.011101,0.019621,0.024927
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4ES014,H1960P5MA020,1960,1960,4,5,1,0,2898,3058,60,0.010176,0.020704,0.019621
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H2008P1CI249,H2011P1CI293,2008,2011,1,1,0,1,768,1215,59,0.030665,0.076823,0.048560
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P2MA349,H1993P3HI164,1966,1993,2,3,0,0,1073,1489,59,0.023572,0.054986,0.039624
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4MA018,H1966P3HI354,1960,1966,4,3,0,0,1587,1414,59,0.020054,0.037177,0.041726
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3MA357,H1966P6MA381,1966,1966,3,6,1,0,1895,1430,59,0.018065,0.031135,0.041259
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5HI369,H1966P5HI370,1966,1966,5,5,1,1,1012,2407,59,0.017560,0.058300,0.024512
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA011,H1993P3HI167,1960,1993,3,3,0,1,1716,1758,59,0.017277,0.034382,0.033561
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4HI361,H1966P6MA381,1966,1966,4,6,1,0,2067,1430,59,0.017161,0.028544,0.041259
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3MA356,H1993P3HI172,1966,1993,3,3,0,1,1923,1576,59,0.017151,0.030681,0.037437
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI177,H1993P3HI186,1993,1993,3,3,1,1,1929,1612,59,0.016944,0.030586,0.036600
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA012,H1966P6MA381,1960,1966,3,6,0,0,2218,1430,59,0.016439,0.026601,0.041259
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4HI017,H1993P3HI173,1960,1993,4,3,0,0,1993,1674,59,0.016353,0.029604,0.035245
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1972P3CI071,H1993P3HI174,1972,1993,3,3,0,1,2068,1669,59,0.016041,0.028530,0.035351
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3HI354,H1966P5HI370,1966,1966,3,5,1,0,1414,2407,59,0.015683,0.041726,0.024512
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5HI370,H1993P3HI182,1966,1993,5,3,0,0,2407,1567,59,0.015070,0.024512,0.037652
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3ES351,H1966P6MA382,1966,1966,3,6,1,0,2421,1560,59,0.015043,0.024370,0.037821
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4MA363,H1993P3HI171,1966,1993,4,3,0,0,2632,1389,59,0.014891,0.022416,0.042477
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4MA019,H1993P3HI174,1960,1993,4,3,0,0,2413,1669,59,0.014666,0.024451,0.035351
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5HI370,H1993P3HI167,1966,1993,5,3,0,0,2407,1758,59,0.014369,0.024512,0.033561
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4MA018,H1966P5MA372,1960,1966,4,5,0,0,1587,2648,59,0.014128,0.037177,0.022281
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4ES359,H1966P6HI379,1966,1966,4,6,1,0,2954,1285,59,0.014115,0.019973,0.045914
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4ES014,H1966P6MA381,1960,1966,4,6,0,0,2898,1430,59,0.013821,0.020359,0.041259
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4ES359,H1966P6MA381,1966,1966,4,6,1,0,2954,1430,59,0.013642,0.019973,0.041259
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5HI370,H1993P3HI184,1966,1993,5,3,0,0,2407,2233,59,0.012879,0.024512,0.026422
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4MA019,H1966P5HI370,1960,1966,4,5,0,0,2413,2407,59,0.012392,0.024451,0.024512
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4MA018,H1966P2MA349,1960,1966,4,2,0,0,1587,1073,58,0.022291,0.036547,0.054054
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3HI354,H1993P3HI170,1966,1993,3,3,0,1,1414,1369,58,0.021284,0.041018,0.042367
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6MA381,H1993P3HI181,1966,1993,6,3,0,0,1430,1438,58,0.020641,0.040559,0.040334
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P2MA349,H1966P3MA356,1966,1966,2,3,1,0,1073,1923,58,0.019741,0.054054,0.030161
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4MA362,H1966P6MA382,1966,1966,4,6,1,0,1474,1560,58,0.019489,0.039349,0.037179
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA011,H1966P6MA381,1960,1966,3,6,0,0,1716,1430,58,0.018782,0.033800,0.040559
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3HI354,H1966P3MA356,1966,1966,3,3,1,1,1414,1923,58,0.017688,0.041018,0.030161
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3HI010,H1960P4HI017,1960,1960,3,4,1,0,1363,1993,58,0.017586,0.042553,0.029102
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4HI017,H1993P3HI170,1960,1993,4,3,0,0,1993,1369,58,0.017554,0.029102,0.042367
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6MA382,H1993P3HI180,1966,1993,6,3,0,0,1560,2039,58,0.016380,0.037179,0.028445
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P2MA005,H1960P5MA021,1960,1960,2,5,1,0,1122,2501,58,0.016269,0.051693,0.023191
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA011,H1960P4HI017,1960,1960,3,4,1,0,1716,1993,58,0.015886,0.033800,0.029102
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3HI010,H1966P6HI380,1960,1966,3,6,0,0,1363,2438,58,0.015496,0.042553,0.023790
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4MA362,H1966P5HI370,1966,1966,4,5,1,0,1474,2407,58,0.015171,0.039349,0.024096
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1993P3HI176,H1993P3HI184,1993,1993,3,3,1,1,1766,2233,58,0.014717,0.032843,0.025974
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA021,H1966P6MA382,1960,1966,5,6,0,0,2501,1560,58,0.014489,0.023191,0.037179
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA373,H1966P6MA382,1966,1966,5,6,1,0,2596,1560,58,0.014153,0.022342,0.037179
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P3ES351,H1993P3HI168,1966,1993,3,3,0,1,2421,1739,58,0.014139,0.023957,0.033353
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA021,H1993P3HI173,1960,1993,5,3,0,0,2501,1674,58,0.014088,0.023191,0.034648
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA373,H1993P3HI173,1966,1993,5,3,0,0,2596,1674,58,0.013770,0.022342,0.034648
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P3MA011,H1966P5MA373,1960,1966,3,5,0,0,1716,2596,58,0.013634,0.033800,0.022342
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA372,H1993P3HI173,1966,1993,5,3,0,0,2648,1674,58,0.013602,0.021903,0.034648
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4ES014,H1966P4MA362,1960,1966,4,4,0,1,2898,1474,58,0.013445,0.020014,0.039349
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P4MA363,H1993P3HI176,1966,1993,4,3,0,0,2632,1766,58,0.013364,0.022036,0.032843
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4MA019,H1966P3ES351,1960,1966,4,3,0,0,2413,2421,58,0.012144,0.024036,0.023957
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P4MA018,H1966P5MA371,1960,1966,4,5,0,0,1587,3313,58,0.011979,0.036547,0.017507
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P5MA371,H1993P3HI177,1966,1993,5,3,0,0,3313,1929,58,0.011188,0.017507,0.030067
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P5MA020,H1960P5MA021,1960,1960,5,5,1,1,3058,2501,58,0.010544,0.018967,0.023191
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P2MA005,H1966P6MA381,1960,1966,2,6,0,0,1122,1430,57,0.022846,0.050802,0.039860
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P2MA349,H1966P6MA382,1966,1966,2,6,1,0,1073,1560,57,0.022127,0.053122,0.036538
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P2MA005,H1993P3HI172,1960,1993,2,3,0,0,1122,1576,57,0.021583,0.050802,0.036168
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P2MA349,H1993P3HI167,1966,1993,2,3,0,0,1073,1758,57,0.020548,0.053122,0.032423
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1960P2MA005,H1993P3HI168,1960,1993,2,3,0,0,1122,1739,57,0.020328,0.050802,0.032777
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,H1966P6MA381,H1966P6MA382,1966,1966,6,6,1,1,1430,1560,57,0.019434,0.039860,0.036538
