audit_version,viewer_key,catalog_generation,grade_code,title_core,viewer_ui,ag_clave,viewer_page,declared_positions,source_image_index,source_asset_url,is_final_declared_position,asset_status,probe_state,http_status,content_type,byte_size,sha256,attempts,error
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P4HI275,2008,4,HISTORIA,standard_x_js,H2008P4HI275,169,187,169,https://historico.conaliteg.gob.mx/c/H2008P4HI275/169.jpg,0,source_jpeg,served_image,200,image/jpeg,349145,8e579f2770240eb023eed449f13723fdba34df1de2bab8a569ae5f6dd0227565,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P4HI275,2008,4,HISTORIA,standard_x_js,H2008P4HI275,170,187,170,https://historico.conaliteg.gob.mx/c/H2008P4HI275/170.jpg,0,source_jpeg,served_image,200,image/jpeg,395559,6a71a66476bcd85bd187abfe3f5c09d09d1da921ac30a200ac4b989828948328,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P4HI275,2008,4,HISTORIA,standard_x_js,H2008P4HI275,171,187,171,https://historico.conaliteg.gob.mx/c/H2008P4HI275/171.jpg,0,source_jpeg,served_image,200,image/jpeg,365832,3792bb165ec36985247437bf7b31bfd5848608b4e9af46e204a910d65b4336e1,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P4HI275,2008,4,HISTORIA,standard_x_js,H2008P4HI275,172,187,172,https://historico.conaliteg.gob.mx/c/H2008P4HI275/172.jpg,0,source_jpeg,served_image,200,image/jpeg,318750,1e98e8656f0918ad4e123b91f6d2cca5c5812a3d35888434484b36b1028c10b3,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P4HI275,2008,4,HISTORIA,standard_x_js,H2008P4HI275,173,187,173,https://historico.conaliteg.gob.mx/c/H2008P4HI275/173.jpg,0,source_jpeg,served_image,200,image/jpeg,345695,e186731f0d20cf246077238cd529480a123c0a78a0b03242d89926ea23338323,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P4HI275,2008,4,HISTORIA,standard_x_js,H2008P4HI275,174,187,174,https://historico.conaliteg.gob.mx/c/H2008P4HI275/174.jpg,0,source_jpeg,served_image,200,image/jpeg,357430,af18c19188bbdd7884a7694142e8d54e95ce1eb04f108f4f26802b695bc011a5,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P4HI275,2008,4,HISTORIA,standard_x_js,H2008P4HI275,175,187,175,https://historico.conaliteg.gob.mx/c/H2008P4HI275/175.jpg,0,source_jpeg,served_image,200,image/jpeg,377764,1e97656cbc86dc0e2192be4addd15ea8ee38afb79eaeaef4eac213c361a70ad9,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P4HI275,2008,4,HISTORIA,standard_x_js,H2008P4HI275,176,187,176,https://historico.conaliteg.gob.mx/c/H2008P4HI275/176.jpg,0,source_jpeg,served_image,200,image/jpeg,273367,606f1f9d90e83dd13b2586a60fa0050c6481a97db9942c4e6a29186bf5d70b54,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P4HI275,2008,4,HISTORIA,standard_x_js,H2008P4HI275,177,187,177,https://historico.conaliteg.gob.mx/c/H2008P4HI275/177.jpg,0,source_jpeg,served_image,200,image/jpeg,334341,905e08b1ae01ffab1edd6b704858106321c0de10c98f37b2d872e4fc9017b7c8,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P4HI275,2008,4,HISTORIA,standard_x_js,H2008P4HI275,178,187,178,https://historico.conaliteg.gob.mx/c/H2008P4HI275/178.jpg,0,source_jpeg,served_image,200,image/jpeg,355412,37fbcff32f9d51ba86ff8c9116d4191aec657450ec2c81e631594dce493d710f,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P4HI275,2008,4,HISTORIA,standard_x_js,H2008P4HI275,179,187,179,https://historico.conaliteg.gob.mx/c/H2008P4HI275/179.jpg,0,source_jpeg,served_image,200,image/jpeg,350754,f9af96dddd86f61b85c29f8e9644d6c8837f97660fa424cf46679d0f08b50dba,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P4HI275,2008,4,HISTORIA,standard_x_js,H2008P4HI275,180,187,180,https://historico.conaliteg.gob.mx/c/H2008P4HI275/180.jpg,0,source_jpeg,served_image,200,image/jpeg,296795,8da0ad845d4b1b1513f4328113eb7279e4f7c7aa5fd619c149cbf9ac2a700331,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P4HI275,2008,4,HISTORIA,standard_x_js,H2008P4HI275,181,187,181,https://historico.conaliteg.gob.mx/c/H2008P4HI275/181.jpg,0,source_jpeg,served_image,200,image/jpeg,294746,ac37866ba1bfc9969e3d3c4fcad3acd3b8286c63bed3d358349c023648fbe3c1,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P4HI275,2008,4,HISTORIA,standard_x_js,H2008P4HI275,182,187,182,https://historico.conaliteg.gob.mx/c/H2008P4HI275/182.jpg,0,source_jpeg,served_image,200,image/jpeg,315129,3e8a882e8e8f67c37a42f072d487b2839f71edfd3da7bb0f305ff2af2622046b,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P4HI275,2008,4,HISTORIA,standard_x_js,H2008P4HI275,183,187,183,https://historico.conaliteg.gob.mx/c/H2008P4HI275/183.jpg,0,source_jpeg,served_image,200,image/jpeg,358711,9a0c790f2ae2428364687598bb4f8fe79454f7298a53817eb0035a714576b926,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P4HI275,2008,4,HISTORIA,standard_x_js,H2008P4HI275,184,187,184,https://historico.conaliteg.gob.mx/c/H2008P4HI275/184.jpg,0,source_jpeg,served_image,200,image/jpeg,134005,6735bca97049a8154dbb272cae7887ee33517bd3ce4007030204e4864c0d46b9,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P4HI275,2008,4,HISTORIA,standard_x_js,H2008P4HI275,185,187,185,https://historico.conaliteg.gob.mx/c/H2008P4HI275/185.jpg,0,source_jpeg,served_image,200,image/jpeg,163880,b084547c7f9de8635ee8e63effcf8626f7e48e1c07e7e4a1dca3a547131a2238,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P4HI275,2008,4,HISTORIA,standard_x_js,H2008P4HI275,186,187,186,https://historico.conaliteg.gob.mx/c/H2008P4HI275/186.jpg,0,source_jpeg,served_image,200,image/jpeg,216047,46f26621ff103af7d10c3c5194a3ecd2d4aaf49b83992d2e685334633c7fb549,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P4HI275,2008,4,HISTORIA,standard_x_js,H2008P4HI275,187,187,187,https://historico.conaliteg.gob.mx/c/H2008P4HI275/187.jpg,1,terminal_synthetic_candidate,http_404,404,text/html; charset=iso-8859-1,,,1,HTTP 404
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,1,195,0,https://historico.conaliteg.gob.mx/c/H2008P5HI284/000.jpg,0,source_jpeg,served_image,200,image/jpeg,231158,1be3f447222bd2d8b83d9f506177506d5e58323b35aa093c21e5642311787e1b,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,2,195,2,https://historico.conaliteg.gob.mx/c/H2008P5HI284/002.jpg,0,source_jpeg,served_image,200,image/jpeg,233178,1aab507a48b03a17e5bac07488f34df0d931474158eb9091734bef3d24091b2d,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,3,195,3,https://historico.conaliteg.gob.mx/c/H2008P5HI284/003.jpg,0,source_jpeg,served_image,200,image/jpeg,272877,f46979ff141d9176d7543815268aebd09eea9e4683be3b7ca3a17084b2e59702,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,4,195,4,https://historico.conaliteg.gob.mx/c/H2008P5HI284/004.jpg,0,source_jpeg,served_image,200,image/jpeg,295293,6f2f7bd78b1954b9382bbc56ef6b316c2798e7fa5db35f9abf6741f5e891f6e1,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,5,195,5,https://historico.conaliteg.gob.mx/c/H2008P5HI284/005.jpg,0,source_jpeg,served_image,200,image/jpeg,267406,248e28a0322a79fbd29819e2c335278a8cee5db69ca3cced42658cfe706e58cb,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,6,195,6,https://historico.conaliteg.gob.mx/c/H2008P5HI284/006.jpg,0,source_jpeg,served_image,200,image/jpeg,292152,8efe1134ca0b469363338f5fe23b8ba0c93df2a1eda116d623d53ce8fa8d507f,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,7,195,7,https://historico.conaliteg.gob.mx/c/H2008P5HI284/007.jpg,0,source_jpeg,served_image,200,image/jpeg,216703,1206c6b3ed3d7977c918dc6ab71b7d70ed24398218d0b5597a471f33f3f2ba8e,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,8,195,8,https://historico.conaliteg.gob.mx/c/H2008P5HI284/008.jpg,0,source_jpeg,served_image,200,image/jpeg,278978,aa3bebf891768f7dd764a3a74ace481f0a787e01508fadc778e33bfde4b4a2e3,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,9,195,9,https://historico.conaliteg.gob.mx/c/H2008P5HI284/009.jpg,0,source_jpeg,served_image,200,image/jpeg,341412,abdae8e40b0f186859fe416534d39acc4764f100a1d0359023cac76ed6facf03,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,10,195,10,https://historico.conaliteg.gob.mx/c/H2008P5HI284/010.jpg,0,source_jpeg,served_image,200,image/jpeg,221717,a80a8b0330ed09639f15b74ce50078ff994bff71a69f5f57ea178a1b189c9cf5,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,11,195,11,https://historico.conaliteg.gob.mx/c/H2008P5HI284/011.jpg,0,source_jpeg,served_image,200,image/jpeg,323930,2f37bb3f1fb64fa6268561befa48ce2b1e27620fc7e2d35113e6312bf074a5af,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,12,195,12,https://historico.conaliteg.gob.mx/c/H2008P5HI284/012.jpg,0,source_jpeg,served_image,200,image/jpeg,258915,3492fbe28f62e4c1604172ff74df8e1fa22134d0618af40fc00d023855a672c8,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,13,195,13,https://historico.conaliteg.gob.mx/c/H2008P5HI284/013.jpg,0,source_jpeg,served_image,200,image/jpeg,256747,78fef61e991d565028d510b33e0f1891469a1ef373199b74ed53e710fd7c6793,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,14,195,14,https://historico.conaliteg.gob.mx/c/H2008P5HI284/014.jpg,0,source_jpeg,served_image,200,image/jpeg,270759,75b8a865ebad7ece842e1992e6552ece10e1d7d0aa8ec4205beb5556c4872376,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,15,195,15,https://historico.conaliteg.gob.mx/c/H2008P5HI284/015.jpg,0,source_jpeg,served_image,200,image/jpeg,286782,b5dce7159bdee6e5a4741c51344990dc4aae0b29ee6b097142140e875bfd919e,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,16,195,16,https://historico.conaliteg.gob.mx/c/H2008P5HI284/016.jpg,0,source_jpeg,served_image,200,image/jpeg,210843,45a498424db0a6a81bc028d14205db011fb92d8d97dc6d8729c68cba734d876f,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,17,195,17,https://historico.conaliteg.gob.mx/c/H2008P5HI284/017.jpg,0,source_jpeg,served_image,200,image/jpeg,326195,66b9f93f23a32b8b63843de9ebf05acc07bc34605ed1804411f9be469661efaf,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,18,195,18,https://historico.conaliteg.gob.mx/c/H2008P5HI284/018.jpg,0,source_jpeg,served_image,200,image/jpeg,267714,852c3e4654e0823dd63bc18554076d8ca6fc53ab01b6c5d430ea831f5e894b26,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,19,195,19,https://historico.conaliteg.gob.mx/c/H2008P5HI284/019.jpg,0,source_jpeg,served_image,200,image/jpeg,283904,0072e1ad3518645b8dd3fb540939679e388d485e889f0948f14b70a5aaa8e793,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,20,195,20,https://historico.conaliteg.gob.mx/c/H2008P5HI284/020.jpg,0,source_jpeg,served_image,200,image/jpeg,264990,20caa586d85ccf29535734c456ee18cadb4d18355f1eb93c5769ac66bc125312,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,21,195,21,https://historico.conaliteg.gob.mx/c/H2008P5HI284/021.jpg,0,source_jpeg,served_image,200,image/jpeg,339276,35422ac7a8ff135d6b2307e7fc17b08b672e6bb1fd8f17aa4b4dc749fe6c7686,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,22,195,22,https://historico.conaliteg.gob.mx/c/H2008P5HI284/022.jpg,0,source_jpeg,served_image,200,image/jpeg,236979,7bfe9b407fdb50af5e2b88aa5a934ad6c03dc626ae24c3fe5ebe43d0de21f085,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,23,195,23,https://historico.conaliteg.gob.mx/c/H2008P5HI284/023.jpg,0,source_jpeg,served_image,200,image/jpeg,270041,e4d0cacf4c64675676794f1d1b15493eebe932d7c169c3eab5908957888ee426,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,24,195,24,https://historico.conaliteg.gob.mx/c/H2008P5HI284/024.jpg,0,source_jpeg,served_image,200,image/jpeg,274432,c0ee7782b53fa765ff4f6736bb525b82fe1a5389b1126805e11cd1c0969338a7,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,25,195,25,https://historico.conaliteg.gob.mx/c/H2008P5HI284/025.jpg,0,source_jpeg,served_image,200,image/jpeg,307283,2bc1d6a73e58a74f1f004db4719261137c30cb3c2059546d885ce15a61b274e7,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,26,195,26,https://historico.conaliteg.gob.mx/c/H2008P5HI284/026.jpg,0,source_jpeg,served_image,200,image/jpeg,276808,10d8948f711afd92ee5015d7fb794750d1743d47599fce04df507bbeb8e63f7b,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,27,195,27,https://historico.conaliteg.gob.mx/c/H2008P5HI284/027.jpg,0,source_jpeg,served_image,200,image/jpeg,242031,d8837a9d66f0b4ab9306b1346ec94029909855ced54b8a026cb41d037142e205,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,28,195,28,https://historico.conaliteg.gob.mx/c/H2008P5HI284/028.jpg,0,source_jpeg,served_image,200,image/jpeg,289406,259a9049e82e48ea9175969f9e8b678096dc19de5c8c9fe60596ca7e7baac913,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,29,195,29,https://historico.conaliteg.gob.mx/c/H2008P5HI284/029.jpg,0,source_jpeg,served_image,200,image/jpeg,276728,c9b4058f18c687859e3a4884bf914a84ea9fa726f9d400417c8ba5501d2ad89a,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,30,195,30,https://historico.conaliteg.gob.mx/c/H2008P5HI284/030.jpg,0,source_jpeg,served_image,200,image/jpeg,299781,60745a51833b2a3e99295966ddf09a4264630308add0970ef7e9ac115fdff4d7,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,31,195,31,https://historico.conaliteg.gob.mx/c/H2008P5HI284/031.jpg,0,source_jpeg,served_image,200,image/jpeg,248743,a50ffdf60ecd87afeec43777efeeb593dece9780ac0745fb0ed57d11e1ad821a,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,32,195,32,https://historico.conaliteg.gob.mx/c/H2008P5HI284/032.jpg,0,source_jpeg,served_image,200,image/jpeg,312754,f34eb5c11614f404232f1ac525ab4984e08e17df431cf4d776c99178d1662fec,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,33,195,33,https://historico.conaliteg.gob.mx/c/H2008P5HI284/033.jpg,0,source_jpeg,served_image,200,image/jpeg,240254,a7dd12c7164964589b8106fd31e3e0b0aaf984de339af499ed93f60f8a0ea703,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,34,195,34,https://historico.conaliteg.gob.mx/c/H2008P5HI284/034.jpg,0,source_jpeg,served_image,200,image/jpeg,269838,43f3124b21b6382e27beec32caa2ba7966a23d4db4dacaeef53e2489f611869d,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,35,195,35,https://historico.conaliteg.gob.mx/c/H2008P5HI284/035.jpg,0,source_jpeg,served_image,200,image/jpeg,282684,027a99ce263a672313cf81903fb5ecfb894c3f5a2345d7051d7fe5af1d7f8280,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,36,195,36,https://historico.conaliteg.gob.mx/c/H2008P5HI284/036.jpg,0,source_jpeg,served_image,200,image/jpeg,270106,d6cfde90b81687fbcabb1eecb653b3e8a24f76c0f7d74978b0239fed3818cb5f,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,37,195,37,https://historico.conaliteg.gob.mx/c/H2008P5HI284/037.jpg,0,source_jpeg,served_image,200,image/jpeg,289833,cd21fd7e1d0a04e7dbb28558beb84ef864da92df17db9d3f8bb37a99f21e4ef5,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,38,195,38,https://historico.conaliteg.gob.mx/c/H2008P5HI284/038.jpg,0,source_jpeg,served_image,200,image/jpeg,328667,5c83b9efe25e0d107158e80cac4e268ae1fe2281e4026f26a9054eda6913ad44,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,39,195,39,https://historico.conaliteg.gob.mx/c/H2008P5HI284/039.jpg,0,source_jpeg,served_image,200,image/jpeg,279361,ee15c96b06328cffded7f1b2db1d65b629e1c08691706cc7c853e88711eeea03,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,40,195,40,https://historico.conaliteg.gob.mx/c/H2008P5HI284/040.jpg,0,source_jpeg,served_image,200,image/jpeg,254210,048e4d89740e12e0240152d5215d4147a46282906586ba35c53876f1af0f5713,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,41,195,41,https://historico.conaliteg.gob.mx/c/H2008P5HI284/041.jpg,0,source_jpeg,served_image,200,image/jpeg,240040,fd2480e7f17f8ab1788809b05d3fcb860de64de3d23a85efc670a540972a291f,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,42,195,42,https://historico.conaliteg.gob.mx/c/H2008P5HI284/042.jpg,0,source_jpeg,served_image,200,image/jpeg,214672,a8159da310a10d0114d593be6d680df569e0a6c2ad45ca4ec391a728a4dd3a11,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,43,195,43,https://historico.conaliteg.gob.mx/c/H2008P5HI284/043.jpg,0,source_jpeg,served_image,200,image/jpeg,232435,affc4600ee8aa648d2a632e165323b409baeac76f4df2b6e7ed28280e785fac6,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,44,195,44,https://historico.conaliteg.gob.mx/c/H2008P5HI284/044.jpg,0,source_jpeg,served_image,200,image/jpeg,169355,c64b1bd4f987e7a99815a43ac57f8a08ead2b0bf27e1492944f91d746013edf6,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,45,195,45,https://historico.conaliteg.gob.mx/c/H2008P5HI284/045.jpg,0,source_jpeg,served_image,200,image/jpeg,198973,a8bbdc5ff06f1055ba478658cc8878182a6fd9ac2f8ac6300bf34f02745cce21,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,46,195,46,https://historico.conaliteg.gob.mx/c/H2008P5HI284/046.jpg,0,source_jpeg,served_image,200,image/jpeg,308189,0ce25ade08c2efb274df8225b2fcef73d1d5ffb359327b9a12603089d6cb2618,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,47,195,47,https://historico.conaliteg.gob.mx/c/H2008P5HI284/047.jpg,0,source_jpeg,served_image,200,image/jpeg,400961,206dd899901d674c3a4c46d9b5d3b1b4a405b226baf92ef2f6ba5d23a7b8961c,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,48,195,48,https://historico.conaliteg.gob.mx/c/H2008P5HI284/048.jpg,0,source_jpeg,served_image,200,image/jpeg,201685,02af7decd74ed79b6bf400a7e4c793b7063fd386edc6d57b47d1130413dc0bfa,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,49,195,49,https://historico.conaliteg.gob.mx/c/H2008P5HI284/049.jpg,0,source_jpeg,served_image,200,image/jpeg,197726,387921760145a598eddb46284c8190e382f07ed9c240bdcf70709399dc21c880,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,50,195,50,https://historico.conaliteg.gob.mx/c/H2008P5HI284/050.jpg,0,source_jpeg,served_image,200,image/jpeg,218861,80f131514d93d7a396f974e55bf74f9821772e5b1736f058642a6700a92bff9e,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,51,195,51,https://historico.conaliteg.gob.mx/c/H2008P5HI284/051.jpg,0,source_jpeg,served_image,200,image/jpeg,239548,cd7cb8cfc4b93c60b7870eb0f284cb956e764ff4c44c699d7d7fee593f82f4ba,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,52,195,52,https://historico.conaliteg.gob.mx/c/H2008P5HI284/052.jpg,0,source_jpeg,served_image,200,image/jpeg,281807,f5a2f1970f7029431a0c0af8940e41c18b0b310bcef1268aae99590217e10954,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,53,195,53,https://historico.conaliteg.gob.mx/c/H2008P5HI284/053.jpg,0,source_jpeg,served_image,200,image/jpeg,237991,be27ec08ba5706b162bdba3fe924b402ef0db92b3778631deb4acd894d8aa1d1,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,54,195,54,https://historico.conaliteg.gob.mx/c/H2008P5HI284/054.jpg,0,source_jpeg,served_image,200,image/jpeg,234276,b1aa74bd38d281742302d5b238f2c8df4c39e1fb29d5f7dc14e09e1ec4f8a253,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,55,195,55,https://historico.conaliteg.gob.mx/c/H2008P5HI284/055.jpg,0,source_jpeg,served_image,200,image/jpeg,289135,abeef9cdf422e0aecdfe1b106ff7654f0a905a4c517bd578d86dd4729e0f83d3,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,56,195,56,https://historico.conaliteg.gob.mx/c/H2008P5HI284/056.jpg,0,source_jpeg,served_image,200,image/jpeg,287033,cf84c935a5cfe452cbf8d508f99185ee118525cc40d6b83cbcd51fc85b1a499c,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,57,195,57,https://historico.conaliteg.gob.mx/c/H2008P5HI284/057.jpg,0,source_jpeg,served_image,200,image/jpeg,260897,0f3a1e2dff55f86a29c76c1abee49c8ec098331bdaf101d9f9e71c6d8090bb70,1,
LTMD_U1_W5_HISTORY_ASSET_AUDIT_0.1,H2008P5HI284,2008,5,HISTORIA,standard_x_js,H2008P5HI284,58,195,58,https://historico.conaliteg.gob.mx/c/H2008P5HI284/058.jpg,0,source_jpeg,served_image,200,image/jpeg,219909,12fd5ea4adb17ee6e59736925d33138716ba41add7b6521e741b08cb0c1d94e5,1,
