analysis_version,text_sha256,token_count,char_count,occurrence_count,viewer_count,catalog_generation_count,grade_count,first_fragment_id
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,3f79bb7b435b05321651daefd374cdc681dc06faa65e374e38337b88ca046dea,1,1,66,38,6,6,U1-H1960P3ES006-P152-F013
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,4ec9599fc203d176a301536c2e091a19bc852759b255bd6818810a42c5fed14a,1,2,62,44,4,5,U1-H1960P3ES006-P120-F008
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,b51044f02721c5aae299be6d31914882e96478babb5adb52427f7500683f30f5,2,19,61,4,2,2,U1-H1960P3MA011-P047-F005
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,9400f1b21cb527d7fa3d3eabba93557a18ebe7a2ca4e471cfe5e4c5b4ca7f767,1,2,60,37,5,6,U1-H1960P2MA005-P019-F009
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,b2aaa79474ea5a5f05a25d29a2b49ae7b4fcbc25f393a2ba449f9e994ad5950a,1,9,59,6,3,2,U1-H1960P3ES006-P013-F019
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,76ee68b1fd0b9dc7f34c4125d5b7497af6e0b3b4a5ad68fd7cfa7e751a4a2527,1,11,56,6,2,3,U1-H1960P3HI010-P013-F015
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,25602777cecc667d222cfeb509c62be1591a64d751c3142c1381dee13677a294,1,3,55,36,4,5,U1-H1960P2MA005-P109-F025
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,3fdba35f04dc8c462986c992bcf875546257113072a909c162f7e470e581e278,1,2,55,40,7,6,U1-H1960P2MA005-P031-F006
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,1,2,55,32,4,5,U1-H1960P2MA005-P010-F009
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,92ca27a2c8357e74f3e7918a62e71a979e92b571a579c64a38b54ff95348f659,1,4,55,11,2,3,U1-H1960P4ES014-P139-F013
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,2976d0d993f9bdb6f52ffd5656f229446e9bddeec49e7a220dca77579f30c4b7,1,3,54,14,2,3,U1-H1960P4ES014-P057-F006
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,7902699be42c8a8e46fbbb4501726517e86b22c56a189f7625a6da49081b2451,1,1,54,34,5,6,U1-H1960P2MA005-P028-F004
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,e208448ce00e6a9f3ccc2c6d7df901790e8d230c43201f9178cdb82b90c515ad,1,7,54,5,1,1,U1-H1993P3HI163-P026-F001
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,18f5384d58bcb1bba0bcd9e6a6781d1a6ac2cc280c330ecbab6cb7931b721552,1,1,52,31,6,6,U1-H1960P3ES006-P174-F007
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,6a4debf24ee861a2b45f0aa35e16c219f4eaa51bc9e3ef1ed9e88756b19a0314,2,17,52,3,1,1,U1-H1993P3HI167-P014-F001
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,042bf14ef0ebc2b8f29436c42ed32592d55e6c559e473dad955da5ef0c302db3,1,3,51,17,3,4,U1-H1960P4ES014-P006-F004
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,e629fa6598d732768f7c726b4b621285f9c3b85303900aa912017db7617d8bdb,1,2,51,36,6,6,U1-H1960P2MA005-P028-F009
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,523a41a00893d51ce55966245f73b3c56440de9ffa57e874b18fa6051f221e4d,1,7,50,5,1,1,U1-H1993P3HI157-P040-F001
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,4523540f1504cd17100c4835e85b7eefd49911580f8efff0599a8f283be6b9e3,1,2,49,34,4,5,U1-H1960P2MA005-P017-F010
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,4eb298ab56996641952245b45ba0bbf888c179f3c0835ecfdc115fbfe2ac51eb,1,8,49,9,1,1,U1-H1993P3HI159-P152-F001
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,960ae18a361158ce1f73716240d114cd19f883c24df1ced870d86cd1f7cb884e,1,8,49,4,1,1,U1-H1993P3HI160-P019-F003
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d,1,1,49,27,5,6,U1-H1960P2MA005-P066-F005
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,6b51d431df5d7f141cbececcf79edf3dd861c3b4069f0b11661a3eefacbba918,1,2,48,35,5,6,U1-H1960P3ES006-P113-F013
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4da576068201b6c6958ce93f4,1,2,47,35,4,5,U1-H1960P2MA005-P030-F010
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,65c74c15a686187bb6bbf9958f494fc6b80068034a659a9ad44991b08c58f2d2,1,1,47,29,3,5,U1-H1960P3MA012-P147-F011
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce,1,1,46,27,3,5,U1-H1960P2MA005-P075-F019
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,3fd1a73fdcefd7def35515c3823f81a3190b77a9679a19cc2e15a4045a4c6522,2,12,45,13,3,4,U1-H1960P4MA018-P111-F003
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,725395d1f3145f5a76b495df3fda057bf180c936919315f20bdae388227381c6,1,11,44,1,1,1,U1-H1966P6MA382-P127-F010
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,265eadbe8414b0f92d46601dfda0fd49edf0feba50a10e969c41517693ea8e3f,1,8,43,12,3,4,U1-H1960P3MA011-P020-F005
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,a71bc39fe3f33e42d1164472c83a9a340c52da9718ce3b8114c488647338fdf5,1,9,43,4,2,2,U1-H1960P3MA012-P034-F007
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,d029fa3a95e174a19934857f535eb9427d967218a36ea014b70ad704bc6c8d1c,1,2,43,35,6,6,U1-H1960P3ES006-P061-F014
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,3d914f9348c9cc0ff8a79716700b9fcd4d2f3e711608004eb8f138bcba7f14d9,1,2,42,35,4,6,U1-H1960P2MA005-P041-F013
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,eb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f94962ceaec1ed8af21f5a50f,1,2,42,29,5,4,U1-H1960P3ES006-P031-F021
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,5aaf65879301164eab4b6d1f043a688cb09bf38f3b62a2e91a07887edb0a2862,1,9,41,13,2,4,U1-H1960P3ES006-P043-F027
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,a1fce4363854ff888cff4b8e7875d600c2682390412a8cf79b37d0b11148b0fa,1,1,41,26,5,6,U1-H1960P2MA005-P075-F001
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,16dc368a89b428b2485484313ba67a3912ca03f2b2b42429174a4f8b3dc84e44,1,3,40,39,5,6,U1-H1960P2MA005-P028-F008
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,31489056e0916d59fe3add79e63f095af3ffb81604691f21cad442a85c7be617,1,2,40,34,4,6,U1-H1960P2MA005-P028-F012
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,3346f2bbf6c34bd2dbe28bd1bb657d0e9c37392a1d5ec9929e6a5df4763ddc2d,1,3,40,40,5,6,U1-H1960P2MA005-P107-F009
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,3e1e967e9b793e908f8eae83c74dba9bcccce6a5535b4b462bd9994537bfe15c,1,2,40,34,4,5,U1-H1960P2MA005-P059-F012
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,9537f32ec7599e1ae953af6c9f929fe747ff9dadf79a9beff1f304c550173011,1,3,40,35,5,6,U1-H1960P2MA005-P108-F003
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,ad57366865126e55649ecb23ae1d48887544976efea46a48eb5d85a6eeb4d306,1,3,40,37,5,6,U1-H1960P2MA005-P100-F012
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,d3eaf1ded611a9bfa5d4a1fede4561f6930831c2bcd2d5e049abfb02bbeea935,1,7,40,1,1,1,U1-H1966P6MA382-P127-F009
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,031b4af5197ec30a926f48cf40e11a7dbc470048a21e4003b7a3c07c5dab1baa,1,2,39,33,5,6,U1-H1960P2MA005-P051-F014
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,37834f2f25762f23e1f74a531cbe445db73d6765ebe60878a7dfbecd7d4af6e1,1,3,39,38,6,6,U1-H1960P3HI010-P102-F007
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9,1,2,39,27,4,4,U1-H1960P3MA012-P029-F033
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,49d180ecf56132819571bf39d9b7b342522a2ac6d23c1418d3338251bfe469c8,1,2,38,32,5,5,U1-H1960P2MA005-P067-F004
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,9c7f65f0de9b96e02ca75b498643c259ddd4ec0174f5165db0f280e436875283,1,3,38,12,3,4,U1-H1960P4ES014-P030-F007
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,d816c31e610c123f63c806863c99c199a73e629443d055e25e8272dc367e5f53,1,2,38,16,3,4,U1-H1960P3HI010-P122-F003
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,0fd42b3f73c448b34940b339f87d07adf116b05c0227aad72e8f0ee90533e699,1,3,37,36,4,5,U1-H1960P2MA005-P028-F010
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,5e0c5ea903b9702b0c2f24ed872bd899bd5587c48c3ca617bd3052728d477881,4,29,37,7,4,3,U1-H1993P3HI168-P026-F004
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,3a11228cb39dd6567ee8bd759157fdad805718aa9b835090058d2a43825057bb,1,1,36,26,6,6,U1-H1960P2MA005-P107-F008
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,482d9673cfee5de391f97fde4d1c84f9f8d6f2cf0784fcffb958b4032de7236c,1,3,36,36,5,6,U1-H1960P3HI010-P106-F016
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,6f4b6612125fb3a0daecd2799dfd6c9c299424fd920f9b308110a2c1fbd8f443,1,2,36,33,5,6,U1-H1960P2MA005-P021-F014
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,0e17daca5f3e175f448bacace3bc0da47d0655a74c8dd0dc497a3afbdad95f1f,1,2,35,31,4,5,U1-H1960P2MA005-P049-F012
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,1097084a95bc5e155497b697881e2b78806624215ce0d8425f97f0bba0807d17,1,11,35,2,1,1,U1-H1993P3HI181-P010-F001
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,1a6562590ef19d1045d06c4055742d38288e9e6dcd71ccde5cee80f1d5a774eb,1,2,35,29,4,5,U1-H1960P3HI010-P050-F007
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,c2356069e9d1e79ca924378153cfbbfb4d4416b1f99d41a2940bfdb66c5319db,1,2,35,30,6,5,U1-H1960P2MA005-P024-F009
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,f5ca38f748a1d6eaf726b8a42fb575c3c71f1864a8143301782de13da2d9202b,1,2,35,27,5,5,U1-H1960P2MA005-P020-F019
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,0b918943df0962bc7a1824c0555a389347b4febdc7cf9d1254406d80ce44e3f9,1,2,34,25,4,3,U1-H1960P3ES006-P103-F036
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,454f63ac30c8322997ef025edff6abd23e0dbe7b8a3d5126a894e4a168c1b59b,1,3,34,33,4,6,U1-H1960P2MA005-P028-F005
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,59e19706d51d39f66711c2653cd7eb1291c94d9b55eb14bda74ce4dc636d015a,1,2,34,30,6,6,U1-H1960P3ES006-P028-F008
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,5ef6fdf32513aa7cd11f72beccf132b9224d33f271471fff402742887a171edf,1,3,34,32,4,5,U1-H1960P2MA005-P104-F006
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,5f9c4ab08cac7457e9111a30e4664920607ea2c115a1433d7be98e97e64244ca,1,2,34,29,5,6,U1-H1960P2MA005-P069-F010
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,7a61b53701befdae0eeeffaecc73f14e20b537bb0f8b91ad7c2936dc63562b25,1,2,34,26,4,4,U1-H1960P2MA005-P037-F017
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,8527a891e224136950ff32ca212b45bc93f69fbb801c3b1ebedac52775f99e61,1,2,34,28,6,5,U1-H1960P3ES006-P014-F017
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,f369cb89fc627e668987007d121ed1eacdc01db9e28f8bb26f358b7d8c4f08ac,1,2,34,33,5,6,U1-H1960P2MA005-P075-F028
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,f74efabef12ea619e30b79bddef89cffa9dda494761681ca862cff2871a85980,1,2,34,33,5,5,U1-H1960P2MA005-P076-F018
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,349c41201b62db851192665c504b350ff98c6b45fb62a8a2161f78b6534d8de9,1,2,33,31,4,5,U1-H1960P3HI010-P078-F019
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,785f3ec7eb32f30b90cd0fcf3657d388b5ff4297f2f9716ff66e9b69c05ddd09,1,2,33,27,6,6,U1-H1960P3ES006-P022-F014
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,81b8a03f97e8787c53fe1a86bda042b6f0de9b0ec9c09357e107c99ba4d6948a,1,2,33,30,6,5,U1-H1960P2MA005-P062-F014
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,aea92132c4cbeb263e6ac2bf6c183b5d81737f179f21efdc5863739672f0f470,1,2,33,28,6,6,U1-H1960P2MA005-P038-F008
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,d6f0c71ef0c88e45e4b3a2118fcb83b0def392d759c901e9d755d0e879028727,1,3,33,30,5,5,U1-H1960P3MA012-P143-F022
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,dbae772db29058a88f9bd830e957c695347c41b6162a7eb9a9ea13def34be56b,1,3,33,31,4,4,U1-H1960P3MA012-P140-F020
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,eb624dbe56eb6620ae62080c10a273cab73ae8eca98ab17b731446a31c79393a,1,2,33,30,5,6,U1-H1960P3ES006-P074-F011
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,1253e9373e781b7500266caa55150e08e210bc8cd8cc70d89985e3600155e860,1,3,32,30,5,6,U1-H1960P2MA005-P105-F006
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,5ec1a0c99d428601ce42b407ae9c675e0836a8ba591c8ca6e2a2cf5563d97ff0,1,3,32,31,5,5,U1-H1960P3MA012-P144-F016
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,1da51b8d8ff98f6a48f80ae79fe3ca6c26e1abb7b7d125259255d6d2b875ea08,1,2,31,30,4,5,U1-H1960P2MA005-P091-F016
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,25fc0e7096fc653718202dc30b0c580b8ab87eac11a700cba03a7c021bc35b0c,1,2,31,29,4,6,U1-H1960P2MA005-P046-F021
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,41cfc0d1f2d127b04555b7246d84019b4d27710a3f3aff6e7764375b1e06e05d,1,2,31,29,4,5,U1-H1960P3MA011-P052-F007
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,4e4d3f2b75961ed4d47f8fb0ced6003ed67486766294507e1517f8b0cb5424ae,1,13,31,4,2,2,U1-H1960P5MA020-P037-F012
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,5d15188d3475de9f7d1200162e774d890fe6a9d290be7d1902003e91980fadf3,2,17,31,2,1,1,U1-H1993P3HI165-P027-F007
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,714cefb1b16a7e60cd3fc3e0fb2670ce3b83ac3c42d9271e2dab9de6af03d9b7,3,15,31,1,1,1,U1-H1993P3HI183-P008-F012
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,8d27ba37c5d810106b55f3fd6cdb35842007e88754184bfc0e6035f9bcede633,1,3,31,31,5,6,U1-H1960P3MA012-P139-F014
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,c75cb66ae28d8ebc6eded002c28a8ba0d06d3a78c6b5cbf9b2ade051f0775ac4,1,2,31,30,5,6,U1-H1960P2MA005-P069-F023
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,c837649cce43f2729138e72cc315207057ac82599a59be72765a477f22d14a54,1,2,31,28,4,4,U1-H1960P2MA005-P057-F011
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,e29c9c180c6279b0b02abd6a1801c7c04082cf486ec027aa13515e4f3884bb6b,1,2,31,27,6,4,U1-H1960P3ES006-P032-F010
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,2fca346db656187102ce806ac732e06a62df0dbb2829e511a770556d398e1a6e,1,2,30,29,5,6,U1-H1960P2MA005-P054-F003
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,44cb730c420480a0477b505ae68af508fb90f96cf0ec54c6ad16949dd427f13a,1,2,30,27,5,5,U1-H1960P2MA005-P043-F018
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,5316ca1c5ddca8e6ceccfce58f3b8540e540ee22f6180fb89492904051b3d531,1,2,30,25,4,5,U1-H1960P2MA005-P081-F015
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,6208ef0f7750c111548cf90b6ea1d0d0a66f6bff40dbef07cb45ec436263c7d6,1,2,30,28,4,5,U1-H1960P2MA005-P058-F017
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,76a50887d8f1c2e9301755428990ad81479ee21c25b43215cf524541e0503269,1,2,30,28,5,5,U1-H1960P3ES006-P138-F018
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,98010bd9270f9b100b6214a21754fd33bdc8d41b2bc9f9dd16ff54d3c34ffd71,1,2,30,27,3,5,U1-H1960P2MA005-P028-F006
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,d4ee9f58e5860574ca98e3b4839391e7a356328d4bd6afecefc2381df5f5b41b,1,3,30,29,5,5,U1-H1960P3MA012-P142-F014
LTMD_U1_W10_INTEGRADOS_EXACT_REUSE_0.1,e704cbac81f1ae504c626c4482e413e92959b3f03457baf3c4558fe3fd2b4391,2,3,30,21,3,5,U1-H1960P2MA005-P018-F009
