manifest_version,page_id,book_id,viewer_key,catalog_generation,grade_code,title_core,viewer_page,source_image_index,processing_mode,source_provenance,source_asset_url,byte_size,sha256,asset_status
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P001,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,1,0,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/000.jpg,44510,cbce1699f03af7a9add23ea2bb31aa8cc133179fcdf9d1d15bda2518c9d02ca8,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P002,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,2,2,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/002.jpg,71901,96b6ae05d88b63f582cd5865c67f011a62947845e715d25024ef06852250113a,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P003,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,3,3,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/003.jpg,65010,049e944d47b6fab4571922772591f54b5f9cba4384d99f6cc8e83cbae7a66b29,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P004,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,4,4,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/004.jpg,29967,a8386f8a1a7e81c6f276d187672f3b97725cf85fc89095e5406f0ce2db8cbc46,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P005,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,5,5,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/005.jpg,44289,b83c6a49a8c2bb33ef55d96778b6bbdeaf369b3c7156b9e42006738b456eb3ee,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P006,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,6,6,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/006.jpg,46489,4dee5db6c1b480b2f9af656b548d7be2493a12dbf04c20f6581c5ae833b73f8d,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P007,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,7,7,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/007.jpg,42658,616f5a12adf55176151ff66a4f85f11c34b889f7ba29d4ed57b916e1ae8c0511,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P008,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,8,8,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/008.jpg,27244,4d5269c82a9ae5cf8ac679f5146af0e8c4de52956b8b73442f34ac230c4bacaf,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P009,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,9,9,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/009.jpg,78793,c621b9d747587504d73b51506f46bcb11a591da7988453ffe635e6b79866b0ac,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P010,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,10,10,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/010.jpg,51130,e3a086c223989d23dec63c2edf9a8d76d6c7d49706913bb14c489e393853d2c1,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P011,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,11,11,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/011.jpg,64532,be5e7658a392157f20511f84a6ac47ca67a2672f6bd9ee62e525b547bcafec89,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P012,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,12,12,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/012.jpg,57422,ba870e2c79dd6f64a8e31a234e509f9b711d8d74f8f3b14dce08be1cd88eeb67,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P013,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,13,13,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/013.jpg,61232,4be1cb71a711f1473a150ff019ed48d0e5218a81a46ddf35ed9270d0166c2567,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P014,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,14,14,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/014.jpg,62111,8bb43e6131901f92ff99322a303e7ff893bce205abee4247f313d6001500f06a,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P015,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,15,15,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/015.jpg,62538,bb03fff20dffc4d44268eb5bfb88d5e73aca87a7ed1109a1e1913fc3dc6c3fc3,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P016,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,16,16,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/016.jpg,77812,0ac3d086efcb2ccd2c3044f01d1a7a856555c70025fe4d13d2ac40f8291d51d4,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P017,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,17,17,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/017.jpg,63860,eef4d473835917a964053ae96baa362fd237d573a6390d58c274ead458a65427,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P018,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,18,18,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/018.jpg,50939,aa876c4de6fc74da907f6e50c9f0e50c76c2cd2853c04272cc57d945cea3243d,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P019,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,19,19,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/019.jpg,82976,f6829df40f81576dd32e36caa472dbae193acaf426b88a3e1797c994ea98a281,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P020,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,20,20,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/020.jpg,63118,e17bc82e488d21b3a45307545a68e589d614f00225e343db0a93eae27344d678,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P021,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,21,21,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/021.jpg,67924,59c180aea38b0ebe185485f599b5a29a183d936dcaeead818dd79799cf47c46b,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P022,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,22,22,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/022.jpg,61035,f0782b550dc50fa7a353d509353e0a1fd943208ecbf227dc4417b05c077ff29c,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P023,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,23,23,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/023.jpg,65055,39801889fd10581984b0ff48956e86ec26299407d799658ed81524d5655acb40,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P024,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,24,24,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/024.jpg,61345,1a6042987610ae71e178efa9dcce2136f988b8413d577bccb96c3d40afe9fafc,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P025,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,25,25,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/025.jpg,66181,22de9342464b9aa062b0d66c892a6080bd7356026497fb178245b9be1dbed438,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P026,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,26,26,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/026.jpg,64619,1f70927c20212b781c7495b82074b839868f3d7e064e304a47e33ebdfee10ea4,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P027,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,27,27,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/027.jpg,58080,2aaad162b26a4999b3b125e669a3e4b150493217e68d4dc630b04ad0d7a2400d,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P028,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,28,28,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/028.jpg,58785,0a4d0a380ccf0b7a521d2d2356a90fab0375cc8bd83154818584876ab6bdbc54,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P029,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,29,29,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/029.jpg,40609,ac460e9b4682409c6cab02e96306f687fbe5edb1511e005b450c3ee931a26f0c,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P030,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,30,30,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/030.jpg,51053,b8b7fa9962657b68a928259b6ff6e120bc8c19d82e6e82de95d8f380bb635cb9,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P031,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,31,31,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/031.jpg,53144,15ce472ab1e39195c30bd9cf214543467acdf724a44e990c5017032ae7ed8f1a,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P032,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,32,32,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/032.jpg,77340,3ebd9e1002b86adb4af45a8fb0292ef076ad728afcbf1f404079e2f7a73f3b82,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P033,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,33,33,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/033.jpg,38925,2622258270d8867785c161142e0ccd7bada940991884fbf3847ee08b3cef4936,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P034,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,34,34,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/034.jpg,82678,6a988f7c0dd0e5a352cad09e7ca39dbaa5ed2edabd2cf6843328c84096881848,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P035,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,35,35,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/035.jpg,43959,18ea774b97002658be4924356aaaa9040c10a02fef20cb6992442382a280d84b,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P036,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,36,36,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/036.jpg,64797,0d1272f1f1061d52a77c1ff133595b0446db2daae4f47a3bb5056168ba234490,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P037,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,37,37,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/037.jpg,59191,5038723922649ef6c3ec1e10ffd0a98bba9d4a531221510c6ba2d5030c4a11c9,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P038,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,38,38,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/038.jpg,65703,ba829ae0625d3e4c4669c967ac66f54d9c27be4e81324dd9e8899246666b8dc2,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P039,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,39,39,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/039.jpg,63316,4a6888235eeaba877d64a7e83d9659ae0d824c5e28ef14989d9f76518550e700,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P040,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,40,40,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/040.jpg,63296,6fd6330c06d16d5a81495f7e53c2e2259f3018decf642646e7158b92baf60ab2,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P041,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,41,41,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/041.jpg,38187,7889fd141dbc4a0b388bc70f83cc6bafd1f12fc164ad28922bd22b2844969587,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P042,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,42,42,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/042.jpg,55241,565c2207698c3e686ba3479e0238dc37175d7fd89cfe2b6dd2f94ad9e5eb1e0f,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P043,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,43,43,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/043.jpg,63318,1ebfe17d7134fe4945b11c8d58de3697c8efea1219693343351cb5d41fb78523,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P044,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,44,44,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/044.jpg,64314,2db50b66c61326fefcdb50219f35c3134308af3ddf36bf1dbbe7ff17bb8612b9,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P045,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,45,45,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/045.jpg,44666,78d85a2b62cd0e9ae0e38d870661de2804bf0ff35b217d2bfe24f848517bd867,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P046,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,46,46,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/046.jpg,66933,9f261513822a8541fa7d89b49da4e73d628e675acf1592bf8ec07de434669551,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P047,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,47,47,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/047.jpg,59528,036ff45c14e5f3d9d5b31cd4da8d82e5a34a5d91601aa81b5fb00a5f477ed0fc,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P048,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,48,48,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/048.jpg,61054,505c6bee282d18c656b66c9c3e33aba82be1dc5c14953b7bf3431b0e302263cd,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P049,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,49,49,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/049.jpg,69490,2fd9fd718135112a8f8c7f3a39d47be345d0e50dd2c6e5c8b9458b6b7a521cc6,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P050,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,50,50,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/050.jpg,73491,f29d6206ea31dbd9b8181639a8e4bdf10b0bf015c5e3bb003ee17bf218cb6680,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P051,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,51,51,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/051.jpg,70277,16acf58cb53c8b8687395aaabc7515ddff70a2ce397ca18229ff08deb92b4566,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P052,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,52,52,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/052.jpg,84456,bbd2fe02b9f0a3c754d7bf39f8a87287006f2cde69b7f0f5da1a89ade1773d0e,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P053,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,53,53,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/053.jpg,72612,9fbed545a007cb6c1cb1c643740fa057807195c3bfe49a0de6d96993b6137e37,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P054,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,54,54,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/054.jpg,63081,af5de4e7873ec8079913f66fda4852c8314e5a79a98e490645505174803e9dcc,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P055,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,55,55,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/055.jpg,37549,20f15e9868257659be00d47120a59e6ea541df3f5235fa7eb7bdae5aca150ab4,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P056,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,56,56,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/056.jpg,48400,c17f1e5848a38cb03698a0ba26de63934c95598fb4b9744336221349c3ca8f3a,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P057,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,57,57,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/057.jpg,41432,8a02923494e197fffe1a3e516c72404787a2d51700b303fa0b52192307d8b9b1,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P058,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,58,58,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/058.jpg,60527,1aa6309b4ae29e083f5262d5069c988384532c152a44375f18ba825597a280ef,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P059,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,59,59,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/059.jpg,64943,943c6542634b4e38f011ae08e8444864fa3c4002f59cd64d794cb11a2c3565c4,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P060,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,60,60,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/060.jpg,44795,5771740b0b1c71b80dcd72821f08ec3f5b21c934bc987893f519673b27274f91,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P061,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,61,61,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/061.jpg,52493,40ea5b70e31df7bd65082ce82b9ef7f8174a48da4a73e0c3708bcffbd020c384,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P062,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,62,62,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/062.jpg,75955,7d35c42cc0df82f26ecdcfdf2c09c8e1f2d2f1de71ecca629d05b25c4c79117a,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P063,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,63,63,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/063.jpg,49846,0d8b7c65cdd2918f0dcfe5c85cce66c2bec5f8c4df203f001ddc840f5c73b9dd,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P064,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,64,64,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/064.jpg,77519,e0906a6d72ead35a4a0a936f2c52d3a5e83adcb90bc656157e48496bb2c01dcd,source_jpeg
LTMD_U1_W8_ARTES_PROCESSING_TOPOLOGY_0.1,U1-H2008P2ED259-P065,H2008P2ED259,H2008P2ED259,2008,2,EDUCACIÓN ARTÍSTICA,65,65,direct_canonical,official_conaliteg_source_jpeg_sha256_verified,https://historico.conaliteg.gob.mx/c/H2008P2ED259/065.jpg,69704,3bd8a9fafea39ae24299847a02c213556ed5d26f172068d768fce7ca85a77825,source_jpeg
