scanner_version,page_id,viewer_key,catalog_generation,grade,title_core,viewer_page,selected_psm,source_sha256_verified,front_zone,end_zone,front_matter_score,toc_navigation_score,bibliography_credits_score,matched_category_count,error
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P002,H2008P2ED260,2008,2,EDUCACION FISICA,2,3,1,1,0,0,0,6,1,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P003,H2008P2ED260,2008,2,EDUCACION FISICA,3,3,1,1,0,0,1,1,2,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P004,H2008P2ED260,2008,2,EDUCACION FISICA,4,3,1,1,0,1,0,0,1,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P005,H2008P2ED260,2008,2,EDUCACION FISICA,5,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P006,H2008P2ED260,2008,2,EDUCACION FISICA,6,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P007,H2008P2ED260,2008,2,EDUCACION FISICA,7,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P008,H2008P2ED260,2008,2,EDUCACION FISICA,8,11,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P009,H2008P2ED260,2008,2,EDUCACION FISICA,9,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P010,H2008P2ED260,2008,2,EDUCACION FISICA,10,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P011,H2008P2ED260,2008,2,EDUCACION FISICA,11,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P012,H2008P2ED260,2008,2,EDUCACION FISICA,12,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P013,H2008P2ED260,2008,2,EDUCACION FISICA,13,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P014,H2008P2ED260,2008,2,EDUCACION FISICA,14,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P015,H2008P2ED260,2008,2,EDUCACION FISICA,15,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P016,H2008P2ED260,2008,2,EDUCACION FISICA,16,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P091,H2008P2ED260,2008,2,EDUCACION FISICA,91,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P092,H2008P2ED260,2008,2,EDUCACION FISICA,92,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P093,H2008P2ED260,2008,2,EDUCACION FISICA,93,3,1,0,1,0,1,0,1,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P094,H2008P2ED260,2008,2,EDUCACION FISICA,94,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P095,H2008P2ED260,2008,2,EDUCACION FISICA,95,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P096,H2008P2ED260,2008,2,EDUCACION FISICA,96,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P097,H2008P2ED260,2008,2,EDUCACION FISICA,97,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P098,H2008P2ED260,2008,2,EDUCACION FISICA,98,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P099,H2008P2ED260,2008,2,EDUCACION FISICA,99,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P100,H2008P2ED260,2008,2,EDUCACION FISICA,100,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P101,H2008P2ED260,2008,2,EDUCACION FISICA,101,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P102,H2008P2ED260,2008,2,EDUCACION FISICA,102,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P103,H2008P2ED260,2008,2,EDUCACION FISICA,103,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P104,H2008P2ED260,2008,2,EDUCACION FISICA,104,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P105,H2008P2ED260,2008,2,EDUCACION FISICA,105,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P2ED260-P106,H2008P2ED260,2008,2,EDUCACION FISICA,106,3,1,0,1,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P5ED280-P001,H2008P5ED280,2008,5,EDUCACIÓN FÍSICA,1,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P5ED280-P002,H2008P5ED280,2008,5,EDUCACIÓN FÍSICA,2,3,1,1,0,0,0,6,1,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P5ED280-P003,H2008P5ED280,2008,5,EDUCACIÓN FÍSICA,3,3,1,1,0,1,1,1,3,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P5ED280-P004,H2008P5ED280,2008,5,EDUCACIÓN FÍSICA,4,3,1,1,0,1,0,0,1,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P5ED280-P005,H2008P5ED280,2008,5,EDUCACIÓN FÍSICA,5,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P5ED280-P006,H2008P5ED280,2008,5,EDUCACIÓN FÍSICA,6,3,1,1,0,0,0,0,0,
LTMD_U1_W9_EDUCACION_FISICA_STRUCTKW_0.1,U1-H2008P5ED280-P007,H2008P5ED280,2008,5,EDUCACIÓN FÍSICA,7,3,1,1,0,1,1,0,2,
