analysis_version,text_sha256,token_count,char_count,occurrence_count,viewer_count,catalog_generation_count,grade_count,first_fragment_id
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,e97ad6f202f1db439599530518387e842286ef84fe37cf892031318fcdd95121,3,16,3,1,1,1,U1-H2008P1ED252-P036-F006
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,ec3916f8cd89c7b5c6807f8ffd73c67465296dc69479d90e6b83070d7e296636,1,2,3,1,1,1,U1-H2008P1ED252-P010-F001
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,f0705338e7cf2d0cfe13d5e760cce0b9110be62cbfd3e8cf1357980087e1ad34,3,14,3,1,1,1,U1-H2008P5ED280-P041-F006
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,f4152a5d658210fe9ba9475e354d74f702ef052dc66c5adf365630062941529f,1,8,3,1,1,1,U1-H2008P6ED287-P005-F003
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,f495e3d7ed26acd6f7b4ceeebb45efa3639a0736d8ccecd9351d8e7462214509,6,34,3,3,1,3,U1-H2008P1ED252-P108-F006
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,f4f12af704f473e3822aec989844694dee1f1e9bee35da871081543ae8af7d74,9,56,3,1,1,1,U1-H2008P5ED280-P101-F004
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,f83332729e3cd262a609cfeebc149f5de174461cead66075f4d079af04072f20,1,10,3,1,1,1,U1-H2008P6ED287-P055-F011
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,f90267bd4866b7f8373c778055d7654636d8c0c57dd3141fcef758ae78731f45,2,10,3,2,1,2,U1-H2008P5ED280-P067-F001
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,027a6c53a79db72bae6e416c7bd36dd02f5d497b74e6e5db5911a55747969430,1,10,2,1,1,1,U1-H2008P5ED280-P052-F009
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,07c7aadcedc3e3b27b9a60b6371c3f28bb5f1fd464f4ef48e351f83afd5199f2,2,9,2,1,1,1,U1-H2008P2ED260-P005-F008
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,0818d868728607b54d404f1f2cb3f35ffcb4c59ecf88e07f45566c51ec11b492,8,64,2,2,1,2,U1-H2008P2ED260-P097-F012
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,0e17daca5f3e175f448bacace3bc0da47d0655a74c8dd0dc497a3afbdad95f1f,1,2,2,2,1,2,U1-H2008P1ED252-P049-F013
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,0e6fac6a3ad129a64c2b9d6eaf6680e4b5f95dcd36949dad585415b017633875,1,2,2,2,1,2,U1-H2008P2ED260-P007-F015
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,108c995b953c8a35561103e2014cf828eb654a99e310f87fab94c2f4b7d2a04f,1,2,2,2,1,2,U1-H2008P1ED252-P065-F010
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,127f8fac7d8a062ef4243520ac06cc848764df48b077bad0e8c5ace7fd9128b6,2,10,2,2,1,2,U1-H2008P2ED260-P025-F006
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,185561e13b7f96edc8e3829c0006f156f34847377e7c8d87a5c714496fbecdce,5,36,2,1,1,1,U1-H2008P6ED287-P005-F008
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,1ba07fa8a85a036a40713e1b50401d5fa8d1c396b34269aa2037bec1319a01fa,1,6,2,2,1,2,U1-H2008P1ED252-P001-F003
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,220b106dc0a2aa3b82ca145909c64cb97ffab221877b77ee7b2ac75771e9862e,1,6,2,2,1,2,U1-H2008P1ED252-P112-F009
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,25baaedec4660bbe9bc45e1f3e67f2a2863122f4d89ab546652c9275c0cf6575,2,15,2,1,1,1,U1-H2008P5ED280-P005-F006
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,294763754a8efd4c739d9f679bfca3ab510106f42ddb5dc0216ba8bc98ba3158,1,2,2,2,1,2,U1-H2008P1ED252-P060-F001
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,29db0c6782dbd5000559ef4d9e953e300e2b479eed26d887ef3f92b921c06a67,1,2,2,2,1,2,U1-H2008P1ED252-P098-F009
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,2bd10cd8145db87ff3d36b1b62f232f695970f72ba1dd55cfdd37b6445812eb9,3,12,2,1,1,1,U1-H2008P2ED260-P027-F013
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,2fca346db656187102ce806ac732e06a62df0dbb2829e511a770556d398e1a6e,1,2,2,2,1,2,U1-H2008P1ED252-P054-F003
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,31489056e0916d59fe3add79e63f095af3ffb81604691f21cad442a85c7be617,1,2,2,2,1,2,U1-H2008P1ED252-P047-F007
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,349c41201b62db851192665c504b350ff98c6b45fb62a8a2161f78b6534d8de9,1,2,2,2,1,2,U1-H2008P1ED252-P078-F007
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,1,2,2,2,1,2,U1-H2008P1ED252-P029-F006
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,3d914f9348c9cc0ff8a79716700b9fcd4d2f3e711608004eb8f138bcba7f14d9,1,2,2,2,1,2,U1-H2008P1ED252-P041-F011
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,3e1e967e9b793e908f8eae83c74dba9bcccce6a5535b4b462bd9994537bfe15c,1,2,2,2,1,2,U1-H2008P1ED252-P059-F008
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,41a1e15fa63e82bd2baf6ef43541159e8e0fbed434ea436dda7249c293776e66,2,17,2,2,1,2,U1-H2008P2ED260-P102-F016
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,41cfc0d1f2d127b04555b7246d84019b4d27710a3f3aff6e7764375b1e06e05d,1,2,2,2,1,2,U1-H2008P2ED260-P005-F012
LTMD_U1_W9_EDUCACION_FISICA_EXACT_REUSE_0.1,44c8031cb036a7350d8b9b8603af662a4b9cdbd2f96e8d5de5af435c9c35da69,1,2,2,2,1,2,U1-H2008P1ED252-P084-F015
