ocr_version,page_id,book_id,catalog_generation,grade,viewer_page,asset_status,source_bytes,source_sha256_verified,attempts,selected_psm,recognized_words,ocr_chars,mean_word_confidence,median_word_confidence,low_confidence_word_rate,ocr_class,ocr_status,error
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP123,U1-H1966P6CI374,1966,6,123,source_jpeg,67550,1,psm3:ok:205,3,205,942,92.65,96.20,0.0195,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP124,U1-H1966P6CI374,1966,6,124,source_jpeg,59168,1,psm3:ok:215,3,215,936,90.37,95.89,0.0465,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP125,U1-H1966P6CI374,1966,6,125,source_jpeg,62813,1,psm3:ok:74,3,74,279,71.45,84.85,0.2703,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP126,U1-H1966P6CI374,1966,6,126,source_jpeg,68582,1,psm3:ok:121,3,121,523,91.80,96.04,0.0413,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP127,U1-H1966P6CI374,1966,6,127,source_jpeg,80360,1,psm3:ok:383,3,383,1692,91.91,95.80,0.0183,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP128,U1-H1966P6CI374,1966,6,128,source_jpeg,60681,1,psm3:ok:237,3,237,1148,91.21,95.33,0.0295,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP129,U1-H1966P6CI374,1966,6,129,source_jpeg,74885,1,psm3:ok:332,3,332,1547,91.65,96.13,0.0331,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP130,U1-H1966P6CI374,1966,6,130,source_jpeg,65098,1,psm3:ok:196,3,196,918,92.83,95.44,0.0153,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP131,U1-H1966P6CI374,1966,6,131,source_jpeg,81574,1,psm3:ok:372,3,372,1766,92.62,96.10,0.0242,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP132,U1-H1966P6CI374,1966,6,132,source_jpeg,85252,1,psm3:ok:317,3,317,5755,91.64,95.50,0.0473,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP133,U1-H1966P6CI374,1966,6,133,source_jpeg,70880,1,psm3:ok:248,3,248,1264,92.13,95.82,0.0202,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP134,U1-H1966P6CI374,1966,6,134,source_jpeg,53184,1,psm3:ok:154,3,154,680,94.56,96.40,0.0065,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP135,U1-H1966P6CI374,1966,6,135,source_jpeg,66079,1,psm3:ok:143,3,143,645,90.88,95.18,0.0350,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP136,U1-H1966P6CI374,1966,6,136,source_jpeg,55192,1,psm3:ok:148,3,148,715,91.29,95.83,0.0405,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP137,U1-H1966P6CI374,1966,6,137,source_jpeg,66504,1,psm3:ok:242,3,242,1098,91.09,95.73,0.0289,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP138,U1-H1966P6CI374,1966,6,138,source_jpeg,63134,1,psm3:ok:246,3,246,1097,93.00,96.32,0.0203,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP139,U1-H1966P6CI374,1966,6,139,source_jpeg,71839,1,psm3:ok:150,3,150,687,92.77,96.18,0.0267,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP140,U1-H1966P6CI374,1966,6,140,source_jpeg,75416,1,psm3:ok:330,3,330,1531,92.72,96.24,0.0364,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP141,U1-H1966P6CI374,1966,6,141,source_jpeg,64624,1,psm3:ok:1,3,1,3,95.83,95.83,0.0000,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP142,U1-H1966P6CI374,1966,6,142,source_jpeg,76445,1,psm3:ok:277,3,277,1267,88.91,95.46,0.0686,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP143,U1-H1966P6CI374,1966,6,143,source_jpeg,61198,1,psm3:ok:168,3,168,811,84.54,95.07,0.1131,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP144,U1-H1966P6CI374,1966,6,144,source_jpeg,76854,1,psm3:ok:350,3,350,1672,87.23,95.22,0.0857,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP145,U1-H1966P6CI374,1966,6,145,source_jpeg,72810,1,psm3:ok:251,3,251,1169,90.76,96.31,0.0598,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP146,U1-H1966P6CI374,1966,6,146,source_jpeg,80910,1,psm3:ok:243,3,243,1165,91.27,96.13,0.0370,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP147,U1-H1966P6CI374,1966,6,147,source_jpeg,68793,1,psm3:ok:350,3,350,1600,93.28,95.85,0.0143,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP148,U1-H1966P6CI374,1966,6,148,source_jpeg,40083,1,psm3:ok:98,3,98,483,73.96,91.02,0.2755,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP149,U1-H1966P6CI374,1966,6,149,source_jpeg,49140,1,psm3:ok:11,3,11,74,85.41,95.31,0.0909,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP150,U1-H1966P6CI374,1966,6,150,source_jpeg,41189,1,psm3:ok:49,3,49,233,86.95,94.92,0.0816,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP151,U1-H1966P6CI374,1966,6,151,source_jpeg,45827,1,psm3:ok:75,3,75,391,92.62,96.02,0.0133,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP152,U1-H1966P6CI374,1966,6,152,source_jpeg,57972,1,psm3:ok:144,3,144,757,91.94,94.94,0.0139,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP153,U1-H1966P6CI374,1966,6,153,source_jpeg,64768,1,psm3:ok:314,3,314,1551,93.58,96.02,0.0096,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP154,U1-H1966P6CI374,1966,6,154,source_jpeg,63425,1,psm3:ok:220,3,220,1056,91.53,95.85,0.0409,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP155,U1-H1966P6CI374,1966,6,155,source_jpeg,56436,1,psm3:ok:181,3,181,2277,91.33,95.44,0.0387,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP156,U1-H1966P6CI374,1966,6,156,source_jpeg,75651,1,psm3:ok:231,3,231,1128,93.02,95.90,0.0216,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP157,U1-H1966P6CI374,1966,6,157,source_jpeg,54183,1,psm3:ok:169,3,169,762,88.46,93.90,0.0473,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP158,U1-H1966P6CI374,1966,6,158,source_jpeg,70068,1,psm3:ok:119,3,119,7356,92.68,95.84,0.0168,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP159,U1-H1966P6CI374,1966,6,159,source_jpeg,50258,1,psm3:ok:99,3,99,531,89.83,95.22,0.0505,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP160,U1-H1966P6CI374,1966,6,160,source_jpeg,47551,1,psm3:ok:87,3,87,422,88.47,94.86,0.0575,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP161,U1-H1966P6CI374,1966,6,161,source_jpeg,61288,1,psm3:ok:23,3,23,103,93.81,96.55,0.0000,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP162,U1-H1966P6CI374,1966,6,162,source_jpeg,50760,1,psm3:ok:0;psm11:ok:58;psm6:ok:102,6,102,181,28.84,31.18,0.9412,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP163,U1-H1966P6CI374,1966,6,163,source_jpeg,46506,1,psm3:ok:0;psm11:ok:26;psm6:ok:61,6,61,96,27.90,25.79,0.9508,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP164,U1-H1966P6CI374,1966,6,164,source_jpeg,49041,1,psm3:ok:116,3,116,610,89.28,95.92,0.0690,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP165,U1-H1966P6CI374,1966,6,165,source_jpeg,52328,1,psm3:ok:142,3,142,775,89.99,95.89,0.0563,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP166,U1-H1966P6CI374,1966,6,166,source_jpeg,43441,1,psm3:ok:67,3,67,315,88.75,95.66,0.0746,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP167,U1-H1966P6CI374,1966,6,167,source_jpeg,70255,1,psm3:ok:228,3,228,1112,90.43,95.51,0.0526,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP168,U1-H1966P6CI374,1966,6,168,source_jpeg,65303,1,psm3:ok:279,3,279,1403,91.26,95.71,0.0502,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP169,U1-H1966P6CI374,1966,6,169,source_jpeg,88278,1,psm3:ok:336,3,336,1676,92.94,96.35,0.0268,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP170,U1-H1966P6CI374,1966,6,170,source_jpeg,58080,1,psm3:ok:327,3,327,1532,90.59,95.35,0.0459,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP171,U1-H1966P6CI374,1966,6,171,source_jpeg,45407,1,psm3:ok:207,3,207,911,64.69,83.98,0.3865,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP172,U1-H1966P6CI374,1966,6,172,source_jpeg,55218,1,psm3:ok:307,3,307,1263,68.30,85.39,0.3453,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP173,U1-H1966P6CI374,1966,6,173,source_jpeg,46501,1,psm3:ok:188,3,188,835,69.99,86.18,0.3085,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP174,U1-H1966P6CI374,1966,6,174,source_jpeg,42367,1,psm3:ok:142,3,142,697,76.97,86.76,0.2042,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP175,U1-H1966P6CI374,1966,6,175,source_jpeg,29946,1,psm3:ok:79,3,79,347,90.09,94.14,0.0380,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP176,U1-H1966P6CI374,1966,6,176,source_jpeg,54343,1,psm3:ok:0;psm11:ok:25;psm6:ok:26,6,26,48,42.20,35.33,0.7308,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP177,U1-H1966P6CI374,1966,6,177,source_jpeg,113366,1,psm3:ok:0;psm11:ok:42;psm6:ok:35,11,42,75,41.69,39.29,0.8095,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI374-VP178,U1-H1966P6CI374,1966,6,178,source_jpeg,304736,1,psm3:ok:12,3,12,53,62.84,66.22,0.4167,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP001,U1-H1966P6CI375,1966,6,1,source_jpeg,272696,1,psm3:ok:0;psm11:ok:7;psm6:ok:17,6,17,22,49.08,48.77,0.5294,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP002,U1-H1966P6CI375,1966,6,2,source_jpeg,23678,1,psm3:ok:31,3,31,116,74.63,95.53,0.2903,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP003,U1-H1966P6CI375,1966,6,3,source_jpeg,23655,1,psm3:ok:9,3,9,38,89.26,94.22,0.0000,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP004,U1-H1966P6CI375,1966,6,4,source_jpeg,63105,1,psm3:ok:355,3,355,1846,91.79,96.08,0.0310,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP005,U1-H1966P6CI375,1966,6,5,source_jpeg,62476,1,psm3:ok:367,3,367,1936,91.55,95.02,0.0272,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP006,U1-H1966P6CI375,1966,6,6,source_jpeg,36768,1,psm3:ok:89,3,89,552,67.36,77.29,0.3258,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP007,U1-H1966P6CI375,1966,6,7,source_jpeg,55534,1,psm3:ok:97,3,97,530,69.86,82.97,0.2887,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP008,U1-H1966P6CI375,1966,6,8,source_jpeg,24654,1,psm3:ok:37,3,37,181,86.54,91.15,0.0541,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP009,U1-H1966P6CI375,1966,6,9,source_jpeg,70848,1,psm3:ok:1,3,1,10136,78.93,78.93,0.0000,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP010,U1-H1966P6CI375,1966,6,10,source_jpeg,60030,1,psm3:ok:253,3,253,1198,94.23,96.54,0.0119,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP011,U1-H1966P6CI375,1966,6,11,source_jpeg,70836,1,psm3:ok:182,3,182,5186,89.83,95.79,0.0495,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP012,U1-H1966P6CI375,1966,6,12,source_jpeg,60724,1,psm3:ok:199,3,199,956,93.08,96.17,0.0201,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP013,U1-H1966P6CI375,1966,6,13,source_jpeg,76812,1,psm3:ok:356,3,356,1674,90.69,96.30,0.0506,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP014,U1-H1966P6CI375,1966,6,14,source_jpeg,76624,1,psm3:ok:327,3,327,1711,93.45,96.29,0.0183,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP015,U1-H1966P6CI375,1966,6,15,source_jpeg,73440,1,psm3:ok:283,3,283,1318,92.49,96.40,0.0318,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP016,U1-H1966P6CI375,1966,6,16,source_jpeg,65424,1,psm3:ok:255,3,255,1273,92.96,96.29,0.0275,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP017,U1-H1966P6CI375,1966,6,17,source_jpeg,70136,1,psm3:ok:276,3,276,1382,92.78,96.03,0.0254,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP018,U1-H1966P6CI375,1966,6,18,source_jpeg,72708,1,psm3:ok:280,3,280,2373,93.10,96.25,0.0143,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP019,U1-H1966P6CI375,1966,6,19,source_jpeg,77429,1,psm3:ok:107,3,107,11309,94.12,96.55,0.0187,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP020,U1-H1966P6CI375,1966,6,20,source_jpeg,53738,1,psm3:ok:9,3,9,51,93.40,96.56,0.0000,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP021,U1-H1966P6CI375,1966,6,21,source_jpeg,88571,1,psm3:ok:401,3,401,2029,93.04,96.46,0.0224,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP022,U1-H1966P6CI375,1966,6,22,source_jpeg,62733,1,psm3:ok:249,3,249,1251,89.79,96.15,0.0683,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP023,U1-H1966P6CI375,1966,6,23,source_jpeg,76751,1,psm3:ok:298,3,298,1437,93.40,96.30,0.0201,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP024,U1-H1966P6CI375,1966,6,24,source_jpeg,79763,1,psm3:ok:322,3,322,1620,93.51,96.26,0.0186,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP025,U1-H1966P6CI375,1966,6,25,source_jpeg,59522,1,psm3:ok:269,3,269,1380,91.05,95.87,0.0372,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP026,U1-H1966P6CI375,1966,6,26,source_jpeg,74626,1,psm3:ok:222,3,222,1055,93.00,96.19,0.0270,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP027,U1-H1966P6CI375,1966,6,27,source_jpeg,84471,1,psm3:ok:349,3,349,1751,93.21,96.31,0.0172,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP028,U1-H1966P6CI375,1966,6,28,source_jpeg,58800,1,psm3:ok:251,3,251,1249,92.41,96.29,0.0398,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP029,U1-H1966P6CI375,1966,6,29,source_jpeg,87318,1,psm3:ok:476,3,476,2350,93.53,96.32,0.0189,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP030,U1-H1966P6CI375,1966,6,30,source_jpeg,70927,1,psm3:ok:322,3,322,1668,92.15,96.55,0.0528,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP031,U1-H1966P6CI375,1966,6,31,source_jpeg,80814,1,psm3:ok:329,3,329,1703,93.88,96.59,0.0152,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP032,U1-H1966P6CI375,1966,6,32,source_jpeg,67302,1,psm3:ok:256,3,256,1357,94.49,96.31,0.0078,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP033,U1-H1966P6CI375,1966,6,33,source_jpeg,48921,1,psm3:ok:93,3,93,493,90.11,96.05,0.0430,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP034,U1-H1966P6CI375,1966,6,34,source_jpeg,87460,1,psm3:ok:480,3,480,2462,92.50,96.23,0.0312,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP035,U1-H1966P6CI375,1966,6,35,source_jpeg,78129,1,psm3:ok:251,3,251,1146,93.01,95.91,0.0159,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP036,U1-H1966P6CI375,1966,6,36,source_jpeg,63387,1,psm3:ok:149,3,149,639,93.12,96.28,0.0201,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP037,U1-H1966P6CI375,1966,6,37,source_jpeg,88352,1,psm3:ok:306,3,306,9583,91.16,95.92,0.0490,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP038,U1-H1966P6CI375,1966,6,38,source_jpeg,57206,1,psm3:ok:183,3,183,869,93.61,96.28,0.0109,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP039,U1-H1966P6CI375,1966,6,39,source_jpeg,91296,1,psm3:ok:496,3,496,2479,93.91,96.32,0.0141,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP040,U1-H1966P6CI375,1966,6,40,source_jpeg,81284,1,psm3:ok:363,3,363,1660,93.19,96.41,0.0193,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP041,U1-H1966P6CI375,1966,6,41,source_jpeg,75678,1,psm3:ok:255,3,255,1212,94.84,96.37,0.0078,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP042,U1-H1966P6CI375,1966,6,42,source_jpeg,96768,1,psm3:ok:535,3,535,2550,94.78,96.57,0.0075,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP043,U1-H1966P6CI375,1966,6,43,source_jpeg,81470,1,psm3:ok:14,3,14,15921,88.83,96.05,0.0714,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP044,U1-H1966P6CI375,1966,6,44,source_jpeg,73013,1,psm3:ok:301,3,301,1436,92.76,96.19,0.0233,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP045,U1-H1966P6CI375,1966,6,45,source_jpeg,73869,1,psm3:ok:281,3,281,1363,91.48,96.23,0.0391,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP046,U1-H1966P6CI375,1966,6,46,source_jpeg,83684,1,psm3:ok:425,3,425,2225,93.50,96.50,0.0188,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP047,U1-H1966P6CI375,1966,6,47,source_jpeg,75145,1,psm3:ok:275,3,275,1239,93.04,96.29,0.0327,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP048,U1-H1966P6CI375,1966,6,48,source_jpeg,82807,1,psm3:ok:329,3,329,1647,93.51,96.26,0.0182,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP049,U1-H1966P6CI375,1966,6,49,source_jpeg,83997,1,psm3:ok:438,3,438,2195,94.18,96.44,0.0091,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP050,U1-H1966P6CI375,1966,6,50,source_jpeg,69480,1,psm3:ok:269,3,269,1206,90.60,95.71,0.0446,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP051,U1-H1966P6CI375,1966,6,51,source_jpeg,79891,1,psm3:ok:372,3,372,1875,94.58,96.65,0.0081,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP052,U1-H1966P6CI375,1966,6,52,source_jpeg,76064,1,psm3:ok:282,3,282,1425,94.05,96.58,0.0177,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP053,U1-H1966P6CI375,1966,6,53,source_jpeg,69254,1,psm3:ok:249,3,249,1306,94.30,96.53,0.0161,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP054,U1-H1966P6CI375,1966,6,54,source_jpeg,72418,1,psm3:ok:285,3,285,1466,94.17,96.39,0.0140,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP055,U1-H1966P6CI375,1966,6,55,source_jpeg,83493,1,psm3:ok:57,3,57,18355,89.23,95.87,0.0702,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP056,U1-H1966P6CI375,1966,6,56,source_jpeg,73974,1,psm3:ok:326,3,326,1568,94.81,96.68,0.0031,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP057,U1-H1966P6CI375,1966,6,57,source_jpeg,58881,1,psm3:ok:124,3,124,655,95.81,96.71,0.0000,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP058,U1-H1966P6CI375,1966,6,58,source_jpeg,80610,1,psm3:ok:411,3,411,2032,93.71,96.56,0.0243,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP059,U1-H1966P6CI375,1966,6,59,source_jpeg,85241,1,psm3:ok:431,3,431,2234,94.30,96.57,0.0070,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP060,U1-H1966P6CI375,1966,6,60,source_jpeg,83899,1,psm3:ok:395,3,395,1940,93.16,96.39,0.0304,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP061,U1-H1966P6CI375,1966,6,61,source_jpeg,75096,1,psm3:ok:294,3,294,1478,94.30,96.57,0.0170,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP062,U1-H1966P6CI375,1966,6,62,source_jpeg,90138,1,psm3:ok:488,3,488,2466,92.56,96.54,0.0348,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP063,U1-H1966P6CI375,1966,6,63,source_jpeg,57876,1,psm3:ok:156,3,156,782,93.51,95.53,0.0064,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP064,U1-H1966P6CI375,1966,6,64,source_jpeg,77293,1,psm3:ok:386,3,386,1856,94.55,96.56,0.0130,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP065,U1-H1966P6CI375,1966,6,65,source_jpeg,70228,1,psm3:ok:298,3,298,1525,94.46,96.54,0.0101,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP066,U1-H1966P6CI375,1966,6,66,source_jpeg,84625,1,psm3:ok:374,3,374,4539,93.03,96.18,0.0241,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP067,U1-H1966P6CI375,1966,6,67,source_jpeg,77160,1,psm3:ok:314,3,314,1562,93.08,96.35,0.0318,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP068,U1-H1966P6CI375,1966,6,68,source_jpeg,80257,1,psm3:ok:292,3,292,1475,94.09,96.43,0.0137,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP069,U1-H1966P6CI375,1966,6,69,source_jpeg,77097,1,psm3:ok:332,3,332,1725,93.70,96.38,0.0151,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP070,U1-H1966P6CI375,1966,6,70,source_jpeg,77730,1,psm3:ok:291,3,291,1417,93.78,96.26,0.0103,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP071,U1-H1966P6CI375,1966,6,71,source_jpeg,86864,1,psm3:ok:171,3,171,12221,88.96,95.61,0.0760,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP072,U1-H1966P6CI375,1966,6,72,source_jpeg,67714,1,psm3:ok:314,3,314,1531,93.92,96.52,0.0159,text_detected,ok,
LTMD_U1_W1_1966_OCR_0.1,U1-H1966P6CI375-VP073,U1-H1966P6CI375,1966,6,73,source_jpeg,72298,1,psm3:ok:22,3,22,15959,89.63,96.45,0.0455,text_detected,ok,
