architecture_version,viewer_key,catalog_generation,grade_code,title_core,html_status,x_js_discovered,x_js_status,ag_pages_signal,standard_dynamic_architecture,source_url
LTMD_U1_W3_ARCHITECTURE_0.1,H1993P1ES139,1993,1,Español lecturas,200,0,0,0,0,https://historico.conaliteg.gob.mx/H1993P1ES139.htm
LTMD_U1_W3_ARCHITECTURE_0.1,H1993P2ES147,1993,2,Español Lecturas,200,0,0,0,0,https://historico.conaliteg.gob.mx/H1993P2ES147.htm
LTMD_U1_W3_ARCHITECTURE_0.1,H2014P1LEA,2014,1,Español. Libro de lectura,200,0,0,0,0,https://historico.conaliteg.gob.mx/H2014P1LEA.htm
LTMD_U1_W3_ARCHITECTURE_0.1,H2014P2LEA,2014,2,Español. Libro de lectura,200,0,0,0,0,https://historico.conaliteg.gob.mx/H2014P2LEA.htm
