analysis_version,text_sha256,token_count,char_count,occurrence_count,viewer_count,catalog_generation_count,grade_count,first_fragment_id
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,4a18ffc03577d9effa984fce9a8ad5dbbc04126fbd69493e2310967b1a816653,2,15,4,1,1,1,U1-H2008P2CI256-P139-F018
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,4f0a77ee6d080e5b1d540b27a64901efc7f971c8cc5c86cf26790f5f72801cb0,1,7,4,4,3,2,U1-H1972P4CI078-P106-F001
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,526eda71701dc14b224ae016fcd852f8aa63f30e8865446b021c197e9bab35cb,1,6,4,4,3,2,U1-H1972P4CI078-P024-F003
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9,1,1,4,3,2,2,U1-H1982P6CI396-P018-F021
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,905fceab33c96695861238dae315e7e61cad712a7cc80953704ef4ca6cf8040d,2,15,4,4,4,2,U1-H1972P6CI091-P121-F013
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,a21855da08cb102d1d217c53dc5824a3a795c1c1a44e971bf01ab9da3a2acbbf,1,2,4,4,4,2,U1-H1972P2CI065-P005-F017
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,a50aa8b9a9806899e1d67d0d09c1ce40221cb0dffc52483e8e6da18ff1753a38,1,2,4,4,3,3,U1-H1982P4CI384-P134-F001
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,acbbb708385721a6275edb28b2265071ab2c596d66c45e0f095ca22a55c6fb7d,1,2,4,1,1,1,U1-H1972P5CI085-P085-F005
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,bdd2d3af3a5a1213497d4f1f7bfcda898274fe9cb5401bbc0190885664708fc2,1,2,4,4,3,3,U1-H1982P5CI390-P087-F006
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,ce1b82f6e57503135c5569e2cfa3b88875c23b3b610ad145d7ca9e439b00a3e9,1,9,4,1,1,1,U1-H2008P2CI256-P034-F004
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,dbf1cf2119133d221e694da24266fb5e792ba7e8bdd17518bebea5f5a2dd1090,8,48,4,4,3,3,U1-H1972P3CI072-P113-F002
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,eb624dbe56eb6620ae62080c10a273cab73ae8eca98ab17b731446a31c79393a,1,2,4,4,3,2,U1-H1972P4CI078-P074-F010
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d,1,1,4,3,3,3,U1-H1972P5CI085-P073-F006
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,fb92c7e381b71ceda36d7e3d0f1064386452c4d6b2300ec9818652830f23f17c,1,2,4,4,3,3,U1-H1972P4CI078-P168-F010
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0008b9f6bedbe82c624d2586d223f33c282d30b537a1beb500871d2ff4c27b9b,6,36,3,3,3,1,U1-H1972P6CI091-P133-F006
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,00834bd567c55a3b5d355ca11c9009d274e4d28cedbdd1ec626dc55bd85bcc6e,7,50,3,3,3,1,U1-H1972P4CI078-P130-F010
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,02caf564d7bbdfad2e8a3e560bf437532094829121cb556b52ac6401b0c52b41,11,55,3,3,3,1,U1-H1972P4CI078-P194-F009
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0306071cc6b01311e9081b9136e17a9ce85c191ac5438d15ba028ece4d8062f4,9,57,3,3,3,1,U1-H1972P4CI078-P110-F007
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,03225b0c724fd404ad13b69ef8ed6c83980ab9cf3909ee9625ee0ae9ea318f45,26,152,3,3,3,1,U1-H1972P4CI078-P149-F004
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0341cf0c1d56b5348067a1db9571ece1bc86395175754508c39ff33947645f38,8,49,3,3,2,3,U1-H1972P4CI078-P225-F001
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,037079927b63de9398330f8acaf12a29cce1e0cad13cb5252dd021e9a891b399,4,17,3,3,3,1,U1-H1972P4CI078-P024-F018
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,03740ded9451f94aadfcc2c9ec44625f88eeac9adcdb427ce031b48d6367b3b7,7,45,3,3,3,1,U1-H1972P4CI078-P097-F003
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,03c56af019d97bcd669bcab446db42cf6b40df824432613969556ccf66872cd7,6,37,3,3,3,1,U1-H1972P4CI078-P189-F023
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,04bc57c029f68a80d91c7191650cd7529e63c5e37edbd4e20cf8ced32c680b81,3,21,3,3,3,1,U1-H1972P6CI091-P124-F004
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,04fed22ee83abd00f3f4eef709cf184dfce38aff8b6e5d895c8f57eb667b0e45,2,7,3,1,1,1,U1-H2008P2CI256-P033-F008
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,054dd3a6a0013b9ff459929aa695643723344912ccc983fb2ef56721ec2e7cd2,18,100,3,3,3,1,U1-H1972P4CI078-P160-F015
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0561c7640faafb11bd1c51150ba072ff0f6bf5073cedc27c624eaf782ef12d92,8,54,3,3,3,1,U1-H1972P4CI078-P155-F017
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,05f73da335ded56683fb476113065e6aef7610739dad5dbbf8a75e669b9a37bd,11,79,3,3,3,1,U1-H1972P4CI078-P210-F003
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0605781272d9bf8d213f28feddef74d9285fd28950f84ce27dc73afe44046f24,7,39,3,3,3,1,U1-H1972P4CI078-P034-F006
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0609a138f6bde49e761463899ed1ff3b7651bb9969547e53fc1280a201e50df7,7,38,3,3,3,1,U1-H1972P4CI078-P215-F008
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,06b60d00b26a7d327a79b596d54eb21ee62c5d46e38b46184cf085d38d21ca34,18,112,3,3,3,1,U1-H1972P4CI078-P054-F008
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,06d9ce95ce8449dbb6b2b79142b6628c0ecd80e7f528457cc5c2a6d204a38a9e,27,168,3,3,3,1,U1-H1972P4CI078-P160-F008
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0706a3791338cdbec699f46d532741ac5da8ea6b4fde3e527723997c2efb4c72,4,28,3,3,3,1,U1-H1972P6CI091-P143-F004
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,071950e86291de0a7e31f5d37b109867160e8de492012fddd9161a794f0cdf0f,11,56,3,3,3,1,U1-H1972P4CI078-P078-F006
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,074b19844977e39af55005ef2b880e914aa3c7a405c669dd97ad8b18e3d32447,32,184,3,3,3,1,U1-H1972P4CI078-P189-F016
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,075391bd02bfec42adcb83d9052be17a555213a106135a4051e6c04a66e0d765,21,119,3,3,3,1,U1-H1972P4CI078-P089-F010
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,076df6d22fd3544958009436502acd5d711424a887fa1b6e8aad6654d23660ff,43,221,3,3,3,1,U1-H1972P4CI078-P079-F003
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,078f492de5f56229aad26b7a045c676df9b0fea4270e65eafaf8bb0cb54c6835,3,26,3,3,3,1,U1-H1972P6CI091-P093-F002
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,07bdafd14c071a881c328c59a840ccf53770d6a609104f0b08d68fda6d801e20,21,107,3,3,3,1,U1-H1972P4CI078-P166-F006
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,07c4e372a2e4c7d2c07083acb316c79d818eea1c957d11d8fe3cfed9e2de9e5e,18,98,3,3,3,1,U1-H1972P4CI078-P119-F001
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,081fda191eefbbbf54f3e7b9a5036d1cf034261838a398b11a05d7f0f958b31d,10,50,3,3,3,1,U1-H1972P4CI078-P007-F009
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,08335dd504e892b69ba3356e7cedf2eef1b324d7b56a570915c0613063d3f6b9,14,76,3,3,3,1,U1-H1972P4CI078-P123-F007
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,08b16d5542bac6360606b5066fb51528cf0dff1831b148b61cc0b2389f037b86,9,50,3,3,3,1,U1-H1972P4CI078-P016-F003
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,092d795804fbdb1c498119aec8f01c6368bc323f5abbe26b8e9d9be85809f2cf,35,221,3,3,3,1,U1-H1972P4CI078-P063-F003
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,095ca630fe0078acb84504d11267c67148882d0e99547243a7af9ff21fd2cc48,12,67,3,3,3,1,U1-H1972P4CI078-P128-F002
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,09800c23c7b9bb3914db2dd27e4d4e1a468c9ebf62a0b7fb3c46c21484ce51d4,4,17,3,3,3,1,U1-H1972P4CI078-P182-F013
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0985fb71236bebb546c44b1e6f995a557ce164394cbeb2efcd067976d465546f,7,36,3,3,3,1,U1-H1972P4CI078-P047-F002
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,09ac6f3147508ae57ecaed893ba741b7dbe87ade9c074e45501c2abc855df8df,6,35,3,3,3,1,U1-H1972P4CI078-P187-F011
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,09c0f352060ad1712f2b91cdd59b8dd09c6faaa4b0fe91b6d591a7587dd486b1,6,32,3,3,3,1,U1-H1972P4CI078-P143-F007
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,09c99bbefbe6ee38fe0237f7860c2c5a0be6c3090cba5c54ace238dd70b4dbf1,6,44,3,3,3,1,U1-H1972P4CI078-P144-F006
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,09e87ce4e190a8e7c67447f07de796f41722201be7e5e89715b0dae8c0d341bb,64,410,3,3,3,1,U1-H1972P4CI078-P144-F005
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0a3acb65f84506fb7f203e00cf43bd1f1568cfa49433a9671da93859f4e5ca92,8,39,3,3,3,1,U1-H1972P4CI078-P179-F009
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0a79ff992a009f33ffd9fbfdb027c6376dc093592ca335eb488b9a14cd9f5b85,6,38,3,3,3,1,U1-H1972P4CI078-P160-F017
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0ab2d69cbb275e6693d3e1dd20dbe6927b2a899e7f9033570e3eac676689a95d,20,90,3,3,3,1,U1-H1972P4CI078-P119-F004
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0cb9ceb239ba5bd44529ba0cf064914622505676d05531658e84c25bec742872,9,49,3,3,3,1,U1-H1972P4CI078-P051-F009
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0cc7b44c801a5a2cc0adb1d21d3446eefb6b82ef2de6bd849b3f0d85f423856d,4,16,3,3,3,1,U1-H1972P5CI085-P114-F004
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0cff18b5c63ea3f25977a2e137be5c1b9028c6f47b5889212269d33c5feb23c8,12,62,3,3,3,1,U1-H1972P4CI078-P023-F006
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0d13d52c5264c6864f39c2e0d2db4332feed153254888fd377b9926aa2e4d978,23,124,3,3,3,1,U1-H1972P4CI078-P195-F010
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0d71782326836e7acc42a8288077acb65f7732ccd6287419e0ee05f8956645cc,7,52,3,3,3,1,U1-H1972P4CI078-P181-F011
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0e23a0da12d6b386d79b3b2caffaafafbf3dee9f26b5b7060c226d99456ad9c5,12,74,3,3,3,1,U1-H1972P4CI078-P152-F005
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0e64a23a45307ef3d7097a27dd0930cbcf4e153bdc4abc420bc8bd435ac51f08,10,50,3,3,3,1,U1-H1972P4CI078-P218-F011
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0ec5c1f7f7122c4fcebe638dffb7df6f63bdb602eb6ecb53d843409fc0e7da92,29,147,3,3,3,1,U1-H1972P4CI078-P186-F018
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0efdce24b32046c39813261231c10649f3d63d0bbcff51178d0e7cedf57f2c36,4,29,3,3,3,1,U1-H1972P4CI078-P185-F006
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0efe9b0b2a899d9013451882ee1b4466441bc61d48135451fab498b57dd7c35f,7,35,3,3,3,1,U1-H1972P4CI078-P221-F035
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,0ff83d7bb0da80bc2d650fd82ba7629360c91d2a3284403db91ed3d5b8286b44,11,72,3,3,3,1,U1-H1972P4CI078-P181-F012
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,102067a50ab8140aa179fab15324f0832b32c07a2cae1171169f76089e472740,6,45,3,3,3,1,U1-H1972P4CI078-P075-F008
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,1049f299724f1f97276a8a5fdc56b81b79b99ca9228a1f581e0034ce96d379f9,4,26,3,3,3,1,U1-H1972P4CI078-P118-F006
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,10cafab4218ea2774f376ab5848964608b5a8c0540d03ce15ee9d8bd0cbfc398,38,202,3,3,3,1,U1-H1972P4CI078-P215-F007
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,125197e505e482a020740b693718a7eb3f0cb017d9462ed3332cc52e20f59b5b,6,30,3,3,3,1,U1-H1972P4CI078-P109-F008
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,1253e9373e781b7500266caa55150e08e210bc8cd8cc70d89985e3600155e860,1,3,3,3,2,3,U1-H1988P3CI115-P105-F004
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,1288aab30cfb609dfdb03a94a1ab9ce83a507f1f9d3ffffdb1a767f05cabe39c,4,29,3,3,3,1,U1-H1972P4CI078-P193-F002
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,138a556c5653092740a9bdbe4a7be764bef63df7e6ec1d84e1fc921a10efa7e7,3,19,3,3,3,1,U1-H1972P4CI078-P084-F002
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,13ca17eea92058f6e16583de45219d613417af18dda4173b709aa45e6c710576,5,28,3,3,3,1,U1-H1972P4CI078-P197-F006
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,13e28f64c3b9cc91dc550ef5ab426da57091ec58d5dc9118995c892bec50cca2,6,33,3,2,2,1,U1-H1972P5CI085-P066-F009
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,14359788479480fcf861bef6395f1f322b7a53456c32dfecf94eadc1ff661bfc,7,42,3,3,3,1,U1-H1972P4CI078-P048-F006
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,145300149f981d7b4054c643acdea5340645bf4dc7ca37eeecae4d51e0b6ad01,41,220,3,3,3,1,U1-H1972P4CI078-P101-F003
LTMD_U1_W4_SOCIAL_SCIENCES_EXACT_REUSE_0.1,145a79fed9e084f984f402c79ed9d2779064a488c09c1944ed2411ca0f4fd291,5,30,3,3,3,1,U1-H1972P4CI078-P187-F002
