architecture_version,viewer_key,catalog_generation,grade_code,title_core,html_status,x_js_discovered,x_js_status,ag_pages_signal,standard_dynamic_architecture,source_url
LTMD_U1_W9_ARCHITECTURE_0.1,H2008P1ED252,2008,1,EDUCACION FISICA,200,1,200,1,1,https://historico.conaliteg.gob.mx/H2008P1ED252.htm
LTMD_U1_W9_ARCHITECTURE_0.1,H2008P2ED260,2008,2,EDUCACION FISICA,200,1,200,1,1,https://historico.conaliteg.gob.mx/H2008P2ED260.htm
LTMD_U1_W9_ARCHITECTURE_0.1,H2008P5ED280,2008,5,EDUCACIÓN FÍSICA,200,1,200,1,1,https://historico.conaliteg.gob.mx/H2008P5ED280.htm
LTMD_U1_W9_ARCHITECTURE_0.1,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,200,1,200,1,1,https://historico.conaliteg.gob.mx/H2008P6ED287.htm
