relationship_version,viewer_key_2018,viewer_key_2019,grade_code,title_core,declared_positions,compared_source_assets,sha256_matches,byte_size_matches,complete_route_resolution,relationship_type,canonical_processing_viewer_key,interpretive_limit
LTMD_U1_W5_HISTORY_2018_2019_ROUTE_IDENTITY_0.1,H2018P4HIA,H2019P4HIA,4,Historia,194,193,193,193,1,catalog_entry_resolves_through_paired_2019_asset_route,H2019P4HIA,Operational route resolution only. Catalog identities remain distinct; this does not assign a bibliographic edition year to the 2018 entry.
LTMD_U1_W5_HISTORY_2018_2019_ROUTE_IDENTITY_0.1,H2018P5HIA,H2019P5HIA,5,Historia,194,193,193,193,1,catalog_entry_resolves_through_paired_2019_asset_route,H2019P5HIA,Operational route resolution only. Catalog identities remain distinct; this does not assign a bibliographic edition year to the 2018 entry.
LTMD_U1_W5_HISTORY_2018_2019_ROUTE_IDENTITY_0.1,H2018P6HIA,H2019P6HIA,6,Historia,138,137,137,137,1,catalog_entry_resolves_through_paired_2019_asset_route,H2019P6HIA,Operational route resolution only. Catalog identities remain distinct; this does not assign a bibliographic edition year to the 2018 entry.
