manifest_version,page_id,book_id,viewer_key,catalog_generation,grade,viewer_page,declared_page_count,source_image_index,is_final_declared_position,position_ratio,position_quartile,original_source_asset_url,original_asset_status,original_http_status,effective_source_asset_url,effective_asset_status,byte_size,sha256,recovery_state,recovery_viewer_key,recovery_generation,fixed_offset,mapped_target_page,anchor_hash_matches,anchor_hash_mismatches
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP105,LTMD-CN4-G2008,H2008P4CI268,2008,4,105,177,105,0,0.593220,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/105.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/105.jpg,source_jpeg,80951,37d5cab64835f790c9f3fa232316edb6cc948696c07038d04f21deb1c4412275,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP106,LTMD-CN4-G2008,H2008P4CI268,2008,4,106,177,106,0,0.598870,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/106.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/106.jpg,source_jpeg,93378,a52ab8aad6f82f38125a62841fe30c710abda0b3841c81f58649fe01be019e7c,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP107,LTMD-CN4-G2008,H2008P4CI268,2008,4,107,177,107,0,0.604520,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/107.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/107.jpg,source_jpeg,68549,9ede2f5d1c051f51ba95b934389b1edcd3070e34ddf9456322ab36b7594f88c3,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP108,LTMD-CN4-G2008,H2008P4CI268,2008,4,108,177,108,0,0.610169,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/108.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/108.jpg,source_jpeg,69881,88ab8a405458f5424b71d93e5423d4edcad9ca9f83b10ee6c6923bbb8551a255,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP109,LTMD-CN4-G2008,H2008P4CI268,2008,4,109,177,109,0,0.615819,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/109.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/109.jpg,source_jpeg,79846,e9f413ac21ad04405933342d0f16ab0ae7c24af80eeadb6c986fe6184071497d,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP110,LTMD-CN4-G2008,H2008P4CI268,2008,4,110,177,110,0,0.621469,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/110.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/110.jpg,source_jpeg,85103,bce089b8cad41540cb8bf5fd9b436ff689d0227d387dbbcfce4737ac4dd8b864,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP111,LTMD-CN4-G2008,H2008P4CI268,2008,4,111,177,111,0,0.627119,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/111.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/111.jpg,source_jpeg,67076,10aec0169cc668149e7b8b708e12bc3b89d94d4292ec455f78d1a96b09671e71,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP112,LTMD-CN4-G2008,H2008P4CI268,2008,4,112,177,112,0,0.632768,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/112.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/112.jpg,source_jpeg,52074,491d0305029d314c3aad2869b3cf4bae4bdeb7f65ddfb65eb36c26a7ebe6ba63,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP113,LTMD-CN4-G2008,H2008P4CI268,2008,4,113,177,113,0,0.638418,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/113.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/113.jpg,source_jpeg,76728,f298f2b193548530838caa7e00822f441f69d82e0c4b568943011ab23adb7b08,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP114,LTMD-CN4-G2008,H2008P4CI268,2008,4,114,177,114,0,0.644068,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/114.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/114.jpg,source_jpeg,80293,15139218ff792737a7b33c8a1f323fd5ade731f1b04e9ddfd9b1606d22a01a76,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP115,LTMD-CN4-G2008,H2008P4CI268,2008,4,115,177,115,0,0.649718,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/115.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/115.jpg,source_jpeg,85179,e15a824cccce73bb751dbd93b7f8e4c1c597bcbbe11ef58ef11cf7e401d08d7d,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP116,LTMD-CN4-G2008,H2008P4CI268,2008,4,116,177,116,0,0.655367,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/116.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/116.jpg,source_jpeg,84450,a2e9051a13d6a9d376f146407695ac9d902b84b9f9807be293ee939eb2ec7435,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP117,LTMD-CN4-G2008,H2008P4CI268,2008,4,117,177,117,0,0.661017,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/117.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/117.jpg,source_jpeg,91312,2494dfdb0a149e298a79db1c1c569823a9e5acf18bbd0cb944fc0be218f78703,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP118,LTMD-CN4-G2008,H2008P4CI268,2008,4,118,177,118,0,0.666667,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/118.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/118.jpg,source_jpeg,54712,979bcc0ffa7fcc6acf3723020f2dad440ddaf6506f2cf971f6549bc00797e29b,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP119,LTMD-CN4-G2008,H2008P4CI268,2008,4,119,177,119,0,0.672316,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/119.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/119.jpg,source_jpeg,70759,d48b2b19dab711a0bc6af30f22ebb3ea2f3b2eccabe7e9b726b6ff57811c5a43,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP120,LTMD-CN4-G2008,H2008P4CI268,2008,4,120,177,120,0,0.677966,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/120.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/120.jpg,source_jpeg,93065,a1b246328eb3095632a2bc5210463899f7a52f8d81bec17dd4cee502acaa943c,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP121,LTMD-CN4-G2008,H2008P4CI268,2008,4,121,177,121,0,0.683616,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/121.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/121.jpg,source_jpeg,70165,d1498d575b3fd8555b5dca4a8adfbc6a49ddc4c3e3e83e9be2ab8f85d707dd66,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP122,LTMD-CN4-G2008,H2008P4CI268,2008,4,122,177,122,0,0.689266,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/122.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/122.jpg,source_jpeg,73306,a4436de0780ea4a290ac88ed63c181973b2c00824190729c9ccaa613e9f6cb2c,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP123,LTMD-CN4-G2008,H2008P4CI268,2008,4,123,177,123,0,0.694915,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/123.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/123.jpg,source_jpeg,60289,e827d18c326e3906ac53a33ede845b9d5b29a532a833fca11b6bb95563abd9d6,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP124,LTMD-CN4-G2008,H2008P4CI268,2008,4,124,177,124,0,0.700565,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/124.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/124.jpg,source_jpeg,85210,64bf8026d910ab7704c18a8f9855ae434cb83b1923ba28d032067ede9352c80c,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP125,LTMD-CN4-G2008,H2008P4CI268,2008,4,125,177,125,0,0.706215,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/125.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/125.jpg,source_jpeg,83297,c04e8e308394917121231ad1614d8497ca7866be8ff2af3b10eec6ebbd85cfb9,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP126,LTMD-CN4-G2008,H2008P4CI268,2008,4,126,177,126,0,0.711864,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/126.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/126.jpg,source_jpeg,70619,db137c278df8fbe0893ba799c5df9fa9207f1264d22950e5844c6a742c2583fd,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP127,LTMD-CN4-G2008,H2008P4CI268,2008,4,127,177,127,0,0.717514,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/127.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/127.jpg,source_jpeg,69147,29a172fbe889146a0e1f9998d8cf25b9c71b20c2e05382e76bfd7907bf3146a0,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP128,LTMD-CN4-G2008,H2008P4CI268,2008,4,128,177,128,0,0.723164,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/128.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/128.jpg,source_jpeg,63428,a86552599739a1eff6fefe52513416b3660d65023a04db6baf26b21d52f6da0f,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP129,LTMD-CN4-G2008,H2008P4CI268,2008,4,129,177,129,0,0.728814,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/129.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/129.jpg,source_jpeg,74984,a4cb0d636eb1f0d549eb6b2415d217dc85ed2860f206c37ae8b8eeef09cfb8f5,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP130,LTMD-CN4-G2008,H2008P4CI268,2008,4,130,177,130,0,0.734463,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/130.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/130.jpg,source_jpeg,68673,784fc0c223bd25fa8463b76a2396e924471bed7c53f08805c1dcb5077802f165,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP131,LTMD-CN4-G2008,H2008P4CI268,2008,4,131,177,131,0,0.740113,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/131.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/131.jpg,source_jpeg,62911,be285743c5acc02092028c2cdf223fee20bd185e0d19d15a2dea27b90d125514,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP132,LTMD-CN4-G2008,H2008P4CI268,2008,4,132,177,132,0,0.745763,Q3,https://historico.conaliteg.gob.mx/c/H2008P4CI268/132.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/132.jpg,source_jpeg,94121,e45700f54cdf944d23e08e431ac86ec4a60e3887d5d358f243ed47293fcb9a9f,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP133,LTMD-CN4-G2008,H2008P4CI268,2008,4,133,177,133,0,0.751412,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/133.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/133.jpg,source_jpeg,64630,437abf9b5015d5043e8155f0ab4c6a85cda1736c81b2d10ed1f3d4f4262e6add,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP134,LTMD-CN4-G2008,H2008P4CI268,2008,4,134,177,134,0,0.757062,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/134.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/134.jpg,source_jpeg,68290,614b25b70bf7c8cdde60876ef6890c07c375bcc99c753ed2eda59075e2f7cb2d,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP135,LTMD-CN4-G2008,H2008P4CI268,2008,4,135,177,135,0,0.762712,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/135.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/135.jpg,source_jpeg,73655,90efe961bfa8c73394a8cce183dfbb50c7c78091a0c705272c1c6b5da1d95fef,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP136,LTMD-CN4-G2008,H2008P4CI268,2008,4,136,177,136,0,0.768362,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/136.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/136.jpg,source_jpeg,91888,98ce6690305b7e22e578040a640f352beef5fd5e9446816466ba462c881b01df,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP137,LTMD-CN4-G2008,H2008P4CI268,2008,4,137,177,137,0,0.774011,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/137.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/137.jpg,source_jpeg,74808,698562ec128613d6d50e98238a70ad09491c25ca5f3e0087590c575f166c3215,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP138,LTMD-CN4-G2008,H2008P4CI268,2008,4,138,177,138,0,0.779661,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/138.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/138.jpg,source_jpeg,85243,a7817cf50e6d7d2f9f633cc08e59d1755df29d883e1d6bd2a171dfae0b350f1c,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP139,LTMD-CN4-G2008,H2008P4CI268,2008,4,139,177,139,0,0.785311,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/139.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/139.jpg,source_jpeg,65763,2a350e690dc8529db5cfe022378c401ce5facad1822e6da0e7856aaf3f41c769,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP140,LTMD-CN4-G2008,H2008P4CI268,2008,4,140,177,140,0,0.790960,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/140.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/140.jpg,source_jpeg,81388,dcb303ba9dc0cfb1aebc066a5c83c787fb6497e800396557de10c2580864e040,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP141,LTMD-CN4-G2008,H2008P4CI268,2008,4,141,177,141,0,0.796610,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/141.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/141.jpg,source_jpeg,81371,0368e98bf60e6bd1e594bc6d0ba4f6c8bf09bc0fe6bddb9d581dcf947778e749,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP142,LTMD-CN4-G2008,H2008P4CI268,2008,4,142,177,142,0,0.802260,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/142.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/142.jpg,source_jpeg,62957,c92b72a84f852578bf377459855d8ed86cd7f193acf2f41c67a14aa4eabddf6e,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP143,LTMD-CN4-G2008,H2008P4CI268,2008,4,143,177,143,0,0.807910,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/143.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/143.jpg,source_jpeg,66636,df0fafec6571fe045906797647e0d9386c51d16633461a079832a58079a7c767,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP144,LTMD-CN4-G2008,H2008P4CI268,2008,4,144,177,144,0,0.813559,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/144.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/144.jpg,source_jpeg,84189,066cb422bee41fcef28039ff4acd993e5e7800161c2a012637a56ea1dcf680f1,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP145,LTMD-CN4-G2008,H2008P4CI268,2008,4,145,177,145,0,0.819209,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/145.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/145.jpg,source_jpeg,87975,63c5499e8f196de0928ea7ba63476bd3257a0d0f1506e5cd36510565aea7e57e,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP146,LTMD-CN4-G2008,H2008P4CI268,2008,4,146,177,146,0,0.824859,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/146.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/146.jpg,source_jpeg,62624,d08d59bf894ddc3f877e8ef4283557610ee5a4978c8bfa47e6064ac13622d082,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP147,LTMD-CN4-G2008,H2008P4CI268,2008,4,147,177,147,0,0.830508,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/147.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/147.jpg,source_jpeg,68473,5e7b15d3572c94bb889e90a801883328ccf88773bb2ad9d1fc3866fb402678ab,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP148,LTMD-CN4-G2008,H2008P4CI268,2008,4,148,177,148,0,0.836158,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/148.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/148.jpg,source_jpeg,68373,d2a3faa8a0e0305ce3d541b12679e0595a0647b8299d3e452bdb9eb1a8f52c45,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP149,LTMD-CN4-G2008,H2008P4CI268,2008,4,149,177,149,0,0.841808,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/149.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/149.jpg,source_jpeg,66505,44caec114784399ce5793c18776e517ef2b8c0e6104a305bb8eccad3033c4da0,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP150,LTMD-CN4-G2008,H2008P4CI268,2008,4,150,177,150,0,0.847458,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/150.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/150.jpg,source_jpeg,83272,bd6da2f294d9c1a0b894014b8f1f028bced3d64c3a2a7a6fbb2fbcadce5cf15f,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP151,LTMD-CN4-G2008,H2008P4CI268,2008,4,151,177,151,0,0.853107,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/151.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/151.jpg,source_jpeg,49827,1f7d01f01d76e9b27ea23732b48bf04304ff9432d47aefbbcfb31514e314cc47,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP152,LTMD-CN4-G2008,H2008P4CI268,2008,4,152,177,152,0,0.858757,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/152.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/152.jpg,source_jpeg,73736,292e570fc454b866012a72eb73e306bc403c183dc075376508e4ce2c14d47f72,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP153,LTMD-CN4-G2008,H2008P4CI268,2008,4,153,177,153,0,0.864407,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/153.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/153.jpg,source_jpeg,57690,a07c5181b0ec1b14226889530cca9c590f96b05bdacd0913a82fe06d88747f61,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP154,LTMD-CN4-G2008,H2008P4CI268,2008,4,154,177,154,0,0.870056,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/154.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/154.jpg,source_jpeg,83442,87c1dbb9a3a9e1ae61fd27c450f38af29712cd4faf5e7135b8453670d15b3fc1,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP155,LTMD-CN4-G2008,H2008P4CI268,2008,4,155,177,155,0,0.875706,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/155.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/155.jpg,source_jpeg,68333,94de7dd2c03629d84c9a1dc0df8e61c3e7c381f21e0721b18fb13571268f3f63,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP156,LTMD-CN4-G2008,H2008P4CI268,2008,4,156,177,156,0,0.881356,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/156.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/156.jpg,source_jpeg,65635,3d65524d59a69f67be269279bae1da3d7bceb669e963fc1eee9d7cb67d7b32c1,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP157,LTMD-CN4-G2008,H2008P4CI268,2008,4,157,177,157,0,0.887006,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/157.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/157.jpg,source_jpeg,69750,b6af801f69357a4fff2f9760cdcdfbe353189d8fbe5ff0409788601eb8d35992,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP158,LTMD-CN4-G2008,H2008P4CI268,2008,4,158,177,158,0,0.892655,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/158.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/158.jpg,source_jpeg,63464,bc1b2f670d88b3aa1b140ccbec550028bf13b2da5605d8435b863383dc9f952b,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP159,LTMD-CN4-G2008,H2008P4CI268,2008,4,159,177,159,0,0.898305,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/159.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/159.jpg,source_jpeg,61469,ca94ee05fb1c01183eb94353fbcc03422854e6eb4539775778b22b49ea7af6bd,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP160,LTMD-CN4-G2008,H2008P4CI268,2008,4,160,177,160,0,0.903955,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/160.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/160.jpg,source_jpeg,67542,037d8562c51f701d6ae2c6fd351f8d8d3e3e0b0204f07f4a8c5cd9fa877c9259,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP161,LTMD-CN4-G2008,H2008P4CI268,2008,4,161,177,161,0,0.909605,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/161.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/161.jpg,source_jpeg,75023,7687838be700c4ec62ab2b46e37bb9d6be871e252b6af9d648d7700389416792,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP162,LTMD-CN4-G2008,H2008P4CI268,2008,4,162,177,162,0,0.915254,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/162.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/162.jpg,source_jpeg,81065,b8336fd386c645fda038e28076ecaaef4984598b1e03a7699a70a02bd1df65e8,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP163,LTMD-CN4-G2008,H2008P4CI268,2008,4,163,177,163,0,0.920904,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/163.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/163.jpg,source_jpeg,74441,262d1d9b0672dacc02328d05659abf814e6d7239f8fb3bdd92aef6c6c611b2aa,,,,,,,
LTMD_U1_W1_2008_PAGE_MANIFEST_0.1,LTMD-CN4-G2008-VP164,LTMD-CN4-G2008,H2008P4CI268,2008,4,164,177,164,0,0.926554,Q4,https://historico.conaliteg.gob.mx/c/H2008P4CI268/164.jpg,source_jpeg,200,https://historico.conaliteg.gob.mx/c/H2008P4CI268/164.jpg,source_jpeg,72404,5c70ab8a47d3170f0e3d265e95e873cac8550647f2b3b2ee9c896c0856f8c4c8,,,,,,,
