manifest_version,viewer_key,catalog_generation,grade_code,title_core,processing_mode,viewer_page,source_image_index,source_asset_url,byte_size,sha256,asset_status,page_numbering_policy,source_provenance
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,153,153,https://historico.conaliteg.gob.mx/c/H2011P1CI294/153.jpg,59774,a29ef4ef1407a52138cbea7ae4d8daff9a39b9aa306c5839bafbdaac7f60a8eb,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,154,154,https://historico.conaliteg.gob.mx/c/H2011P1CI294/154.jpg,47597,e5afdf63ec97b51d35ce947aa317f2c5fd4199dc8929b881da2c89c4aadf45ee,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,155,155,https://historico.conaliteg.gob.mx/c/H2011P1CI294/155.jpg,78410,61f0596e7609d8b18437b146de2ffbd1b313ad73f9b3176100111b79d6defaaf,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,156,156,https://historico.conaliteg.gob.mx/c/H2011P1CI294/156.jpg,62574,381dffcbc6680b27258091f9eb68a95469c97ebda9c297b21b47ce596344754b,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,157,157,https://historico.conaliteg.gob.mx/c/H2011P1CI294/157.jpg,61189,afb35591a505bc42b95c647039bf1170081de0d676825b44eb71f281ab9011be,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,158,158,https://historico.conaliteg.gob.mx/c/H2011P1CI294/158.jpg,81990,d98a54e25efee128864c5ee8f07e22083e973f3ff692374ed8e8d9d27a5d5cef,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,159,159,https://historico.conaliteg.gob.mx/c/H2011P1CI294/159.jpg,87829,7a6d182f46d378cd5cf12ed8fc233a792196ec82b3d954ee38b94f5738a4dc73,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,160,160,https://historico.conaliteg.gob.mx/c/H2011P1CI294/160.jpg,136750,97139c67ae32411fb26e79379b50baa6dfe787c18dcd3bdfa916066a92fd5425,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P1CI294,2011,1,FORMACIÓN CÍVICA Y ÉTICA,direct_canonical,161,161,https://historico.conaliteg.gob.mx/c/H2011P1CI294/161.jpg,209569,0fc24b46122123e617ac4af46da86fe16bbbd2ff3f66186257c03a87b540fa6a,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,1,0,https://historico.conaliteg.gob.mx/c/H2011P2CI301/000.jpg,295447,942883dd0e16ed9b95e73663e602f196f6dd0d39a246fe19139e514610b6d666,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,2,2,https://historico.conaliteg.gob.mx/c/H2011P2CI301/002.jpg,252746,79669bc7a09cb6e32c9f0169e97990a84c80306ced7ac24429f1b925a69f2f43,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,3,3,https://historico.conaliteg.gob.mx/c/H2011P2CI301/003.jpg,310412,37c2df0208dd42aa017c7246ca9ef9291d79c83d0eed4120a4a7ab6315ee2d74,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,4,4,https://historico.conaliteg.gob.mx/c/H2011P2CI301/004.jpg,196144,e934c54d9e55b4fdcc24bfcad2a58d5989f19dbfa146c61ef072e9fcc4a10c90,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,5,5,https://historico.conaliteg.gob.mx/c/H2011P2CI301/005.jpg,245104,dfe51ac10d5c5518b8f84dfc13d1889386373d04e046687afe28d03504922ae3,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,6,6,https://historico.conaliteg.gob.mx/c/H2011P2CI301/006.jpg,212900,803f894027bac7caf3598c9b6609289d56c7291e9212811ac867be615529f7a6,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,7,7,https://historico.conaliteg.gob.mx/c/H2011P2CI301/007.jpg,304412,ac4534212c102b4fefc317e92caa328ec8d062d7637d44ca7a4e93f02db8327f,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,8,8,https://historico.conaliteg.gob.mx/c/H2011P2CI301/008.jpg,200368,00583ae5d54e78c7aa421fa3225d9c2cc7a637f9f699bf18e96016478ec3989e,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,9,9,https://historico.conaliteg.gob.mx/c/H2011P2CI301/009.jpg,310369,5878ff74217db6a58a47746e362701bd571a8f07b0a0c52de45d17086cef8216,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,10,10,https://historico.conaliteg.gob.mx/c/H2011P2CI301/010.jpg,312521,8725880287eaef7664930a633306ff3cbdb8ba5cb71a064deb7113fcf597a6a6,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,11,11,https://historico.conaliteg.gob.mx/c/H2011P2CI301/011.jpg,301552,b7ac4dd395b9e91428053cb4215b2666a395e0d0ae0b74234a974dd5e7eaf304,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,12,12,https://historico.conaliteg.gob.mx/c/H2011P2CI301/012.jpg,293471,134af9dbba28c5486d447069830068e0976e931fbfc2233b6d089131126e68d1,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,13,13,https://historico.conaliteg.gob.mx/c/H2011P2CI301/013.jpg,283811,f91172af952ac7ca5721d6a908f9cecac8f438e885f3f7f463f63d5aae1a600d,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,14,14,https://historico.conaliteg.gob.mx/c/H2011P2CI301/014.jpg,300871,5bd5b1c2fbebf2aab89e591b39a0275febd20ae126a2d7b62255cc02642a8499,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,15,15,https://historico.conaliteg.gob.mx/c/H2011P2CI301/015.jpg,281819,f893ac4c0e11050ca14e88ce857aeec6adbdf0ee189c52fc041cbe58b5bfcbaf,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,16,16,https://historico.conaliteg.gob.mx/c/H2011P2CI301/016.jpg,300648,bce7c46992214ad196cc5d5a4edf75810f7dd346b42998a754be80833f04a007,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,17,17,https://historico.conaliteg.gob.mx/c/H2011P2CI301/017.jpg,228400,e6221c8e1472c35e857d70c96354ccbb9bf3c4678284fe9173b02f296add8837,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,18,18,https://historico.conaliteg.gob.mx/c/H2011P2CI301/018.jpg,181375,e1123f38a20379b451bfbcf6afe4ee2904714551650dba7851be13cf87418d7e,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,19,19,https://historico.conaliteg.gob.mx/c/H2011P2CI301/019.jpg,270321,d9ca179508c73429dbea46e6370f4b3f0fff60ef613263db38c19bb68a1555eb,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,20,20,https://historico.conaliteg.gob.mx/c/H2011P2CI301/020.jpg,326608,cbb0b8077ee33abd8a038f6279b4ef8efabf7eab1dc48156e036df62ed00b9e6,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,21,21,https://historico.conaliteg.gob.mx/c/H2011P2CI301/021.jpg,416315,39403fb953723c53c780c911c58118cf6c9bf9248fe8f67cd0042f4bd2ee2aa0,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,22,22,https://historico.conaliteg.gob.mx/c/H2011P2CI301/022.jpg,335935,e2e34f34b5e648f31d1a08ddbfb118fcdd90698736c0fa8d77d828e58814b13b,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,23,23,https://historico.conaliteg.gob.mx/c/H2011P2CI301/023.jpg,162852,d981985ff351c5a93e11bee5f45b99fd67566d3f2baae7e5b05a13299f93c1c9,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,24,24,https://historico.conaliteg.gob.mx/c/H2011P2CI301/024.jpg,220724,a2f9af37461acb9e59f4f06884a80c1c85a19af76fcb3acdb30207631ded3a60,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,25,25,https://historico.conaliteg.gob.mx/c/H2011P2CI301/025.jpg,246166,8e0f124d274e60e68d030458acda6535a640ac3923271b9fcc7acb7b9afcb17f,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,26,26,https://historico.conaliteg.gob.mx/c/H2011P2CI301/026.jpg,333569,1f3edbbfccfaad948bc826b0210d7d6427ec037788d03dd48787b743dae6e28b,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,27,27,https://historico.conaliteg.gob.mx/c/H2011P2CI301/027.jpg,204164,f47c73d7c7a7e48f9b9a3aedb1b0ee84f2eaf15eea9ff53677a9708606f8aeb6,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,28,28,https://historico.conaliteg.gob.mx/c/H2011P2CI301/028.jpg,356220,770dbda5e384777ec7e0dc7d16c884d69d14541c4e87c5cb0053b0d9cc2835d8,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,29,29,https://historico.conaliteg.gob.mx/c/H2011P2CI301/029.jpg,398819,45f21d01b7287d475c3dd9178ea8ee338af505f83427af19afbf01f563d41543,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,30,30,https://historico.conaliteg.gob.mx/c/H2011P2CI301/030.jpg,222497,27288ec5cfd99850d81e9183ed922fc5f9d2a14a9d1cb0150495bac744d4f3a4,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,31,31,https://historico.conaliteg.gob.mx/c/H2011P2CI301/031.jpg,392912,623cf4dcf834eaf5eb67496f86ea4d10541088e7e2583c3542cc8a6db939d8ba,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,32,32,https://historico.conaliteg.gob.mx/c/H2011P2CI301/032.jpg,238325,f5165b0a063bb69b2e23fa7ecc9a4ba8ef03a209b8e0111bdfd1d368fdc753a3,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,33,33,https://historico.conaliteg.gob.mx/c/H2011P2CI301/033.jpg,204388,252d8dcbee3edf9bd466d348ae314c673db230907fc91af4f9c5b75b15b7918d,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,34,34,https://historico.conaliteg.gob.mx/c/H2011P2CI301/034.jpg,268177,b024d70ab503733c3c4ddd11f45ac97e27407115dc3227b02f11d8e8fd3add2e,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,35,35,https://historico.conaliteg.gob.mx/c/H2011P2CI301/035.jpg,360305,426d1b7551a162b7159315e26a4a49b99cb6093df3d806ea4c3c311dbcd1070c,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,36,36,https://historico.conaliteg.gob.mx/c/H2011P2CI301/036.jpg,359265,30d5ce70b62a949208930862be2549d90fe8ca2bd3d28c486d353b34d08c3cd7,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,37,37,https://historico.conaliteg.gob.mx/c/H2011P2CI301/037.jpg,428979,10ae7d490abf2d6cf04dfe1c336b4fe00c741af7ab0061e3efff459bb6f2c48f,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,38,38,https://historico.conaliteg.gob.mx/c/H2011P2CI301/038.jpg,435269,586d679cecfe92cb6089b62ccf453c38324c7bbab5f42d73afedd3bf43f0cb8a,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,39,39,https://historico.conaliteg.gob.mx/c/H2011P2CI301/039.jpg,333001,6182339d3ae89ca9bba00d165a2d94082d8d0bad3fb30f57ca31012b652ff2e1,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,40,40,https://historico.conaliteg.gob.mx/c/H2011P2CI301/040.jpg,263476,3b6f5374c19f0494779b23bfc64e602a2e4e62004853f2aaa72f53bfa752f1cd,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,41,41,https://historico.conaliteg.gob.mx/c/H2011P2CI301/041.jpg,242558,59161f6234b792dfab301cc4d2168d80d9d8a341382ebc406c92bbe491bd7059,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,42,42,https://historico.conaliteg.gob.mx/c/H2011P2CI301/042.jpg,376567,f26aa4683ab26cf57135c6a0aaa7b66746ca88cb0dc9d8c599ebda8c334e4483,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,43,43,https://historico.conaliteg.gob.mx/c/H2011P2CI301/043.jpg,465462,8307d1d2e299bf6ba2548c7d33f8543bb1a70649a077c6c909ae5d0e14aa2090,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,44,44,https://historico.conaliteg.gob.mx/c/H2011P2CI301/044.jpg,236665,ccd0a0bb2b690edd9f161c61bdf6ad908589b759bcf6ba374a9f64ab4f76975c,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,45,45,https://historico.conaliteg.gob.mx/c/H2011P2CI301/045.jpg,332459,70cd531234c0301d43af1e60dbf13a59aaecf4c653decbd1c904ed9548227b47,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,46,46,https://historico.conaliteg.gob.mx/c/H2011P2CI301/046.jpg,381345,71fa293e46482aa9566651bd92c9cbd995575ff8ef4f40d8a4d8657f66cad3d0,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,47,47,https://historico.conaliteg.gob.mx/c/H2011P2CI301/047.jpg,383703,cf7979622fc14a9265fd014f09bc897aec3f88abe4efe5f418747dd9d55bf30a,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,48,48,https://historico.conaliteg.gob.mx/c/H2011P2CI301/048.jpg,213837,7f8a3689017a1e168d0ff0eb8ca91539c26a7ccf3e32b8369fc36e517d4772ec,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,49,49,https://historico.conaliteg.gob.mx/c/H2011P2CI301/049.jpg,299291,94bd7bdfa2bf3974ae1d7fbbcdc6c4d6f61dc208f75de3840ad20322418c3876,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,50,50,https://historico.conaliteg.gob.mx/c/H2011P2CI301/050.jpg,325497,ba1379142a32ca3db354dd22d2c0e21254c2128a378e5ff51fd656806bf9af84,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,51,51,https://historico.conaliteg.gob.mx/c/H2011P2CI301/051.jpg,369436,39f151867b3037007614649d7af2ab6c07af5f4d4f86172c44a3dd53f5e73b92,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,52,52,https://historico.conaliteg.gob.mx/c/H2011P2CI301/052.jpg,314639,5302f162541ed38a2fd58c532ac31d1c41e9675930b46ed179d0abd9178a0eee,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,53,53,https://historico.conaliteg.gob.mx/c/H2011P2CI301/053.jpg,313312,c564505f0394074d28e9e82682e17f01cc653ceefa632499aded09f144bb1f93,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
LTMD_U1_W7_CANONICAL_PAGE_MANIFEST_0.1,H2011P2CI301,2011,2,FORMACIÓN CÍVICA Y ÉTICA 2° GRADO,direct_canonical,54,54,https://historico.conaliteg.gob.mx/c/H2011P2CI301/054.jpg,226414,2964e4bae6661b715bd8feeb5bfffab0c923b7f599553559f50be2a725a7de93,source_jpeg,preserve_original_viewer_page_no_renumbering,W7_civics_ethics_asset_manifest_source_jpeg
