audit_version,snapshot_version,viewer_key,catalog_generation,grade_code,tail_code,occurrences,source_url,http_status,content_type,final_url,viewer_title,reachable,title_present,error
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P1ES062,1972,1,ES062,1,https://historico.conaliteg.gob.mx/H1972P1ES062.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P1ES062.htm,ESPAÑOL RECORTABLE Grado 1° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P1MA063,1972,1,MA063,1,https://historico.conaliteg.gob.mx/H1972P1MA063.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P1MA063.htm,MATEMATICAS Grado 1° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P2CI064,1972,2,CI064,1,https://historico.conaliteg.gob.mx/H1972P2CI064.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P2CI064.htm,CIENCIAS NATURALES Grado 2° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P2CI065,1972,2,CI065,1,https://historico.conaliteg.gob.mx/H1972P2CI065.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P2CI065.htm,CIENCIAS SOCIALES Grado 2° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P2ES066,1972,2,ES066,1,https://historico.conaliteg.gob.mx/H1972P2ES066.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P2ES066.htm,ESPAÑOL Grado 2° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P2ES067,1972,2,ES067,1,https://historico.conaliteg.gob.mx/H1972P2ES067.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P2ES067.htm,ESPAÑOL EJERCICIOS Grado 2° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P2ES068,1972,2,ES068,1,https://historico.conaliteg.gob.mx/H1972P2ES068.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P2ES068.htm,ESPAÑOL LECTURA Grado 2° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P2MA069,1972,2,MA069,1,https://historico.conaliteg.gob.mx/H1972P2MA069.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P2MA069.htm,MATEMÁTICAS Grado 2° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P3CI070,1972,3,CI070,1,https://historico.conaliteg.gob.mx/H1972P3CI070.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P3CI070.htm,CIENCIAS NATURALES Grado 3° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P3CI071,1972,3,CI071,1,https://historico.conaliteg.gob.mx/H1972P3CI071.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P3CI071.htm,CIENCIAS NATURALES-CIENCIAS SOCIALES Grado 3° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P3CI072,1972,3,CI072,1,https://historico.conaliteg.gob.mx/H1972P3CI072.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P3CI072.htm,CIENCIAS SOCIALES Grado 3° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P3ES073,1972,3,ES073,1,https://historico.conaliteg.gob.mx/H1972P3ES073.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P3ES073.htm,ESPAÑOL Grado 3° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P3ES074,1972,3,ES074,1,https://historico.conaliteg.gob.mx/H1972P3ES074.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P3ES074.htm,ESPAÑOL LECTURAS Grado 3° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P3ES075,1972,3,ES075,1,https://historico.conaliteg.gob.mx/H1972P3ES075.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P3ES075.htm,ESPAÑOL EJERCICIOS Y LECTURAS Grado 3° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P3MA076,1972,3,MA076,1,https://historico.conaliteg.gob.mx/H1972P3MA076.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P3MA076.htm,MATEMÁTICAS Grado 3° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P4CI077,1972,4,CI077,1,https://historico.conaliteg.gob.mx/H1972P4CI077.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P4CI077.htm,CIENCIAS NATURALES Grado 4° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P4CI078,1972,4,CI078,1,https://historico.conaliteg.gob.mx/H1972P4CI078.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P4CI078.htm,CIENCIAS SOCIALES Grado 4° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P4ES080,1972,4,ES080,1,https://historico.conaliteg.gob.mx/H1972P4ES080.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P4ES080.htm,ESPAÑOL EJERCICIOS Grado 4° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P4ES081,1972,4,ES081,1,https://historico.conaliteg.gob.mx/H1972P4ES081.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P4ES081.htm,ESPAÑOL LECTURAS Grado 4° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P4ES082,1972,4,ES082,1,https://historico.conaliteg.gob.mx/H1972P4ES082.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P4ES082.htm,ESPAÑOL EJERCICIOS Y LECTURAS Grado 4° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P4MA083,1972,4,MA083,1,https://historico.conaliteg.gob.mx/H1972P4MA083.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P4MA083.htm,MATEMÁTICAS Grado 4° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P5CI084,1972,5,CI084,1,https://historico.conaliteg.gob.mx/H1972P5CI084.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P5CI084.htm,CIENCIAS NATURALES Grado 5° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P5CI085,1972,5,CI085,1,https://historico.conaliteg.gob.mx/H1972P5CI085.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P5CI085.htm,CIENCIAS SOCIALES Grado 5° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P5ES086,1972,5,ES086,1,https://historico.conaliteg.gob.mx/H1972P5ES086.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P5ES086.htm,ESPAÑOL EJERCICIOS Grado 5° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P5ES087,1972,5,ES087,1,https://historico.conaliteg.gob.mx/H1972P5ES087.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P5ES087.htm,ESPAÑOL Grado 5° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P5ES088,1972,5,ES088,1,https://historico.conaliteg.gob.mx/H1972P5ES088.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P5ES088.htm,ESPAÑOL LECTURAS Grado 5° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P5MA089,1972,5,MA089,1,https://historico.conaliteg.gob.mx/H1972P5MA089.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P5MA089.htm,MATEMÁTICAS Grado 5° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P6CI090,1972,6,CI090,1,https://historico.conaliteg.gob.mx/H1972P6CI090.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P6CI090.htm,CIENCIAS NATURALES Grado 6° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P6CI091,1972,6,CI091,1,https://historico.conaliteg.gob.mx/H1972P6CI091.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P6CI091.htm,CIENCIAS SOCIALES Grado 6° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P6ES092,1972,6,ES092,1,https://historico.conaliteg.gob.mx/H1972P6ES092.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P6ES092.htm,ESPAÑOL EJERCICIOS Grado 6° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P6ES093,1972,6,ES093,1,https://historico.conaliteg.gob.mx/H1972P6ES093.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P6ES093.htm,ESPAÑOL LECTURAS Grado 6° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1972P6MA094,1972,6,MA094,1,https://historico.conaliteg.gob.mx/H1972P6MA094.htm,200,text/html,https://historico.conaliteg.gob.mx/H1972P6MA094.htm,MATEMÁTICAS Grado 6° Generación 1972 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P1ES096,1982,1,ES096,1,https://historico.conaliteg.gob.mx/H1982P1ES096.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P1ES096.htm,MI LIBRO RECORTABLE PARTE 1 Grado 1° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P1ES097,1982,1,ES097,1,https://historico.conaliteg.gob.mx/H1982P1ES097.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P1ES097.htm,MI LIBRO RECORTABLE PARTE 2 Grado 1° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P1ES098,1982,1,ES098,1,https://historico.conaliteg.gob.mx/H1982P1ES098.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P1ES098.htm,MI LIBRO PARTE 2 Grado 1° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P1ES099,1982,1,ES099,1,https://historico.conaliteg.gob.mx/H1982P1ES099.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P1ES099.htm,MI LIBRO PARTE 1 Grado 1° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P2ES100,1982,2,ES100,1,https://historico.conaliteg.gob.mx/H1982P2ES100.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P2ES100.htm,MI LIBRO LECTURAS Grado 2° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P2ES101,1982,2,ES101,1,https://historico.conaliteg.gob.mx/H1982P2ES101.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P2ES101.htm,MI LIBRO PARTE 2 Grado 2° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P2ES102,1982,2,ES102,1,https://historico.conaliteg.gob.mx/H1982P2ES102.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P2ES102.htm,MI LIBRO DE SEGUNDO Grado 2° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P3CI103,1982,3,CI103,1,https://historico.conaliteg.gob.mx/H1982P3CI103.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P3CI103.htm,CIENCIAS NATURALES Grado 3° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P3ES104,1982,3,ES104,1,https://historico.conaliteg.gob.mx/H1982P3ES104.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P3ES104.htm,ESPAÑOL EJERCICIOS Grado 3° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P3ES105,1982,3,ES105,1,https://historico.conaliteg.gob.mx/H1982P3ES105.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P3ES105.htm,ESPAÑOL LECTURAS Grado 3° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P3MA106,1982,3,MA106,1,https://historico.conaliteg.gob.mx/H1982P3MA106.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P3MA106.htm,MATEMATICAS Grado 3° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P4CI383,1982,4,CI383,1,https://historico.conaliteg.gob.mx/H1982P4CI383.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P4CI383.htm,CIENCIAS NATURALES Grado 4° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P4CI384,1982,4,CI384,1,https://historico.conaliteg.gob.mx/H1982P4CI384.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P4CI384.htm,CIENCIAS SOCIALES Grado 4° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P4ES385,1982,4,ES385,1,https://historico.conaliteg.gob.mx/H1982P4ES385.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P4ES385.htm,ESPAÑOL EJERCICIOS Grado 4° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P4ES386,1982,4,ES386,1,https://historico.conaliteg.gob.mx/H1982P4ES386.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P4ES386.htm,ESPAÑOL LECTURAS Grado 4° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P4ES387,1982,4,ES387,1,https://historico.conaliteg.gob.mx/H1982P4ES387.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P4ES387.htm,ESPAÑOL EJERCICIOS Y LECTURAS Grado 4° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P4MA388,1982,4,MA388,1,https://historico.conaliteg.gob.mx/H1982P4MA388.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P4MA388.htm,MATEMATICAS Grado 4° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P5CI389,1982,5,CI389,1,https://historico.conaliteg.gob.mx/H1982P5CI389.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P5CI389.htm,CIENCIAS NATURALES Grado 5° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P5CI390,1982,5,CI390,1,https://historico.conaliteg.gob.mx/H1982P5CI390.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P5CI390.htm,CIENCIAS SOCIALES Grado 5° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P5ES391,1982,5,ES391,1,https://historico.conaliteg.gob.mx/H1982P5ES391.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P5ES391.htm,ESPAÑOL EJERCICIOS Grado 5° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P5ES392,1982,5,ES392,1,https://historico.conaliteg.gob.mx/H1982P5ES392.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P5ES392.htm,ESPAÑOL Grado 5° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P5ES393,1982,5,ES393,1,https://historico.conaliteg.gob.mx/H1982P5ES393.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P5ES393.htm,ESPAÑOL LECTURAS Grado 5° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P5MA394,1982,5,MA394,1,https://historico.conaliteg.gob.mx/H1982P5MA394.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P5MA394.htm,MATEMÁTICAS Grado 5° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P6CI395,1982,6,CI395,1,https://historico.conaliteg.gob.mx/H1982P6CI395.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P6CI395.htm,CIENCIAS NATURALES Grado 6° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P6CI396,1982,6,CI396,1,https://historico.conaliteg.gob.mx/H1982P6CI396.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P6CI396.htm,CIENCIAS SOCIALES Grado 6° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P6ES397,1982,6,ES397,1,https://historico.conaliteg.gob.mx/H1982P6ES397.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P6ES397.htm,ESPAÑOL EJERCICIOS Grado 6° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P6ES398,1982,6,ES398,1,https://historico.conaliteg.gob.mx/H1982P6ES398.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P6ES398.htm,ESPAÑOL LECTURAS Grado 6° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1982P6MA399,1982,6,MA399,1,https://historico.conaliteg.gob.mx/H1982P6MA399.htm,200,text/html,https://historico.conaliteg.gob.mx/H1982P6MA399.htm,MATEMATICAS Grado 6° Generación 1982 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1988P1ES108,1988,1,ES108,1,https://historico.conaliteg.gob.mx/H1988P1ES108.htm,200,text/html,https://historico.conaliteg.gob.mx/H1988P1ES108.htm,"MI LIBRO DE 1°, PARTE 1 Grado 1° Generación 1988 .: Comisión Nacional de Libros de Texto Gratuitos :.",1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1988P1ES109,1988,1,ES109,1,https://historico.conaliteg.gob.mx/H1988P1ES109.htm,200,text/html,https://historico.conaliteg.gob.mx/H1988P1ES109.htm,"MI LIBRO DE 1°, PARTE 2 Grado 1° Generación 1988 .: Comisión Nacional de Libros de Texto Gratuitos :.",1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1988P1ES110,1988,1,ES110,1,https://historico.conaliteg.gob.mx/H1988P1ES110.htm,200,text/html,https://historico.conaliteg.gob.mx/H1988P1ES110.htm,"MI LIBRO DE 1° RECORTABLE, PARTE 1 Grado 1° Generación 1988 .: Comisión Nacional de Libros de Texto Gratuitos :.",1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1988P1ES111,1988,1,ES111,1,https://historico.conaliteg.gob.mx/H1988P1ES111.htm,200,text/html,https://historico.conaliteg.gob.mx/H1988P1ES111.htm,"MI LIBRO DE 1°, RECORTABLE PARTE 2 Grado 1° Generación 1988 .: Comisión Nacional de Libros de Texto Gratuitos :.",1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1988P2CI112,1988,2,CI112,1,https://historico.conaliteg.gob.mx/H1988P2CI112.htm,200,text/html,https://historico.conaliteg.gob.mx/H1988P2CI112.htm,"MI LIBRO DE 2°, PARTE 2 Grado 2° Generación 1988 .: Comisión Nacional de Libros de Texto Gratuitos :.",1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1988P2CI113,1988,2,CI113,1,https://historico.conaliteg.gob.mx/H1988P2CI113.htm,200,text/html,https://historico.conaliteg.gob.mx/H1988P2CI113.htm,MI LIBRO DE 2° PARTE 1 Grado 2° Generación 1988 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1988P2ES114,1988,2,ES114,1,https://historico.conaliteg.gob.mx/H1988P2ES114.htm,200,text/html,https://historico.conaliteg.gob.mx/H1988P2ES114.htm,ESPAÑOL LECTURAS Grado 2° Generación 1988 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1988P3CI115,1988,3,CI115,1,https://historico.conaliteg.gob.mx/H1988P3CI115.htm,200,text/html,https://historico.conaliteg.gob.mx/H1988P3CI115.htm,CIENCIAS SOCIALES Grado 3° Generación 1988 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1988P3CI129,1988,3,CI129,1,https://historico.conaliteg.gob.mx/H1988P3CI129.htm,200,text/html,https://historico.conaliteg.gob.mx/H1988P3CI129.htm,CIENCIAS NATURALES Grado 3° Generación 1988 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1988P3ES116,1988,3,ES116,1,https://historico.conaliteg.gob.mx/H1988P3ES116.htm,200,text/html,https://historico.conaliteg.gob.mx/H1988P3ES116.htm,ESPAÑOL EJERCICIOS Grado 3° Generación 1988 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1988P3ES117,1988,3,ES117,1,https://historico.conaliteg.gob.mx/H1988P3ES117.htm,200,text/html,https://historico.conaliteg.gob.mx/H1988P3ES117.htm,ESPAÑOL LECTURA Grado 3° Generación 1988 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1988P3MA118,1988,3,MA118,1,https://historico.conaliteg.gob.mx/H1988P3MA118.htm,200,text/html,https://historico.conaliteg.gob.mx/H1988P3MA118.htm,MATEMÁTICAS Grado 3° Generación 1988 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
CONALITEG_TITLE_AUDIT_0.2,CONALITEG_KEY_SNAPSHOT_0.1,H1988P4CI119,1988,4,CI119,1,https://historico.conaliteg.gob.mx/H1988P4CI119.htm,200,text/html,https://historico.conaliteg.gob.mx/H1988P4CI119.htm,CIENCIAS NATURALES Grado 4° Generación 1988 .: Comisión Nacional de Libros de Texto Gratuitos :.,1,1,
