audit_version,book_id,viewer_key,catalog_generation,grade,viewer_page,source_image_index,target_url,target_state,target_reachable,target_attempts,target_attempt_log,prev_page,prev_url,prev_sha256_match,next_page,next_url,next_sha256_match,neighbours_sha_verified,interpretive_limit
CN2008_INTERNAL_UNSERVED_0.1,LTMD-CN3-G2008,H2008P3CI263,2008,3,94,94,https://historico.conaliteg.gob.mx/c/H2008P3CI263/094.jpg,internal_unserved_position_observed,0,5,1:HTTP404|2:HTTP404|3:HTTP404|4:HTTP404|5:HTTP404,93,https://historico.conaliteg.gob.mx/c/H2008P3CI263/093.jpg,1,95,https://historico.conaliteg.gob.mx/c/H2008P3CI263/095.jpg,1,1,Observed internal URL gap; does not by itself prove that a bibliographic page is absent from the physical/edition source.
CN2008_INTERNAL_UNSERVED_0.1,LTMD-CN4-G2008,H2008P4CI268,2008,4,76,76,https://historico.conaliteg.gob.mx/c/H2008P4CI268/076.jpg,internal_unserved_position_observed,0,5,1:HTTP404|2:HTTP404|3:HTTP404|4:HTTP404|5:HTTP404,75,https://historico.conaliteg.gob.mx/c/H2008P4CI268/075.jpg,1,77,https://historico.conaliteg.gob.mx/c/H2008P4CI268/077.jpg,1,1,Observed internal URL gap; does not by itself prove that a bibliographic page is absent from the physical/edition source.
CN2008_INTERNAL_UNSERVED_0.1,LTMD-CN4-G2008,H2008P4CI268,2008,4,96,96,https://historico.conaliteg.gob.mx/c/H2008P4CI268/096.jpg,internal_unserved_position_observed,0,5,1:HTTP404|2:HTTP404|3:HTTP404|4:HTTP404|5:HTTP404,95,https://historico.conaliteg.gob.mx/c/H2008P4CI268/095.jpg,1,97,https://historico.conaliteg.gob.mx/c/H2008P4CI268/097.jpg,1,1,Observed internal URL gap; does not by itself prove that a bibliographic page is absent from the physical/edition source.
