topology_version,page_id,viewer_key,catalog_generation,grade_code,title_core,viewer_page,source_kind,source_asset_url,sha256,byte_size,original_source_asset_url,original_asset_status,recovery_reference_viewer_key
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0098,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,98,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/098.jpg,7e9ad3b89cab3d5c9008aa70e467759b577ba080a179306ba44cd35206297dcd,57940,https://historico.conaliteg.gob.mx/c/H1966P5GE368/098.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0099,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,99,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/099.jpg,361f245c484c02859f8f529e237a0916bd0bde5ba538f60aa3217e676e36bf69,83014,https://historico.conaliteg.gob.mx/c/H1966P5GE368/099.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0100,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,100,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/100.jpg,a93e949e0ffe0b05cb553ec01a43f4971b8d5b9ef68ca4227c279a0e8a6c770f,70764,https://historico.conaliteg.gob.mx/c/H1966P5GE368/100.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0101,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,101,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/101.jpg,d6204d919e995732b688685f903e4c85932b4f4945ab72c76860f3feeb6be03c,69986,https://historico.conaliteg.gob.mx/c/H1966P5GE368/101.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0102,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,102,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/102.jpg,a2111f49b793dca640a3b0e1c5f8a2108594f1300716712b4646e42e94f10401,68795,https://historico.conaliteg.gob.mx/c/H1966P5GE368/102.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0103,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,103,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/103.jpg,748109a641d471cbb0eb59ad834994b9751312d6cbfd6e79e02c66f0a9e07ca3,69129,https://historico.conaliteg.gob.mx/c/H1966P5GE368/103.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0104,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,104,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/104.jpg,f38183d1f1acb940068f87e8ac33e80cf724e75c80fca13a4f4cf6d37839a3f5,69553,https://historico.conaliteg.gob.mx/c/H1966P5GE368/104.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0105,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,105,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/105.jpg,54be2a71c8d88e8c4a48a00138e0788c3cb9a96aa7c6f7bb3ce38283f86c7189,57877,https://historico.conaliteg.gob.mx/c/H1966P5GE368/105.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0106,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,106,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/106.jpg,cc9876547e171bcd3c39aed868974b67cce86cf5c1704b91d50b92426eccf671,82058,https://historico.conaliteg.gob.mx/c/H1966P5GE368/106.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0107,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,107,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/107.jpg,89c3a3df4fa39c170cd795f68db49c8846e7b9a24cdb4681f3e1d650f732af71,63428,https://historico.conaliteg.gob.mx/c/H1966P5GE368/107.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0108,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,108,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/108.jpg,784992015eda226b8a5925f1acf59dc03d868992cdb89fce4bdb5b5d52978751,48595,https://historico.conaliteg.gob.mx/c/H1966P5GE368/108.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0109,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,109,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/109.jpg,f47705cb568dea814d295d4042f90878e122377cf257706ade6c7a2f75f4efbe,86444,https://historico.conaliteg.gob.mx/c/H1966P5GE368/109.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0110,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,110,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/110.jpg,b7962f75c0dcb61a35c02ce714d0777bdf159ff58cdfe4ac47d9692682d80e33,69519,https://historico.conaliteg.gob.mx/c/H1966P5GE368/110.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0111,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,111,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/111.jpg,1c40d79a1cfa21a75f8c088fa5dd57e14ce617e10ebceab6b87e7e5e8a587363,48346,https://historico.conaliteg.gob.mx/c/H1966P5GE368/111.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0112,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,112,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/112.jpg,e39b5e3eb2fcee0714d078ffcb7fc4b7ed96365b6a7ed7e13460c21920dce370,70182,https://historico.conaliteg.gob.mx/c/H1966P5GE368/112.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0113,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,113,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/113.jpg,918055e2c96cc12b4dbde21d4adbae07f2463530eb62d5836f9a76e7baf9e86c,69139,https://historico.conaliteg.gob.mx/c/H1966P5GE368/113.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0114,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,114,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/114.jpg,5369cd873e4656794564c63e229eaf7c66fddc82674b481a9af63c2c9582ae3e,54300,https://historico.conaliteg.gob.mx/c/H1966P5GE368/114.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0115,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,115,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/115.jpg,0129a32bf4649ebb4eb68a4f9220d36dea3f75179c7d4b15231f98ac953a925b,63089,https://historico.conaliteg.gob.mx/c/H1966P5GE368/115.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0116,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,116,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/116.jpg,56128163a0a893fcd41f79cf2cda3d010edda71012a65915b112b5a2a6cd8bce,67214,https://historico.conaliteg.gob.mx/c/H1966P5GE368/116.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0117,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,117,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/117.jpg,68a61d09110d514faad643ab9cf6cbaea3d25cf43e5ec3c060d62b417f1697b3,67990,https://historico.conaliteg.gob.mx/c/H1966P5GE368/117.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0118,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,118,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/118.jpg,7fb5d13598851675c6ecb1cd11d3f63c7a3ca0730daff916778747319253aeca,66629,https://historico.conaliteg.gob.mx/c/H1966P5GE368/118.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0119,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,119,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/119.jpg,bb4696db7b8eaf217168aebdf3c45b8bfa2aad44e4d1315712bc54049a3a3ea4,69437,https://historico.conaliteg.gob.mx/c/H1966P5GE368/119.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0120,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,120,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/120.jpg,80662d5a819fb83519bcc5c8bff6556a92d040c4ba626ac91dc36dd161d1b685,65441,https://historico.conaliteg.gob.mx/c/H1966P5GE368/120.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0121,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,121,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/121.jpg,1c964a5907b1b0e72be1b394596f71614ab78cab2ff078af359957a397551568,76025,https://historico.conaliteg.gob.mx/c/H1966P5GE368/121.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0122,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,122,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/122.jpg,7c94328459e313e54ae415e7c10141dae7ad782bd73b4837afdb65c287858d1c,57824,https://historico.conaliteg.gob.mx/c/H1966P5GE368/122.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0123,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,123,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/123.jpg,9f7b791a2dfe8ce447d6ac65aec48c64f228393eb26fd959d2c0441f56159b34,63220,https://historico.conaliteg.gob.mx/c/H1966P5GE368/123.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0124,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,124,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/124.jpg,036719bf8a98d8cd4c9fb4a7d32719d64d2289e8b8eb385ea0085527c5bad991,57024,https://historico.conaliteg.gob.mx/c/H1966P5GE368/124.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0125,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,125,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/125.jpg,d4cd5de397b2e97ac731a6a934c645af8b265cf060ccd45dafa484787eb3e09e,59138,https://historico.conaliteg.gob.mx/c/H1966P5GE368/125.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0126,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,126,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/126.jpg,1013c5364fb78e511715a625e02846fd49267c0e541e4c82245795c0f63d9261,77917,https://historico.conaliteg.gob.mx/c/H1966P5GE368/126.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0127,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,127,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/127.jpg,c9969bc320ae6ec7e7e9f0e07f1b4b74c33ee17fe739077967c6d65cd5e40b29,51866,https://historico.conaliteg.gob.mx/c/H1966P5GE368/127.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0128,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,128,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/128.jpg,225a4f594319b9d4d72f0bb650dcf66444b1a97c8d19b07890fe01d144fb6623,78833,https://historico.conaliteg.gob.mx/c/H1966P5GE368/128.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0129,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,129,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/129.jpg,d9792414bf75021691a7b76b4727053a380daf2584ff0e0effb662e627876e0f,84765,https://historico.conaliteg.gob.mx/c/H1966P5GE368/129.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0130,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,130,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/130.jpg,218f825fb8641d8c3d37b159a3ff4f15fbbca6d52c98cf9adf2ee25fa1a35507,49232,https://historico.conaliteg.gob.mx/c/H1966P5GE368/130.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0131,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,131,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/131.jpg,49cfa48e25cbc95a8c635e2bbfb5b248d72105b0b58e7d51b6d8a5deae918cba,80664,https://historico.conaliteg.gob.mx/c/H1966P5GE368/131.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0132,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,132,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/132.jpg,7843f199dba3ddfd54417d9b15c0a778aff95c9ae848d03e945a9d5e82693c7a,83743,https://historico.conaliteg.gob.mx/c/H1966P5GE368/132.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0133,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,133,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/133.jpg,3bc010295e1072da2bb2fdca68a8b865d816de6aaed72561d8a1b2dfef481914,52938,https://historico.conaliteg.gob.mx/c/H1966P5GE368/133.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0134,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,134,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/134.jpg,39c792df3220fea48c65a7d7a0ed3db90e08c1be1bc914be28639779a75c3cd4,46629,https://historico.conaliteg.gob.mx/c/H1966P5GE368/134.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0135,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,135,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/135.jpg,586fdbd772ef9190fb68158ef3913a10b067abeb1ef3bd721a1260c330bc352b,75428,https://historico.conaliteg.gob.mx/c/H1966P5GE368/135.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0136,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,136,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/136.jpg,ccfb492119bf37467f9ded3ba27b0fc66afab11dcfcc550665025def79efa3da,69181,https://historico.conaliteg.gob.mx/c/H1966P5GE368/136.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0137,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,137,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/137.jpg,03b238332f0a633ebb6e137e81c6ade1fc1ad4acff48698a9fc9aa83f439607d,50787,https://historico.conaliteg.gob.mx/c/H1966P5GE368/137.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0138,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,138,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/138.jpg,b88123ad7371746fe4ce50a81e40fd5f8fa89ffceda7d2cbce918f9c8ae424c8,73436,https://historico.conaliteg.gob.mx/c/H1966P5GE368/138.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0139,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,139,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/139.jpg,187e4073296b8bf73b7981275e8946256befde439f056014bed4f9d7bc7c61f2,51252,https://historico.conaliteg.gob.mx/c/H1966P5GE368/139.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0140,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,140,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/140.jpg,607a0e0e1040bec828e08e54571ac2b268e87872fe00d6bada5198d2ca222d72,55306,https://historico.conaliteg.gob.mx/c/H1966P5GE368/140.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0141,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,141,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/141.jpg,1152730f3ec7fff6b250dff719bdf25f40fe59094cf194ee1429272c6b6ae46f,74387,https://historico.conaliteg.gob.mx/c/H1966P5GE368/141.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0142,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,142,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/142.jpg,a9bcadc7ccf710b90f8c4d83fe6bf3498df4339cf8fa906fb2c63a1f2c663e5f,75595,https://historico.conaliteg.gob.mx/c/H1966P5GE368/142.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0143,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,143,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/143.jpg,c597b7f9a06c867cb506db7b7e6fe07908a0d1d9807e38076f85805f9309d9f4,76018,https://historico.conaliteg.gob.mx/c/H1966P5GE368/143.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0144,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,144,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/144.jpg,e74fad7d79360dfacf07652d642e7f3ef8cea1bffbd45a1b2d9d7be766328768,65040,https://historico.conaliteg.gob.mx/c/H1966P5GE368/144.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0145,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,145,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/145.jpg,35a7980ec5b953be0e43017e16094dc3689f030d5a35b41f35cb5bb0f9fe9ce9,69919,https://historico.conaliteg.gob.mx/c/H1966P5GE368/145.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0146,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,146,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/146.jpg,9fc9f2d15e8783925c075501c44474b9bc4a8773259e96ad86a381b037a810c4,69716,https://historico.conaliteg.gob.mx/c/H1966P5GE368/146.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0147,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,147,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/147.jpg,047f00b7c387aad0ee875e997b72449c58c2904a3989a9365ec73b423cc5bd6b,79867,https://historico.conaliteg.gob.mx/c/H1966P5GE368/147.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0148,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,148,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/148.jpg,fb53c80fc730bb8ddd0e6fc432e783dde7a6d6b973a269764d627b0765ba17f8,51085,https://historico.conaliteg.gob.mx/c/H1966P5GE368/148.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0149,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,149,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/149.jpg,f3fda7f7ac98008e0ff49f7e62e9e4b437fe2aa54941c60d41f8cccb65a90e39,59655,https://historico.conaliteg.gob.mx/c/H1966P5GE368/149.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0150,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,150,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/150.jpg,cdf10c4e3c4b397052175f90fa55623957e68626583ece20916ebac075800dd7,71468,https://historico.conaliteg.gob.mx/c/H1966P5GE368/150.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0151,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,151,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/151.jpg,dc21675fd623f13ca72b5736c1b580a291b64aca9136f1d61d07d2898321aa62,75980,https://historico.conaliteg.gob.mx/c/H1966P5GE368/151.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0152,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,152,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/152.jpg,3be1724e008ff06dfd7c0042335a3cca801a6b3850c5192de5c9830bef11c18b,67504,https://historico.conaliteg.gob.mx/c/H1966P5GE368/152.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0153,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,153,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/153.jpg,d8ae2ad6b64154b4b451245c9b7f819c1ddf64ffc1bfde25404807cf486c2de0,58485,https://historico.conaliteg.gob.mx/c/H1966P5GE368/153.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0154,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,154,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/154.jpg,6e1db473973ba0ec523cda4beaa0ec52c1c246f36a435a5fed8851ed57e68f93,67893,https://historico.conaliteg.gob.mx/c/H1966P5GE368/154.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0155,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,155,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/155.jpg,4dd872623d46e90da9755ca1e1f2b6b46b054ecf5e2d109ea44cae3f44d0df14,79230,https://historico.conaliteg.gob.mx/c/H1966P5GE368/155.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0156,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,156,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/156.jpg,731e54c6dff63ef22164ca122cf69bb3d8c78affe19a2bc1f3c2f44ba3a7f282,84104,https://historico.conaliteg.gob.mx/c/H1966P5GE368/156.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0157,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,157,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/157.jpg,e4366e96b5db42f8ff089ec262ffc831a6c95798745ff3f2f7d6aa27b87da6e8,69355,https://historico.conaliteg.gob.mx/c/H1966P5GE368/157.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0158,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,158,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/158.jpg,9463259fdf98a0734c8cbfa482ba7c1484a4c2cf034ba9453ebc345f68b073bf,55436,https://historico.conaliteg.gob.mx/c/H1966P5GE368/158.jpg,source_jpeg,
LTMD_U1_W6_GEOGRAPHY_ATLAS_TOPOLOGY_0.1,H1966P5GE368:p0159,H1966P5GE368,1966,5,MI LIBRO DE GEOGRAFÍA,159,direct_source_jpeg,https://historico.conaliteg.gob.mx/c/H1966P5GE368/159.jpg,2ae98d85ed7c9aa208092de03cdc16c0010eda2e8e1f9e15d0d3544853905e54,79442,https://historico.conaliteg.gob.mx/c/H1966P5GE368/159.jpg,source_jpeg,
