analysis_version,viewer_a,viewer_b,generation_a,generation_b,grade_a,grade_b,same_generation,same_grade,unique_units_a,unique_units_b,shared_unique_units,jaccard,containment_a_in_b,containment_b_in_a
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI220,H1993P6HI237,1993,1993,6,6,1,1,2105,3064,115,0.022754,0.054632,0.037533
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI237,H1993P6HI245,1993,1993,6,6,1,1,3064,2562,115,0.020867,0.037533,0.044887
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3PUE,H2014P3SIN,2014,2014,3,3,1,1,2087,2014,114,0.028593,0.054624,0.056604
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3CAM,H2014P3PUE,2014,2014,3,3,1,1,2224,2087,114,0.027162,0.051259,0.054624
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3PUE,H2014P3QRO,2014,2014,3,3,1,1,2087,2358,114,0.026322,0.054624,0.048346
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3TAB,H2014P3VER,2014,2014,3,3,1,1,2003,3024,114,0.023204,0.056915,0.037698
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3COA,H2014P3VER,2014,2014,3,3,1,1,2101,3024,114,0.022750,0.054260,0.037698
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI219,H1993P6HI235,1993,1993,6,6,1,1,2429,2835,114,0.022136,0.046933,0.040212
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3COA,H2014P3SIN,2014,2014,3,3,1,1,2101,2014,113,0.028236,0.053784,0.056107
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI223,H1993P6HI225,1993,1993,6,6,1,1,2963,2269,113,0.022075,0.038137,0.049802
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3GRO,H2014P3MEX,2014,2014,3,3,1,1,2032,3551,113,0.020658,0.055610,0.031822
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI223,H1993P6HI237,1993,1993,6,6,1,1,2963,3064,113,0.019107,0.038137,0.036880
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3JAL,H2014P3TLA,2014,2014,3,3,1,1,1908,1798,112,0.031163,0.058700,0.062291
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3CAM,H2014P3COA,2014,2014,3,3,1,1,2224,2101,112,0.026584,0.050360,0.053308
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI219,H1993P6HI227,1993,1993,6,6,1,1,2429,2751,112,0.022099,0.046110,0.040712
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI235,H1993P6HI245,1993,1993,6,6,1,1,2835,2562,112,0.021192,0.039506,0.043716
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3PUE,H2014P3SLP,2014,2014,3,3,1,1,2087,2449,111,0.025085,0.053186,0.045325
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3COA,H2014P3YUC,2014,2014,3,3,1,1,2101,2773,111,0.023305,0.052832,0.040029
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3PUE,H2014P3VER,2014,2014,3,3,1,1,2087,3024,111,0.022200,0.053186,0.036706
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3YUC,H2018P1COM,2014,2018,3,1,0,0,2773,3214,111,0.018890,0.040029,0.034536
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI229,H1993P6HI230,1993,1993,6,6,1,1,3076,2922,111,0.018855,0.036086,0.037988
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI223,H1993P6HI244,1993,1993,6,6,1,1,2963,3350,111,0.017897,0.037462,0.033134
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3JAL,H2014P3PUE,2014,2014,3,3,1,1,1908,2087,110,0.028314,0.057652,0.052707
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3PUE,H2014P3YUC,2014,2014,3,3,1,1,2087,2773,110,0.023158,0.052707,0.039668
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI223,H1993P6HI236,1993,1993,6,6,1,1,2963,2662,110,0.019946,0.037125,0.041322
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI236,H1993P6HI244,1993,1993,6,6,1,1,2662,3350,110,0.018638,0.041322,0.032836
