audit_version,grade,viewer_page,book_2018,viewer_key_2018,alias_content_key,alias_asset_url,book_2019,viewer_key_2019,reference_asset_url,reference_sha256,reference_byte_size,url_identity,observed_sha256,observed_byte_size,http_status,content_type,fetch_attempts,error,sha256_identity,byte_size_identity
CN2018_2019_ASSET_IDENTITY_0.1,3,1,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/000.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/000.jpg,e9e99aae116b8f0688e91d39f955df78dba391f418fba875a7f4706fde9cbb44,122203,1,e9e99aae116b8f0688e91d39f955df78dba391f418fba875a7f4706fde9cbb44,122203,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,2,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/002.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/002.jpg,2ddd24a930bd64c23ccbe2a28e39f0c3010eaed31affa7e02503e8c8586dba81,102282,1,2ddd24a930bd64c23ccbe2a28e39f0c3010eaed31affa7e02503e8c8586dba81,102282,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,3,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/003.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/003.jpg,4598c18ada2a71a6cbe94bf98dc1b8c35e4bf08f44aca16a6476c0c7be03a01c,82987,1,4598c18ada2a71a6cbe94bf98dc1b8c35e4bf08f44aca16a6476c0c7be03a01c,82987,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,4,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/004.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/004.jpg,e829bfd6da68d03c7bd03cd871751a09d599faf1ec4899fa9d5a15673388649b,106111,1,e829bfd6da68d03c7bd03cd871751a09d599faf1ec4899fa9d5a15673388649b,106111,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,5,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/005.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/005.jpg,52d0a8e4be8c745406de55ce45c6b73ca732882987205570e05f7ecb55599ae1,139818,1,52d0a8e4be8c745406de55ce45c6b73ca732882987205570e05f7ecb55599ae1,139818,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,6,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/006.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/006.jpg,7ffac54b2f4bffb5ee9566530d5a371f06ea38350702878537c1deee348b4cb1,76005,1,7ffac54b2f4bffb5ee9566530d5a371f06ea38350702878537c1deee348b4cb1,76005,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,7,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/007.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/007.jpg,98f6f531dc610fe1c88fcb2a6ddfc690fbbebacf66f7573ec6034f5627f4dc31,53513,1,98f6f531dc610fe1c88fcb2a6ddfc690fbbebacf66f7573ec6034f5627f4dc31,53513,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,8,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/008.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/008.jpg,c99617758b0fc8df178f42029cec1ab2ebeef8a7600e6e0f4a51b1ec1e410e10,84969,1,c99617758b0fc8df178f42029cec1ab2ebeef8a7600e6e0f4a51b1ec1e410e10,84969,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,9,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/009.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/009.jpg,899f65968b77420203d5eea83a8ffafc960662e4d0e77f067deaa4a8fd060634,42330,1,899f65968b77420203d5eea83a8ffafc960662e4d0e77f067deaa4a8fd060634,42330,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,10,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/010.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/010.jpg,4f81aaab8dfddaa84b08cea80a390c02203930bd7532b1011b9f9d58c26f6f86,52760,1,4f81aaab8dfddaa84b08cea80a390c02203930bd7532b1011b9f9d58c26f6f86,52760,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,11,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/011.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/011.jpg,9d2527919d0b6210b82d191b6ad75d5f2b7edbc8a7e4fe97365afcdd3e5d8f2b,98332,1,9d2527919d0b6210b82d191b6ad75d5f2b7edbc8a7e4fe97365afcdd3e5d8f2b,98332,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,12,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/012.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/012.jpg,89555e555f248933c6063b362ed78c05d09d3676f6a4c33e5296edef3aa37bd2,97723,1,89555e555f248933c6063b362ed78c05d09d3676f6a4c33e5296edef3aa37bd2,97723,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,13,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/013.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/013.jpg,1e2b714747e688354dd99edbdf1c90c4ce462fbf05362501d7f812cbbf5ce2b1,143389,1,1e2b714747e688354dd99edbdf1c90c4ce462fbf05362501d7f812cbbf5ce2b1,143389,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,14,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/014.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/014.jpg,7d23b40b59a3c98671aef03cdf6a45556f85dc04cd5f9b94aaafdab23ea6b04a,104550,1,7d23b40b59a3c98671aef03cdf6a45556f85dc04cd5f9b94aaafdab23ea6b04a,104550,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,15,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/015.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/015.jpg,b3efdbabb7ead7870606444d5c174fc75e518b10f7a0fbed0a84395526afbc99,87788,1,b3efdbabb7ead7870606444d5c174fc75e518b10f7a0fbed0a84395526afbc99,87788,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,16,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/016.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/016.jpg,d7c9f197a7afe867052602f205ee65ab7717c54b74cfb1cfde2e64385a0afb92,51404,1,d7c9f197a7afe867052602f205ee65ab7717c54b74cfb1cfde2e64385a0afb92,51404,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,17,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/017.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/017.jpg,1e59213e2947fa657eea7a475399a1a08d693839ceab8e8e6951149706ac5834,101899,1,1e59213e2947fa657eea7a475399a1a08d693839ceab8e8e6951149706ac5834,101899,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,18,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/018.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/018.jpg,819268b5e93f9aa7470368eb41d9b5397a410c67b7441583d1074ad745e0915f,90381,1,819268b5e93f9aa7470368eb41d9b5397a410c67b7441583d1074ad745e0915f,90381,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,19,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/019.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/019.jpg,5682619c572add0906074a0c893b2b0589ef926c4a6665f32b9f8007536cda76,129493,1,5682619c572add0906074a0c893b2b0589ef926c4a6665f32b9f8007536cda76,129493,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,20,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/020.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/020.jpg,ea6f5a485bf7c86b64342c312afb6303461c407a2be64293b3dd6e30f48852d4,88684,1,ea6f5a485bf7c86b64342c312afb6303461c407a2be64293b3dd6e30f48852d4,88684,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,21,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/021.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/021.jpg,600838f063bc62f2e8b972e09241b1ab8d1df8e4ab27ed5185e7b48e35cd7cea,104081,1,600838f063bc62f2e8b972e09241b1ab8d1df8e4ab27ed5185e7b48e35cd7cea,104081,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,22,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/022.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/022.jpg,9ed9ce7fb14fe2bbd0e8e7083b6d5c828d6a4a090d59e7b3bc42d1669a671c73,97045,1,9ed9ce7fb14fe2bbd0e8e7083b6d5c828d6a4a090d59e7b3bc42d1669a671c73,97045,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,23,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/023.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/023.jpg,955c95e5b9109074b1c1f58c7382a8d0283eb89e4c2739d1932008a81f8e7a66,115162,1,955c95e5b9109074b1c1f58c7382a8d0283eb89e4c2739d1932008a81f8e7a66,115162,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,24,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/024.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/024.jpg,dbc379f472ec33655b7948daa5746422d1a7aef30a67c001f430a6ea9f11f710,99739,1,dbc379f472ec33655b7948daa5746422d1a7aef30a67c001f430a6ea9f11f710,99739,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,25,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/025.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/025.jpg,c230ef17c33b4b9e0b9da2a6e2abb40ba4323f7fd020390839aea318d84c45f9,75248,1,c230ef17c33b4b9e0b9da2a6e2abb40ba4323f7fd020390839aea318d84c45f9,75248,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,26,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/026.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/026.jpg,1ac3836fb8fe9c46d4f08cbfe1d28c7d89007cb2fec232b2936d60568570b643,116663,1,1ac3836fb8fe9c46d4f08cbfe1d28c7d89007cb2fec232b2936d60568570b643,116663,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,27,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/027.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/027.jpg,74cf7b17d3e34cc5395affc615105dc2f60dd067c1dc7557fe0c9924c7ca3327,152487,1,74cf7b17d3e34cc5395affc615105dc2f60dd067c1dc7557fe0c9924c7ca3327,152487,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,28,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/028.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/028.jpg,f5ee1c3f0804f8ef80c2f597df78a4c2872b3b2a714c36cb8ec7c3d429a0c387,125225,1,f5ee1c3f0804f8ef80c2f597df78a4c2872b3b2a714c36cb8ec7c3d429a0c387,125225,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,29,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/029.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/029.jpg,cfe35a0e300e640dded83eb25b3fb4c72db01c82b0ec93ee4a5fa667d918fcc2,67714,1,cfe35a0e300e640dded83eb25b3fb4c72db01c82b0ec93ee4a5fa667d918fcc2,67714,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,30,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/030.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/030.jpg,ac03f92f6d791818fdcdf47721a61fe07882fb86ff21cc2ef574e254d969fe0c,88984,1,ac03f92f6d791818fdcdf47721a61fe07882fb86ff21cc2ef574e254d969fe0c,88984,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,31,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/031.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/031.jpg,f7fcbd12d11dbe97f111ef0116bbf4d112c2802fccfcbaecf3671692016bc0e6,71532,1,f7fcbd12d11dbe97f111ef0116bbf4d112c2802fccfcbaecf3671692016bc0e6,71532,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,32,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/032.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/032.jpg,c34171b8e1b90c7406a10405ea775c8c146c215e1b669cf7bc0cf20705cfed9b,98592,1,c34171b8e1b90c7406a10405ea775c8c146c215e1b669cf7bc0cf20705cfed9b,98592,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,33,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/033.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/033.jpg,398a0e1a0c5282a1cf47c5b9f4d4fa1b5bb32835e58dfba0a90f421c8be64527,112375,1,398a0e1a0c5282a1cf47c5b9f4d4fa1b5bb32835e58dfba0a90f421c8be64527,112375,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,34,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/034.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/034.jpg,fa19895a157e828160a8495d8d8ae74aa7df9fd0131c05e3d73b3667a16c3980,117858,1,fa19895a157e828160a8495d8d8ae74aa7df9fd0131c05e3d73b3667a16c3980,117858,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,35,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/035.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/035.jpg,6c7948c9396bdfe01aa3b5795c8681a475e0800f2f3ab3c09ffc05f5973c14a5,147993,1,6c7948c9396bdfe01aa3b5795c8681a475e0800f2f3ab3c09ffc05f5973c14a5,147993,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,36,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/036.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/036.jpg,60e498ab8fda077eb7ed6a44fbf217eac5c6fe76beecf15bffc16dca7b16b55a,111476,1,60e498ab8fda077eb7ed6a44fbf217eac5c6fe76beecf15bffc16dca7b16b55a,111476,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,37,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/037.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/037.jpg,19be8e5dcd987fe6c5bb7bd13a8f44de51d3b64d1b7aa83e8f14fa80b85976ba,105708,1,19be8e5dcd987fe6c5bb7bd13a8f44de51d3b64d1b7aa83e8f14fa80b85976ba,105708,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,38,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/038.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/038.jpg,48d96fed5719102ec56d2eedb62d3bd71690ed3664f6471d8555e29062dd374b,133254,1,48d96fed5719102ec56d2eedb62d3bd71690ed3664f6471d8555e29062dd374b,133254,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,39,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/039.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/039.jpg,848db0c76a629180150ac38ad40a601c288bf94f8e2357d2ce3a3a25c4fa77cc,115506,1,848db0c76a629180150ac38ad40a601c288bf94f8e2357d2ce3a3a25c4fa77cc,115506,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,40,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/040.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/040.jpg,0d5e648eda43ed2da37a70fce4b0b51b20ed072c566ef1dd29fff377017f8c4c,83919,1,0d5e648eda43ed2da37a70fce4b0b51b20ed072c566ef1dd29fff377017f8c4c,83919,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,41,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/041.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/041.jpg,5a582f71dbf6f5b0fadfe2921e7c34b243e6518ed6d4fab48609e0f4409af57c,64636,1,5a582f71dbf6f5b0fadfe2921e7c34b243e6518ed6d4fab48609e0f4409af57c,64636,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,42,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/042.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/042.jpg,cf3be898f11f23ea65f3896734eaea9447a2c07140a701fae90daef8cd8d9f15,172604,1,cf3be898f11f23ea65f3896734eaea9447a2c07140a701fae90daef8cd8d9f15,172604,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,43,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/043.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/043.jpg,928dd55cf15a2ddecbd6b5d00955f0ca271aadee0d0d63b0edf21f7c8d1e755d,27507,1,928dd55cf15a2ddecbd6b5d00955f0ca271aadee0d0d63b0edf21f7c8d1e755d,27507,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,44,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/044.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/044.jpg,30955ee65a621943ff18db404eeb325afe8aa83e301469d124c699b9da3e2633,116599,1,30955ee65a621943ff18db404eeb325afe8aa83e301469d124c699b9da3e2633,116599,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,45,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/045.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/045.jpg,43dfbf8da3bdffd81a41d2a68f783267d042be38976b4f1f50c39d2785119c33,94104,1,43dfbf8da3bdffd81a41d2a68f783267d042be38976b4f1f50c39d2785119c33,94104,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,46,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/046.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/046.jpg,2ad8b081598498a6b800194c896983866cb07eb63a4ef14ddcf03034dc601dd3,136183,1,2ad8b081598498a6b800194c896983866cb07eb63a4ef14ddcf03034dc601dd3,136183,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,47,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/047.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/047.jpg,ef3da98be84ccc511eb3ec88e9cbf65d391b67a3ab123721d553ca5c622f0c88,120129,1,ef3da98be84ccc511eb3ec88e9cbf65d391b67a3ab123721d553ca5c622f0c88,120129,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,48,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/048.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/048.jpg,37ddccd1f26d620fb05373e167695a114547ccb81ca8b5def81589df485b5358,124750,1,37ddccd1f26d620fb05373e167695a114547ccb81ca8b5def81589df485b5358,124750,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,49,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/049.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/049.jpg,7930563b348feed41c542a4061391427449b65460955e4de0e7c1a520b0aea71,117447,1,7930563b348feed41c542a4061391427449b65460955e4de0e7c1a520b0aea71,117447,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,50,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/050.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/050.jpg,c4e64023fb91f598e6811f378cb252efac1a59ae935c9668791dc8a7109a4e1f,130266,1,c4e64023fb91f598e6811f378cb252efac1a59ae935c9668791dc8a7109a4e1f,130266,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,51,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/051.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/051.jpg,3eb7e4a28426539716ee3aa948b87fe66fb23cbb15be69a397f11316c90bda47,116773,1,3eb7e4a28426539716ee3aa948b87fe66fb23cbb15be69a397f11316c90bda47,116773,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,52,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/052.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/052.jpg,84fb231333a1808da38af4520f65b56072e1d54ece773f214427f9b6121b298c,88767,1,84fb231333a1808da38af4520f65b56072e1d54ece773f214427f9b6121b298c,88767,200,image/jpeg,1,,1,1
CN2018_2019_ASSET_IDENTITY_0.1,3,53,LTMD-CN3-G2018,H2018P3CNA,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/053.jpg,LTMD-CN3-G2019,H2019P3CNA,https://historico.conaliteg.gob.mx/c/H2019P3CNA/053.jpg,f3ce632207bc75674889a3767833e9aa378926fe5685ce33cbb285cc0008fc2e,61771,1,f3ce632207bc75674889a3767833e9aa378926fe5685ce33cbb285cc0008fc2e,61771,200,image/jpeg,1,,1,1
