audit_version,viewer_key,catalog_generation,grade_code,title_core,viewer_ui,ag_clave,viewer_page,declared_positions,source_image_index,source_asset_url,is_final_declared_position,asset_status,probe_state,http_status,content_type,byte_size,sha256,attempts,error
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,15,67,15,https://historico.conaliteg.gob.mx/c/H1960P3GE008/015.jpg,0,source_jpeg,served_image,200,image/jpeg,68459,92cf7f6fbdb4b82f026cedc48e26a8d716fe01afce0149227e19d53415c1fe0b,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,16,67,16,https://historico.conaliteg.gob.mx/c/H1960P3GE008/016.jpg,0,source_jpeg,served_image,200,image/jpeg,66929,066c229b27c11b16fcfeb809bf0f2e8d14f7e81fa29d86893de2bfb167ea8e2c,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,17,67,17,https://historico.conaliteg.gob.mx/c/H1960P3GE008/017.jpg,0,source_jpeg,served_image,200,image/jpeg,68263,e1a898b5f3bf8b6b7da2bd0e96928075c442332ed1c1ebffa403685cd8b5a1fa,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,18,67,18,https://historico.conaliteg.gob.mx/c/H1960P3GE008/018.jpg,0,source_jpeg,served_image,200,image/jpeg,42119,583367eae8eeaef6f8d124ef1bccd24aef477c4553ab18f21582369d44cd4558,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,19,67,19,https://historico.conaliteg.gob.mx/c/H1960P3GE008/019.jpg,0,source_jpeg,served_image,200,image/jpeg,65093,5c10b4b2819a8ccf0993bbef2db2c3bf1e037367893a0d824a75362a02b2d3d0,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,20,67,20,https://historico.conaliteg.gob.mx/c/H1960P3GE008/020.jpg,0,source_jpeg,served_image,200,image/jpeg,60327,b12a9147b6d8007858d53b3b9357e536308e113dca6af4f107ba9ca8171014d2,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,21,67,21,https://historico.conaliteg.gob.mx/c/H1960P3GE008/021.jpg,0,source_jpeg,served_image,200,image/jpeg,71492,93cd9b2fcab5ea5f825df40bd2d2ca06bc9ec5f82fa4e187524623bb0557023a,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,22,67,22,https://historico.conaliteg.gob.mx/c/H1960P3GE008/022.jpg,0,source_jpeg,served_image,200,image/jpeg,46657,21870603aca410e94d1324464bb9b4f4d0a4c35ffea20184ef42d6301625d40a,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,23,67,23,https://historico.conaliteg.gob.mx/c/H1960P3GE008/023.jpg,0,source_jpeg,served_image,200,image/jpeg,49364,d7eb721600b08293bc9ee3a73294d321ccd31707847f96d95ae83b7231e235fb,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,24,67,24,https://historico.conaliteg.gob.mx/c/H1960P3GE008/024.jpg,0,source_jpeg,served_image,200,image/jpeg,48850,ab04c7b034f4b9f7bb7ae1f4787065bfe15d9571d734ba4ead3873c52a6da824,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,25,67,25,https://historico.conaliteg.gob.mx/c/H1960P3GE008/025.jpg,0,source_jpeg,served_image,200,image/jpeg,44759,ee8621201f2c5d28ba65ca9e7373b589d0e6a2df5d31875c1d54389780be4727,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,26,67,26,https://historico.conaliteg.gob.mx/c/H1960P3GE008/026.jpg,0,source_jpeg,served_image,200,image/jpeg,36668,3a3a026b1f32520fd119f4d4cf5c10de3a65501f1ba2e6bacb0f332984903565,1,
