page_id,viewer_key,catalog_generation,grade,title_core,viewer_page,selected_psm,recognized_words,mean_word_confidence,low_confidence_word_rate,ocr_class,front_matter_score,toc_navigation_score,bibliography_credits_score,primary_structure,classification_certainty,classification_rule,evidence_flags,classifier_version
U1-H2008P1ED252-P104,H2008P1ED252,2008,1,EDUCACION FISICA,104,3,12,65.98,0.3333,text_detected,0,0,0,unknown,low,CONSERVATIVE_UNKNOWN,end_zone,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P1ED252-P105,H2008P1ED252,2008,1,EDUCACION FISICA,105,3,8,78.93,0.1250,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,end_zone,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P1ED252-P106,H2008P1ED252,2008,1,EDUCACION FISICA,106,3,26,85.52,0.1154,text_detected,0,1,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present;nav_kw,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P1ED252-P107,H2008P1ED252,2008,1,EDUCACION FISICA,107,3,315,94.04,0.0286,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P1ED252-P108,H2008P1ED252,2008,1,EDUCACION FISICA,108,3,84,89.78,0.0714,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P1ED252-P109,H2008P1ED252,2008,1,EDUCACION FISICA,109,3,172,91.63,0.0523,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P1ED252-P110,H2008P1ED252,2008,1,EDUCACION FISICA,110,3,235,91.41,0.0468,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P1ED252-P111,H2008P1ED252,2008,1,EDUCACION FISICA,111,3,106,86.06,0.1321,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P1ED252-P112,H2008P1ED252,2008,1,EDUCACION FISICA,112,3,44,89.84,0.0682,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P1ED252-P113,H2008P1ED252,2008,1,EDUCACION FISICA,113,3,11,77.15,0.2727,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,end_zone,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P1ED252-P114,H2008P1ED252,2008,1,EDUCACION FISICA,114,3,9,39.80,0.7778,text_detected,0,0,0,unknown,low,CONSERVATIVE_UNKNOWN,end_zone,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P001,H2008P2ED260,2008,2,EDUCACION FISICA,1,3,10,96.52,0.0000,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,front_zone,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P002,H2008P2ED260,2008,2,EDUCACION FISICA,2,3,407,69.08,0.3292,text_detected,0,0,6,bibliography_or_credits,high,KW_BIBLIO_CREDITS,front_zone;text_present;biblio_credit_kw,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P003,H2008P2ED260,2008,2,EDUCACION FISICA,3,3,261,95.02,0.0077,text_detected,0,1,1,bibliography_or_credits,medium,KW_BIBLIO_CREDITS,front_zone;text_rich;nav_kw;biblio_credit_kw,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P004,H2008P2ED260,2008,2,EDUCACION FISICA,4,3,120,93.64,0.0167,text_detected,1,0,0,front_matter,medium,KW_FRONT_MATTER,front_zone;text_rich;front_kw,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P005,H2008P2ED260,2008,2,EDUCACION FISICA,5,3,98,94.73,0.0204,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P006,H2008P2ED260,2008,2,EDUCACION FISICA,6,3,57,93.91,0.0351,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P007,H2008P2ED260,2008,2,EDUCACION FISICA,7,3,258,92.34,0.0426,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P008,H2008P2ED260,2008,2,EDUCACION FISICA,8,11,9,35.27,0.8889,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P009,H2008P2ED260,2008,2,EDUCACION FISICA,9,3,18,96.70,0.0000,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,front_zone,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P010,H2008P2ED260,2008,2,EDUCACION FISICA,10,3,111,90.22,0.0721,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P011,H2008P2ED260,2008,2,EDUCACION FISICA,11,3,61,90.75,0.0656,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P012,H2008P2ED260,2008,2,EDUCACION FISICA,12,3,106,92.12,0.0377,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P013,H2008P2ED260,2008,2,EDUCACION FISICA,13,3,42,89.96,0.0238,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P014,H2008P2ED260,2008,2,EDUCACION FISICA,14,3,49,88.37,0.1020,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P015,H2008P2ED260,2008,2,EDUCACION FISICA,15,3,67,85.88,0.1194,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P016,H2008P2ED260,2008,2,EDUCACION FISICA,16,3,30,90.42,0.0333,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P017,H2008P2ED260,2008,2,EDUCACION FISICA,17,3,134,89.07,0.0672,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P018,H2008P2ED260,2008,2,EDUCACION FISICA,18,3,81,92.78,0.0247,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P019,H2008P2ED260,2008,2,EDUCACION FISICA,19,3,31,87.48,0.0323,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P020,H2008P2ED260,2008,2,EDUCACION FISICA,20,3,76,82.25,0.1711,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P021,H2008P2ED260,2008,2,EDUCACION FISICA,21,3,119,84.81,0.1176,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P022,H2008P2ED260,2008,2,EDUCACION FISICA,22,3,65,88.50,0.0923,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P023,H2008P2ED260,2008,2,EDUCACION FISICA,23,3,116,89.20,0.0603,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P024,H2008P2ED260,2008,2,EDUCACION FISICA,24,6,18,26.16,0.8333,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P025,H2008P2ED260,2008,2,EDUCACION FISICA,25,3,48,96.17,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P026,H2008P2ED260,2008,2,EDUCACION FISICA,26,3,157,86.44,0.1019,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P027,H2008P2ED260,2008,2,EDUCACION FISICA,27,3,17,76.19,0.1765,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P028,H2008P2ED260,2008,2,EDUCACION FISICA,28,3,52,91.78,0.0577,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P029,H2008P2ED260,2008,2,EDUCACION FISICA,29,3,97,90.56,0.0412,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P030,H2008P2ED260,2008,2,EDUCACION FISICA,30,3,109,90.24,0.0642,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P031,H2008P2ED260,2008,2,EDUCACION FISICA,31,3,104,91.68,0.0481,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P032,H2008P2ED260,2008,2,EDUCACION FISICA,32,3,81,94.71,0.0247,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P033,H2008P2ED260,2008,2,EDUCACION FISICA,33,3,81,88.62,0.0741,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P034,H2008P2ED260,2008,2,EDUCACION FISICA,34,3,68,86.31,0.1176,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P035,H2008P2ED260,2008,2,EDUCACION FISICA,35,3,54,84.75,0.1111,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P036,H2008P2ED260,2008,2,EDUCACION FISICA,36,3,85,86.06,0.1059,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P037,H2008P2ED260,2008,2,EDUCACION FISICA,37,3,43,83.30,0.1163,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P038,H2008P2ED260,2008,2,EDUCACION FISICA,38,3,123,87.02,0.0813,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P039,H2008P2ED260,2008,2,EDUCACION FISICA,39,3,109,91.48,0.0642,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P040,H2008P2ED260,2008,2,EDUCACION FISICA,40,3,6,75.68,0.3333,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P041,H2008P2ED260,2008,2,EDUCACION FISICA,41,3,130,86.81,0.1077,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P042,H2008P2ED260,2008,2,EDUCACION FISICA,42,6,32,39.69,0.8438,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P043,H2008P2ED260,2008,2,EDUCACION FISICA,43,3,39,90.99,0.0513,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P044,H2008P2ED260,2008,2,EDUCACION FISICA,44,3,130,93.04,0.0231,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P045,H2008P2ED260,2008,2,EDUCACION FISICA,45,3,43,88.24,0.1163,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P046,H2008P2ED260,2008,2,EDUCACION FISICA,46,3,61,85.40,0.1311,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P047,H2008P2ED260,2008,2,EDUCACION FISICA,47,3,60,86.60,0.0833,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P048,H2008P2ED260,2008,2,EDUCACION FISICA,48,3,79,88.97,0.0759,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P049,H2008P2ED260,2008,2,EDUCACION FISICA,49,3,63,89.02,0.0635,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P050,H2008P2ED260,2008,2,EDUCACION FISICA,50,3,138,87.38,0.0870,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P051,H2008P2ED260,2008,2,EDUCACION FISICA,51,3,92,85.69,0.0978,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P052,H2008P2ED260,2008,2,EDUCACION FISICA,52,3,70,87.09,0.1143,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P053,H2008P2ED260,2008,2,EDUCACION FISICA,53,3,60,83.25,0.1167,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P054,H2008P2ED260,2008,2,EDUCACION FISICA,54,3,143,85.47,0.1259,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P055,H2008P2ED260,2008,2,EDUCACION FISICA,55,3,125,88.15,0.0880,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P056,H2008P2ED260,2008,2,EDUCACION FISICA,56,3,85,92.59,0.0235,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P057,H2008P2ED260,2008,2,EDUCACION FISICA,57,3,34,85.14,0.0882,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P058,H2008P2ED260,2008,2,EDUCACION FISICA,58,3,86,93.25,0.0116,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P059,H2008P2ED260,2008,2,EDUCACION FISICA,59,3,65,86.96,0.0923,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P060,H2008P2ED260,2008,2,EDUCACION FISICA,60,3,127,90.60,0.0787,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P061,H2008P2ED260,2008,2,EDUCACION FISICA,61,3,151,86.78,0.0927,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P062,H2008P2ED260,2008,2,EDUCACION FISICA,62,6,34,36.92,0.8529,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P063,H2008P2ED260,2008,2,EDUCACION FISICA,63,3,30,95.19,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P064,H2008P2ED260,2008,2,EDUCACION FISICA,64,3,136,90.55,0.0662,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P065,H2008P2ED260,2008,2,EDUCACION FISICA,65,3,173,88.53,0.0751,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P066,H2008P2ED260,2008,2,EDUCACION FISICA,66,3,127,88.62,0.0866,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P067,H2008P2ED260,2008,2,EDUCACION FISICA,67,3,123,91.42,0.0488,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P068,H2008P2ED260,2008,2,EDUCACION FISICA,68,3,89,89.39,0.0899,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P069,H2008P2ED260,2008,2,EDUCACION FISICA,69,3,47,88.95,0.0426,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P070,H2008P2ED260,2008,2,EDUCACION FISICA,70,3,139,89.44,0.0791,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P071,H2008P2ED260,2008,2,EDUCACION FISICA,71,3,98,92.87,0.0408,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P072,H2008P2ED260,2008,2,EDUCACION FISICA,72,3,133,88.61,0.0827,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P073,H2008P2ED260,2008,2,EDUCACION FISICA,73,3,96,85.65,0.1146,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P074,H2008P2ED260,2008,2,EDUCACION FISICA,74,3,128,88.58,0.0859,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P075,H2008P2ED260,2008,2,EDUCACION FISICA,75,3,114,90.43,0.0526,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P076,H2008P2ED260,2008,2,EDUCACION FISICA,76,6,60,32.44,0.8500,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P077,H2008P2ED260,2008,2,EDUCACION FISICA,77,3,29,91.64,0.0345,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P078,H2008P2ED260,2008,2,EDUCACION FISICA,78,3,172,92.03,0.0465,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P079,H2008P2ED260,2008,2,EDUCACION FISICA,79,3,102,88.16,0.0784,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P080,H2008P2ED260,2008,2,EDUCACION FISICA,80,3,70,88.23,0.0857,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P081,H2008P2ED260,2008,2,EDUCACION FISICA,81,3,81,88.98,0.0617,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P082,H2008P2ED260,2008,2,EDUCACION FISICA,82,3,97,90.01,0.0619,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P083,H2008P2ED260,2008,2,EDUCACION FISICA,83,3,30,80.46,0.2000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P084,H2008P2ED260,2008,2,EDUCACION FISICA,84,3,160,89.09,0.0750,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P085,H2008P2ED260,2008,2,EDUCACION FISICA,85,3,116,93.39,0.0259,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P086,H2008P2ED260,2008,2,EDUCACION FISICA,86,3,110,93.43,0.0182,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P087,H2008P2ED260,2008,2,EDUCACION FISICA,87,3,44,83.04,0.1136,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P088,H2008P2ED260,2008,2,EDUCACION FISICA,88,3,88,89.98,0.0795,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P089,H2008P2ED260,2008,2,EDUCACION FISICA,89,3,84,89.58,0.0357,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P090,H2008P2ED260,2008,2,EDUCACION FISICA,90,3,89,95.61,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P091,H2008P2ED260,2008,2,EDUCACION FISICA,91,3,53,87.83,0.0755,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P092,H2008P2ED260,2008,2,EDUCACION FISICA,92,3,101,88.06,0.0792,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P093,H2008P2ED260,2008,2,EDUCACION FISICA,93,3,162,88.53,0.0926,text_detected,0,1,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
U1-H2008P2ED260-P094,H2008P2ED260,2008,2,EDUCACION FISICA,94,3,35,88.28,0.0571,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_LTMD_U1_W9_EDUCACION_FISICA_0.1
