analysis_version,viewer_a,viewer_b,generation_a,generation_b,grade_a,grade_b,same_generation,same_grade,unique_units_a,unique_units_b,shared_unique_units,jaccard,containment_a_in_b,containment_b_in_a
LTMD_U1_W8_ARTES_EXACT_REUSE_0.1,H2011P4ED317,H2019P6EAA,2011,2019,4,6,0,0,865,756,11,0.006832,0.012717,0.014550
LTMD_U1_W8_ARTES_EXACT_REUSE_0.1,H2011P1ED295,H2019P6EAA,2011,2019,1,6,0,0,531,756,10,0.007831,0.018832,0.013228
LTMD_U1_W8_ARTES_EXACT_REUSE_0.1,H2011P1ED295,H2014P4EAA,2011,2014,1,4,0,0,531,860,10,0.007241,0.018832,0.011628
LTMD_U1_W8_ARTES_EXACT_REUSE_0.1,H2008P5ED279,H2019P3EAA,2008,2019,5,3,0,0,1036,861,10,0.005299,0.009653,0.011614
LTMD_U1_W8_ARTES_EXACT_REUSE_0.1,H2008P2ED259,H2011P1ED295,2008,2011,2,1,0,0,755,531,9,0.007048,0.011921,0.016949
LTMD_U1_W8_ARTES_EXACT_REUSE_0.1,H2011P1ED295,H2014P6EAA,2011,2014,1,6,0,0,531,780,9,0.006912,0.016949,0.011538
LTMD_U1_W8_ARTES_EXACT_REUSE_0.1,H2011P1ED295,H2011P4ED317,2011,2011,1,4,1,0,531,865,9,0.006489,0.016949,0.010405
LTMD_U1_W8_ARTES_EXACT_REUSE_0.1,H2008P2ED259,H2019P6EAA,2008,2019,2,6,0,0,755,756,9,0.005992,0.011921,0.011905
LTMD_U1_W8_ARTES_EXACT_REUSE_0.1,H2011P1ED295,H2019P4EAA,2011,2019,1,4,0,0,531,829,8,0.005917,0.015066,0.009650
LTMD_U1_W8_ARTES_EXACT_REUSE_0.1,H2011P1ED295,H2014P5EAA,2011,2014,1,5,0,0,531,886,8,0.005678,0.015066,0.009029
LTMD_U1_W8_ARTES_EXACT_REUSE_0.1,H2008P2ED259,H2019P5EAA,2008,2019,2,5,0,0,755,823,8,0.005096,0.010596,0.009721
LTMD_U1_W8_ARTES_EXACT_REUSE_0.1,H2008P2ED259,H2019P4EAA,2008,2019,2,4,0,0,755,829,8,0.005076,0.010596,0.009650
LTMD_U1_W8_ARTES_EXACT_REUSE_0.1,H2008P2ED259,H2014P6EAA,2008,2014,2,6,0,0,755,780,7,0.004581,0.009272,0.008974
LTMD_U1_W8_ARTES_EXACT_REUSE_0.1,H2008P5ED279,H2011P1ED295,2008,2011,5,1,0,0,1036,531,7,0.004487,0.006757,0.013183
LTMD_U1_W8_ARTES_EXACT_REUSE_0.1,H2008P2ED259,H2014P5EAA,2008,2014,2,5,0,0,755,886,6,0.003670,0.007947,0.006772
