manifest_version,page_id,book_id,viewer_key,catalog_generation,grade_code,title_core,viewer_page,declared_page_count,source_image_index,source_asset_url,is_final_declared_position,position_ratio,position_quartile,asset_status,reachable_image,http_status,content_type,byte_size,sha256,fetch_attempts,error
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP054,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,54,179,54,https://historico.conaliteg.gob.mx/c/H1966P6CI374/054.jpg,0,0.301676,Q2,source_jpeg,1,200,image/jpeg,67265,053d3a0da340835d7dc6a50c45c562b5f6f9bbb49f8c74ba44fe384a2ee2912c,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP055,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,55,179,55,https://historico.conaliteg.gob.mx/c/H1966P6CI374/055.jpg,0,0.307263,Q2,source_jpeg,1,200,image/jpeg,54569,6b6d3d9b7567ffd7ea39f92f6a654a3a8d01ce14ce67f80681d083f4a465ecaa,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP056,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,56,179,56,https://historico.conaliteg.gob.mx/c/H1966P6CI374/056.jpg,0,0.312849,Q2,source_jpeg,1,200,image/jpeg,68744,ee04c9dc20c5138199ccba7ff71234617333e17086b6a3db854195f9c1b659e1,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP057,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,57,179,57,https://historico.conaliteg.gob.mx/c/H1966P6CI374/057.jpg,0,0.318436,Q2,source_jpeg,1,200,image/jpeg,64651,e7db3ec60a7aca6fd4bc4c57105206b556912c95d47f49be17b4db86837d9a35,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP058,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,58,179,58,https://historico.conaliteg.gob.mx/c/H1966P6CI374/058.jpg,0,0.324022,Q2,source_jpeg,1,200,image/jpeg,68568,72a532f18b206fa40f266dea20d00971c201c995f929b9252c27e54dc6d34659,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP059,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,59,179,59,https://historico.conaliteg.gob.mx/c/H1966P6CI374/059.jpg,0,0.329609,Q2,source_jpeg,1,200,image/jpeg,78853,2e90b09cfbdf01bf0805248d98d3c3957166136147b9f1d75789f277ec011a54,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP060,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,60,179,60,https://historico.conaliteg.gob.mx/c/H1966P6CI374/060.jpg,0,0.335196,Q2,source_jpeg,1,200,image/jpeg,50432,2327c7501c469130f174a02a58140e5e4666ec3864faf3437499c4b2463a0288,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP061,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,61,179,61,https://historico.conaliteg.gob.mx/c/H1966P6CI374/061.jpg,0,0.340782,Q2,source_jpeg,1,200,image/jpeg,80059,309b8951ebc9d111e17157c57ce5e31cec14e4cbf30dcc3a79090a81b252a9a0,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP062,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,62,179,62,https://historico.conaliteg.gob.mx/c/H1966P6CI374/062.jpg,0,0.346369,Q2,source_jpeg,1,200,image/jpeg,39022,f46b1e208e949fabeaf643d683d0f38c9f4bda53a32fe8d6a6141bdccde7bd78,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP063,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,63,179,63,https://historico.conaliteg.gob.mx/c/H1966P6CI374/063.jpg,0,0.351955,Q2,source_jpeg,1,200,image/jpeg,62206,30e807fa92da92d3df3ca88610797407506842ee1b799d8acdca7c4cc119a877,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP064,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,64,179,64,https://historico.conaliteg.gob.mx/c/H1966P6CI374/064.jpg,0,0.357542,Q2,source_jpeg,1,200,image/jpeg,59108,912e8893665feba293490da3518092b5846dd85c943347572d24ed85d7c0d5dd,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP065,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,65,179,65,https://historico.conaliteg.gob.mx/c/H1966P6CI374/065.jpg,0,0.363128,Q2,source_jpeg,1,200,image/jpeg,68437,2a1e979ca2c8c92901d810c5baf9547f62b06507d56575947d1694a8dce79f7c,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP066,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,66,179,66,https://historico.conaliteg.gob.mx/c/H1966P6CI374/066.jpg,0,0.368715,Q2,source_jpeg,1,200,image/jpeg,70064,532261ede50d366d93fd79ee161c64c99777b0a17c04f3bef9da4a8cde4772d7,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP067,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,67,179,67,https://historico.conaliteg.gob.mx/c/H1966P6CI374/067.jpg,0,0.374302,Q2,source_jpeg,1,200,image/jpeg,59721,ec43a678999e55c28b75b2c7d5e9969dddb2cdfbc619ac0007cfb80127b8914f,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP068,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,68,179,68,https://historico.conaliteg.gob.mx/c/H1966P6CI374/068.jpg,0,0.379888,Q2,source_jpeg,1,200,image/jpeg,44012,c884211fd3aba967bafc59b94dd54cbf7bbbeb278eee06c389692e49b4f9b2e6,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP069,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,69,179,69,https://historico.conaliteg.gob.mx/c/H1966P6CI374/069.jpg,0,0.385475,Q2,source_jpeg,1,200,image/jpeg,52764,83815e24d28945488b8246b6e08034f3565e5c6a15f8504f59e314d68edb7b00,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP070,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,70,179,70,https://historico.conaliteg.gob.mx/c/H1966P6CI374/070.jpg,0,0.391061,Q2,source_jpeg,1,200,image/jpeg,68340,05f084d2bcb6fa5d965c8bde7e1140998d239e247ec9bcf2ef37246f9be476ab,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP071,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,71,179,71,https://historico.conaliteg.gob.mx/c/H1966P6CI374/071.jpg,0,0.396648,Q2,source_jpeg,1,200,image/jpeg,74742,557601829d209c6d3f05ea65dffdb684a4900057201d3129295182eb0d7a75a2,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP072,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,72,179,72,https://historico.conaliteg.gob.mx/c/H1966P6CI374/072.jpg,0,0.402235,Q2,source_jpeg,1,200,image/jpeg,53213,c2d874a58b92849f50f30f280f294bd280994ce279c296a4f981a98ff4e8b9c5,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP073,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,73,179,73,https://historico.conaliteg.gob.mx/c/H1966P6CI374/073.jpg,0,0.407821,Q2,source_jpeg,1,200,image/jpeg,30601,86c1cfab59fdc247d7780950281e1f0e8ed5e49ef82dfad0b8e841ec3435708d,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP074,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,74,179,74,https://historico.conaliteg.gob.mx/c/H1966P6CI374/074.jpg,0,0.413408,Q2,source_jpeg,1,200,image/jpeg,62779,b45751da1ae679056454980c0ba70bce4602a73ee8141e128efcb0b19b10d99a,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP075,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,75,179,75,https://historico.conaliteg.gob.mx/c/H1966P6CI374/075.jpg,0,0.418994,Q2,source_jpeg,1,200,image/jpeg,51305,00a07112a542016bb00eb2501b4afed91d97dab3424a026dc71b417f9030cc67,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP076,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,76,179,76,https://historico.conaliteg.gob.mx/c/H1966P6CI374/076.jpg,0,0.424581,Q2,source_jpeg,1,200,image/jpeg,40041,aec1d20c160501e95fa73dc18abe24bf18add02187f293d7367891ee9a89aa61,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP077,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,77,179,77,https://historico.conaliteg.gob.mx/c/H1966P6CI374/077.jpg,0,0.430168,Q2,source_jpeg,1,200,image/jpeg,56776,fcc564ec990fb2e78b3de1bc07b8b4ecdfa0099ca1d276ca607f6314899ef358,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP078,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,78,179,78,https://historico.conaliteg.gob.mx/c/H1966P6CI374/078.jpg,0,0.435754,Q2,source_jpeg,1,200,image/jpeg,48912,34679bcf0bcbb00162421d5415263b24b218300c31fdad8e992703b84f3f2dab,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP079,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,79,179,79,https://historico.conaliteg.gob.mx/c/H1966P6CI374/079.jpg,0,0.441341,Q2,source_jpeg,1,200,image/jpeg,55593,b14aba39a679441c79e7414cf587fd37c411c25230718ff27903b3100b46f7a4,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP080,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,80,179,80,https://historico.conaliteg.gob.mx/c/H1966P6CI374/080.jpg,0,0.446927,Q2,source_jpeg,1,200,image/jpeg,41894,8ec29e7dd876b7b4ab101ed2754b8bfc6f949931bdfeb177328e296dbfaa5cdc,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP081,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,81,179,81,https://historico.conaliteg.gob.mx/c/H1966P6CI374/081.jpg,0,0.452514,Q2,source_jpeg,1,200,image/jpeg,55293,8281a64dcf23da03749249ef435aaa169b26abde9a7556fc074cd427e2369cbb,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP082,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,82,179,82,https://historico.conaliteg.gob.mx/c/H1966P6CI374/082.jpg,0,0.458101,Q2,source_jpeg,1,200,image/jpeg,42246,198d402228ef0fdd02b2cd1284252958b40d4ecaeab115aba48cad1cb04db967,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP083,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,83,179,83,https://historico.conaliteg.gob.mx/c/H1966P6CI374/083.jpg,0,0.463687,Q2,source_jpeg,1,200,image/jpeg,54800,1202d1dd20748c5b3def2a19f95689d07aa692a7c1a656fd6e84b96f7d8497e7,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP084,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,84,179,84,https://historico.conaliteg.gob.mx/c/H1966P6CI374/084.jpg,0,0.469274,Q2,source_jpeg,1,200,image/jpeg,53130,8707313428c7c203e290fd0b3a415f3e0087eff21c3ce5f5f383a316c603cdf2,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP085,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,85,179,85,https://historico.conaliteg.gob.mx/c/H1966P6CI374/085.jpg,0,0.474860,Q2,source_jpeg,1,200,image/jpeg,44001,b3c260ae85ad7bdefcb8721d60ce53fb68cd7dbf37356cdb19b017895bb3f762,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP086,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,86,179,86,https://historico.conaliteg.gob.mx/c/H1966P6CI374/086.jpg,0,0.480447,Q2,source_jpeg,1,200,image/jpeg,67305,0bee3744f2ebdae515969606e606a6ff21f49da5e539ace637e3ecd69e1a8204,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP087,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,87,179,87,https://historico.conaliteg.gob.mx/c/H1966P6CI374/087.jpg,0,0.486034,Q2,source_jpeg,1,200,image/jpeg,68539,d25981eec93fcdbef72cb46ed9648344c030f77ec53f61b4ab9bc3ccbec1bf22,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP088,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,88,179,88,https://historico.conaliteg.gob.mx/c/H1966P6CI374/088.jpg,0,0.491620,Q2,source_jpeg,1,200,image/jpeg,72933,4b99699b97d2f5b3fe959735fbff27abf6148db3539c9b0a5ca7e756c1e9bf24,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP089,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,89,179,89,https://historico.conaliteg.gob.mx/c/H1966P6CI374/089.jpg,0,0.497207,Q2,source_jpeg,1,200,image/jpeg,69775,7dcc8aac212f78edd95b9bd8448f156f02bd518efcc121ff528b8be154b02c62,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP090,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,90,179,90,https://historico.conaliteg.gob.mx/c/H1966P6CI374/090.jpg,0,0.502793,Q3,source_jpeg,1,200,image/jpeg,69281,1d15aa5e292791300b9db9e4cedd919eb89f740ab0adcc9e40c242b1d1d03002,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP091,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,91,179,91,https://historico.conaliteg.gob.mx/c/H1966P6CI374/091.jpg,0,0.508380,Q3,source_jpeg,1,200,image/jpeg,79445,0bc0ac3073db40e26b5ea8fd17ecd1a99ce6fae2ae5b2600600f967bfcb5a092,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP092,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,92,179,92,https://historico.conaliteg.gob.mx/c/H1966P6CI374/092.jpg,0,0.513966,Q3,source_jpeg,1,200,image/jpeg,47642,b906445eb284f7c44bbdcd4961dc0606cbdec18935e2f88464053c29df9ecc81,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP093,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,93,179,93,https://historico.conaliteg.gob.mx/c/H1966P6CI374/093.jpg,0,0.519553,Q3,source_jpeg,1,200,image/jpeg,59966,c328374338ac0acaee6dc1e491e0efb1be09d35103e3a737b37edfe2c7789f0a,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP094,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,94,179,94,https://historico.conaliteg.gob.mx/c/H1966P6CI374/094.jpg,0,0.525140,Q3,source_jpeg,1,200,image/jpeg,56548,0f965b28d6d93da63a68857a36a0c35f523e3659eac25d349c65f8401b7d39a8,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP095,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,95,179,95,https://historico.conaliteg.gob.mx/c/H1966P6CI374/095.jpg,0,0.530726,Q3,source_jpeg,1,200,image/jpeg,64036,22387ac2178f9ffb991a37ffd6da8d6ddca06624ba6a2ae65f5776766f5f667a,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP096,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,96,179,96,https://historico.conaliteg.gob.mx/c/H1966P6CI374/096.jpg,0,0.536313,Q3,source_jpeg,1,200,image/jpeg,74136,10181a63e0a2e9b1ab9508b2650dc25f9c10b595ee421cd442e6b9ebf69f0e05,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP097,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,97,179,97,https://historico.conaliteg.gob.mx/c/H1966P6CI374/097.jpg,0,0.541899,Q3,source_jpeg,1,200,image/jpeg,48274,cdaa6ad93e26b8b8b4c4b68288108b54aa97ff7d73d5e7ce92e1024d3a8054d1,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP098,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,98,179,98,https://historico.conaliteg.gob.mx/c/H1966P6CI374/098.jpg,0,0.547486,Q3,source_jpeg,1,200,image/jpeg,53315,54db0afa892282ff08d20eb55994cbcd23363d554521dbfbce665d26c70a62b2,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP099,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,99,179,99,https://historico.conaliteg.gob.mx/c/H1966P6CI374/099.jpg,0,0.553073,Q3,source_jpeg,1,200,image/jpeg,54220,a4e0795f78e515f300f8d860bdfbc38eb7e1636dbc0feac0fc184f5949ec99f3,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP100,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,100,179,100,https://historico.conaliteg.gob.mx/c/H1966P6CI374/100.jpg,0,0.558659,Q3,source_jpeg,1,200,image/jpeg,69476,57793b09e0b5b9f6c74320a77d1230e3f1d8594a2a2cef8a5db56ec9bff56099,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP101,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,101,179,101,https://historico.conaliteg.gob.mx/c/H1966P6CI374/101.jpg,0,0.564246,Q3,source_jpeg,1,200,image/jpeg,60140,98d5f17acd8f010b5d147d1ff94e8b0ebf2d0dfe7cc5aea2d0988cbc81082771,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP102,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,102,179,102,https://historico.conaliteg.gob.mx/c/H1966P6CI374/102.jpg,0,0.569832,Q3,source_jpeg,1,200,image/jpeg,74655,9e996677e9ae7b87959bd23ff6b5c0971b59fbbc768cde3111adbbeecb20ef58,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP103,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,103,179,103,https://historico.conaliteg.gob.mx/c/H1966P6CI374/103.jpg,0,0.575419,Q3,source_jpeg,1,200,image/jpeg,70054,3e295f364161e7d634c03e7a5fbd0b9659d8560b1f55ec4671241d5a15a44c60,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP104,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,104,179,104,https://historico.conaliteg.gob.mx/c/H1966P6CI374/104.jpg,0,0.581006,Q3,source_jpeg,1,200,image/jpeg,54619,41788026b1a9bb4db855041a8c02a7f9d69ec3ea804d36884d87c86196ca59a6,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP105,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,105,179,105,https://historico.conaliteg.gob.mx/c/H1966P6CI374/105.jpg,0,0.586592,Q3,source_jpeg,1,200,image/jpeg,47096,edbcaa08008a62c64c86c3af11006e16e0c0e58d2b17d2ea1cdfc9ffce085a23,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP106,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,106,179,106,https://historico.conaliteg.gob.mx/c/H1966P6CI374/106.jpg,0,0.592179,Q3,source_jpeg,1,200,image/jpeg,40328,dcd71ae66625b1bc9f628229b74ee76b0e60b923c4b00620c7949962d1ee8b37,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP107,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,107,179,107,https://historico.conaliteg.gob.mx/c/H1966P6CI374/107.jpg,0,0.597765,Q3,source_jpeg,1,200,image/jpeg,61085,963df604bcaa0073a6e4397097ec634c6033a815b9ece064c203d44a03b89957,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP108,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,108,179,108,https://historico.conaliteg.gob.mx/c/H1966P6CI374/108.jpg,0,0.603352,Q3,source_jpeg,1,200,image/jpeg,43727,a918963157703a584e26f1d828757f2078c40a8f02f3126464dcd506307172bb,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP109,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,109,179,109,https://historico.conaliteg.gob.mx/c/H1966P6CI374/109.jpg,0,0.608939,Q3,source_jpeg,1,200,image/jpeg,67118,582eedc6f9d0e52f06c0cd8879d9ae66152f4206a004a21fc94fedd5c058abed,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP110,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,110,179,110,https://historico.conaliteg.gob.mx/c/H1966P6CI374/110.jpg,0,0.614525,Q3,source_jpeg,1,200,image/jpeg,55683,0fd36d503535f900d7b275a98a1c7647704733822940ebda143b1b5253ac9664,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP111,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,111,179,111,https://historico.conaliteg.gob.mx/c/H1966P6CI374/111.jpg,0,0.620112,Q3,source_jpeg,1,200,image/jpeg,52157,f044c2fe1d9d5b91b00e0d170d9929890420e8212b045b1e32f81e2a75b4a4c8,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP112,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,112,179,112,https://historico.conaliteg.gob.mx/c/H1966P6CI374/112.jpg,0,0.625698,Q3,source_jpeg,1,200,image/jpeg,57315,188e22408d8fb09f73a68eab75c21e29f68a6978fe8fccff290c5d0104d124f6,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP113,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,113,179,113,https://historico.conaliteg.gob.mx/c/H1966P6CI374/113.jpg,0,0.631285,Q3,source_jpeg,1,200,image/jpeg,57447,7f2a2b154c18bbd097405864d20fb17079b094dc7f7e56e5ac6d5947b4749037,1,
LTMD_U1_W1_1966_PAGE_MANIFEST_0.1,U1-H1966P6CI374-VP114,U1-H1966P6CI374,H1966P6CI374,1966,6,MI CUADERNO DE TRABAJO DE ESTUDIO DE LA NATURALEZA,114,179,114,https://historico.conaliteg.gob.mx/c/H1966P6CI374/114.jpg,0,0.636872,Q3,source_jpeg,1,200,image/jpeg,62851,530393dfa0fdf050d87b4091c85cc842f0ea930b779821df48d82931919d95e8,1,
