page_id,viewer_key,catalog_generation,grade,title_core,viewer_page,selected_psm,recognized_words,mean_word_confidence,low_confidence_word_rate,ocr_class,front_matter_score,toc_navigation_score,bibliography_credits_score,primary_structure,classification_certainty,classification_rule,evidence_flags,classifier_version
U1-H1993P5HI206-P190,H1993P5HI206,1993,5,Historia,190,3,191,85.20,0.1047,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P191,H1993P5HI206,1993,5,Historia,191,3,157,85.24,0.0955,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P192,H1993P5HI206,1993,5,Historia,192,3,230,87.86,0.0565,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P193,H1993P5HI206,1993,5,Historia,193,3,76,71.04,0.3158,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P194,H1993P5HI206,1993,5,Historia,194,3,322,87.08,0.0466,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P195,H1993P5HI206,1993,5,Historia,195,3,177,84.27,0.0960,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P196,H1993P5HI206,1993,5,Historia,196,3,130,83.46,0.0923,text_detected,0,1,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P197,H1993P5HI206,1993,5,Historia,197,3,138,75.61,0.1812,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P198,H1993P5HI206,1993,5,Historia,198,3,183,80.20,0.1421,text_detected,0,1,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P199,H1993P5HI206,1993,5,Historia,199,3,284,83.91,0.1268,text_detected,0,2,0,toc_or_navigation,high,KW_NAVIGATION,end_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P200,H1993P5HI206,1993,5,Historia,200,3,406,86.81,0.0837,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P201,H1993P5HI206,1993,5,Historia,201,3,173,86.36,0.0751,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P202,H1993P5HI206,1993,5,Historia,202,3,382,75.00,0.2277,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P203,H1993P5HI206,1993,5,Historia,203,3,368,80.03,0.1576,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P204,H1993P5HI206,1993,5,Historia,204,6,58,55.90,0.5172,text_detected,0,0,0,unknown,low,CONSERVATIVE_UNKNOWN,end_zone;fallback_psm,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P205,H1993P5HI206,1993,5,Historia,205,3,2,54.42,0.5000,text_detected,0,0,0,unknown,low,CONSERVATIVE_UNKNOWN,end_zone,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P206,H1993P5HI206,1993,5,Historia,206,3,95,46.08,0.6842,text_detected,0,0,0,unknown,low,CONSERVATIVE_UNKNOWN,end_zone,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P207,H1993P5HI206,1993,5,Historia,207,3,418,55.67,0.5120,text_detected,0,1,0,unknown,low,CONSERVATIVE_UNKNOWN,end_zone;nav_kw,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P208,H1993P5HI206,1993,5,Historia,208,3,66,88.31,0.0455,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P209,H1993P5HI206,1993,5,Historia,209,3,9,81.79,0.2222,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,end_zone,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P5HI206-P210,H1993P5HI206,1993,5,Historia,210,3,43,90.45,0.0233,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P001,H1993P6HI214,1993,6,Historia,1,3,3,96.72,0.0000,text_detected,0,0,0,unknown,low,CONSERVATIVE_UNKNOWN,front_zone,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P002,H1993P6HI214,1993,6,Historia,2,3,211,82.97,0.1185,text_detected,0,0,6,bibliography_or_credits,high,KW_BIBLIO_CREDITS,front_zone;text_rich;biblio_credit_kw,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P003,H1993P6HI214,1993,6,Historia,3,3,500,92.82,0.0220,text_detected,1,4,1,bibliography_or_credits,medium,KW_BIBLIO_CREDITS,front_zone;text_rich;front_kw;nav_kw;biblio_credit_kw,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P004,H1993P6HI214,1993,6,Historia,4,3,292,88.09,0.0582,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P005,H1993P6HI214,1993,6,Historia,5,3,298,85.69,0.0805,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P006,H1993P6HI214,1993,6,Historia,6,3,173,89.18,0.0520,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P007,H1993P6HI214,1993,6,Historia,7,3,389,91.84,0.0334,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P008,H1993P6HI214,1993,6,Historia,8,3,464,90.91,0.0431,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P009,H1993P6HI214,1993,6,Historia,9,3,524,90.96,0.0420,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P010,H1993P6HI214,1993,6,Historia,10,3,494,91.02,0.0385,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P011,H1993P6HI214,1993,6,Historia,11,3,360,90.12,0.0583,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P012,H1993P6HI214,1993,6,Historia,12,3,326,88.47,0.0644,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P013,H1993P6HI214,1993,6,Historia,13,3,40,74.98,0.2250,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P014,H1993P6HI214,1993,6,Historia,14,3,346,90.39,0.0376,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P015,H1993P6HI214,1993,6,Historia,15,3,124,89.35,0.0726,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P016,H1993P6HI214,1993,6,Historia,16,3,338,82.20,0.1272,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P017,H1993P6HI214,1993,6,Historia,17,3,379,84.11,0.1425,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P018,H1993P6HI214,1993,6,Historia,18,3,147,89.64,0.0476,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P019,H1993P6HI214,1993,6,Historia,19,3,472,88.04,0.0763,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P020,H1993P6HI214,1993,6,Historia,20,3,330,88.07,0.0424,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P021,H1993P6HI214,1993,6,Historia,21,3,430,89.34,0.0558,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P022,H1993P6HI214,1993,6,Historia,22,3,1,36.17,1.0000,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,visual_noise,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P023,H1993P6HI214,1993,6,Historia,23,3,294,90.40,0.0442,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P024,H1993P6HI214,1993,6,Historia,24,3,287,90.90,0.0314,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P025,H1993P6HI214,1993,6,Historia,25,3,284,86.71,0.0845,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P026,H1993P6HI214,1993,6,Historia,26,3,308,86.23,0.0942,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P027,H1993P6HI214,1993,6,Historia,27,3,348,89.71,0.0402,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P028,H1993P6HI214,1993,6,Historia,28,3,311,88.06,0.0611,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P029,H1993P6HI214,1993,6,Historia,29,3,15,71.85,0.2000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P030,H1993P6HI214,1993,6,Historia,30,3,481,90.84,0.0312,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P031,H1993P6HI214,1993,6,Historia,31,3,387,90.97,0.0388,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P032,H1993P6HI214,1993,6,Historia,32,3,311,91.02,0.0289,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P033,H1993P6HI214,1993,6,Historia,33,3,546,90.87,0.0311,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P034,H1993P6HI214,1993,6,Historia,34,3,147,86.20,0.0748,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P035,H1993P6HI214,1993,6,Historia,35,3,481,91.31,0.0270,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P036,H1993P6HI214,1993,6,Historia,36,3,460,89.35,0.0522,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P037,H1993P6HI214,1993,6,Historia,37,3,54,73.91,0.2037,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P038,H1993P6HI214,1993,6,Historia,38,3,249,84.82,0.1084,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P039,H1993P6HI214,1993,6,Historia,39,3,110,78.44,0.2273,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P040,H1993P6HI214,1993,6,Historia,40,3,203,87.35,0.0443,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P041,H1993P6HI214,1993,6,Historia,41,3,232,85.74,0.0948,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P042,H1993P6HI214,1993,6,Historia,42,3,404,88.69,0.0495,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P043,H1993P6HI214,1993,6,Historia,43,3,163,86.39,0.0613,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P044,H1993P6HI214,1993,6,Historia,44,3,544,88.27,0.0699,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P045,H1993P6HI214,1993,6,Historia,45,3,394,88.93,0.0482,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P046,H1993P6HI214,1993,6,Historia,46,3,486,91.37,0.0350,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P047,H1993P6HI214,1993,6,Historia,47,3,36,77.96,0.1667,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P048,H1993P6HI214,1993,6,Historia,48,3,387,88.60,0.0646,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P049,H1993P6HI214,1993,6,Historia,49,3,356,89.54,0.0534,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P050,H1993P6HI214,1993,6,Historia,50,3,525,89.66,0.0629,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P051,H1993P6HI214,1993,6,Historia,51,3,335,87.09,0.0716,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P052,H1993P6HI214,1993,6,Historia,52,3,357,88.72,0.0364,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P053,H1993P6HI214,1993,6,Historia,53,3,364,90.87,0.0275,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P054,H1993P6HI214,1993,6,Historia,54,3,423,91.96,0.0165,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P055,H1993P6HI214,1993,6,Historia,55,3,44,59.77,0.4091,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P056,H1993P6HI214,1993,6,Historia,56,3,394,90.80,0.0381,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P057,H1993P6HI214,1993,6,Historia,57,3,162,89.33,0.0617,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P058,H1993P6HI214,1993,6,Historia,58,3,325,90.80,0.0308,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P059,H1993P6HI214,1993,6,Historia,59,3,276,89.12,0.0652,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P060,H1993P6HI214,1993,6,Historia,60,3,344,89.11,0.0494,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P061,H1993P6HI214,1993,6,Historia,61,3,257,88.21,0.0661,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P062,H1993P6HI214,1993,6,Historia,62,3,338,87.34,0.0621,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P063,H1993P6HI214,1993,6,Historia,63,3,375,88.80,0.0347,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P064,H1993P6HI214,1993,6,Historia,64,3,365,83.61,0.1068,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P065,H1993P6HI214,1993,6,Historia,65,3,303,72.95,0.2508,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P066,H1993P6HI214,1993,6,Historia,66,3,358,89.31,0.0615,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P067,H1993P6HI214,1993,6,Historia,67,3,490,88.89,0.0551,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P068,H1993P6HI214,1993,6,Historia,68,3,463,86.52,0.0713,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P069,H1993P6HI214,1993,6,Historia,69,3,249,89.29,0.0562,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P070,H1993P6HI214,1993,6,Historia,70,3,292,90.21,0.0411,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P071,H1993P6HI214,1993,6,Historia,71,3,465,89.22,0.0602,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P072,H1993P6HI214,1993,6,Historia,72,3,42,82.27,0.1190,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P073,H1993P6HI214,1993,6,Historia,73,3,301,87.32,0.0864,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P074,H1993P6HI214,1993,6,Historia,74,3,561,89.30,0.0535,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P075,H1993P6HI214,1993,6,Historia,75,3,404,90.99,0.0371,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P076,H1993P6HI214,1993,6,Historia,76,3,280,85.22,0.0857,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P077,H1993P6HI214,1993,6,Historia,77,3,166,83.47,0.1205,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P078,H1993P6HI214,1993,6,Historia,78,3,97,87.10,0.1031,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P079,H1993P6HI214,1993,6,Historia,79,3,464,88.62,0.0474,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P080,H1993P6HI214,1993,6,Historia,80,3,265,89.81,0.0415,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P081,H1993P6HI214,1993,6,Historia,81,3,315,89.88,0.0381,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P082,H1993P6HI214,1993,6,Historia,82,3,104,88.37,0.0673,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P083,H1993P6HI214,1993,6,Historia,83,3,381,88.06,0.0761,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P084,H1993P6HI214,1993,6,Historia,84,3,203,89.31,0.0493,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P085,H1993P6HI214,1993,6,Historia,85,3,222,88.09,0.0721,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P086,H1993P6HI214,1993,6,Historia,86,3,286,88.31,0.0490,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P087,H1993P6HI214,1993,6,Historia,87,3,201,90.41,0.0398,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P088,H1993P6HI214,1993,6,Historia,88,3,311,89.26,0.0482,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P089,H1993P6HI214,1993,6,Historia,89,3,294,85.62,0.1054,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P090,H1993P6HI214,1993,6,Historia,90,3,149,88.97,0.0805,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P091,H1993P6HI214,1993,6,Historia,91,3,240,88.21,0.0750,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P092,H1993P6HI214,1993,6,Historia,92,3,421,89.73,0.0380,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P093,H1993P6HI214,1993,6,Historia,93,3,460,87.50,0.0739,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P094,H1993P6HI214,1993,6,Historia,94,3,247,89.38,0.0810,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P095,H1993P6HI214,1993,6,Historia,95,3,382,89.12,0.0576,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P096,H1993P6HI214,1993,6,Historia,96,3,325,90.00,0.0431,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P097,H1993P6HI214,1993,6,Historia,97,3,362,89.80,0.0470,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P098,H1993P6HI214,1993,6,Historia,98,3,307,88.56,0.0684,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P099,H1993P6HI214,1993,6,Historia,99,3,303,89.79,0.0495,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
U1-H1993P6HI214-P100,H1993P6HI214,1993,6,Historia,100,3,181,88.31,0.0552,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_LTMD_U1_W5_HISTORY_0.1
