analysis_version,viewer_a,viewer_b,generation_a,generation_b,grade_a,grade_b,same_generation,same_grade,unique_units_a,unique_units_b,shared_unique_units,jaccard,containment_a_in_b,containment_b_in_a
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P6ES377,H2014P1ESM,1966,2014,6,1,0,0,2296,3287,80,0.014538,0.034843,0.024338
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P5ES365,H2019P2ESM,1966,2019,5,2,0,0,2486,3723,80,0.013053,0.032180,0.021488
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P6ES376,H2019P1ESM,1966,2019,6,1,0,0,2181,4285,80,0.012527,0.036680,0.018670
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P5ES366,H1972P3ES073,1966,1972,5,3,0,0,2059,2194,79,0.018927,0.038368,0.036007
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1960P2ES003,H1972P5ES086,1960,1972,2,5,0,0,1700,3121,79,0.016660,0.046471,0.025312
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P5ES366,H1972P3ES075,1966,1972,5,3,0,0,2059,3146,79,0.015412,0.038368,0.025111
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P6ES376,H1972P5ES086,1966,1972,6,5,0,0,2181,3121,79,0.015125,0.036222,0.025312
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1972P5ES087,H1988P6ES131,1972,1988,5,6,0,0,3120,2644,79,0.013896,0.025321,0.029879
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1972P5ES087,H2014P1ESM,1972,2014,5,1,0,0,3120,3287,79,0.012484,0.025321,0.024034
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P6ES376,H2018P1ESM,1966,2018,6,1,0,0,2181,4315,79,0.012311,0.036222,0.018308
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1972P5ES087,H2018P1ESM,1972,2018,5,1,0,0,3120,4315,79,0.010740,0.025321,0.018308
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1960P2ES003,H1972P3ES073,1960,1972,2,3,0,0,1700,2194,78,0.020440,0.045882,0.035552
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1960P2ES003,H1966P5ES365,1960,1966,2,5,0,0,1700,2486,78,0.018987,0.045882,0.031376
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1960P2ES003,H1972P5ES087,1960,1972,2,5,0,0,1700,3120,78,0.016449,0.045882,0.025000
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P5ES366,H2019P1ESM,1966,2019,5,1,0,0,2059,4285,78,0.012448,0.037882,0.018203
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P5ES366,H2018P1ESM,1966,2018,5,1,0,0,2059,4315,78,0.012389,0.037882,0.018076
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1972P3ES075,H2014P1ESM,1972,2014,3,1,0,0,3146,3287,78,0.012274,0.024793,0.023730
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P2ES347,H1972P3ES073,1966,1972,2,3,0,0,1653,2194,77,0.020424,0.046582,0.035096
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P5ES366,H1972P2ES068,1966,1972,5,2,0,0,2059,1934,77,0.019663,0.037397,0.039814
