record_type,audit_version,viewer_key,candidate_label,candidate_base,official_ag_pages,official_json_path,viewer_page,source_image_index,historical_asset_status,historical_url,probe_url,http_status,content_type,byte_size,jpeg_magic,historical_sha256,observed_sha256,sha256_match,query_state,capture_count,error
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,158,158,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/158.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/158.jpg,200,image/jpeg,160526,1,9252fddd7f4ecb1e3c40f53c3bf223bae8d7d6aa0d4d588c1b556f2141ececf4,95db3ef1a3d4cebfc316aaeffc346ce11c1e99433fd22f422f06d45ae1febb65,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,160,160,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/160.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/160.jpg,200,image/jpeg,136165,1,45920e7cbee1b1853fd561280cda0f354cc0320f11d893d1c510213ca5239d91,58470f0b8210ba20b0b2bda81503a1f8ce97c42df963711eec2f240426ebbf13,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,162,162,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/162.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/162.jpg,200,image/jpeg,126660,1,31fa97b567263fb59b80e394e8c29beeedf99a6e5c73621b5fca3d21b8338d93,a8acd9331e5d18e6161a2e48eb100c434ce5b1dbcc98c0628235eb04dd03626f,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,163,163,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/163.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/163.jpg,200,image/jpeg,128687,1,8ced9b20eafff247845a2982119871dec0297bb461a02b5c80058f34c2c0af11,0d728bfaef20dc29baf80b8a00989bc55e4e8b30c9d14645d2b852975036a34e,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,159,159,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/159.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/159.jpg,200,image/jpeg,115186,1,12b4d4446e9f6ca35b5070d63f6e26d8adfaa3ff07b7693bd89d3576a9d0e049,eef795735f73c1ce237bbca89276e32c0b740e854d43a72d51c80ccad64cac4d,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,161,161,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/161.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/161.jpg,200,image/jpeg,111540,1,11b2384aff33de0c2c160fb8e3d0212dccb1872f9407e4ec5a178a212daf2bf9,b7580b5ff2846ba3d740ef6517459cbd51f80631b36d39f58f9abdbfa98937b7,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,167,167,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/167.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/167.jpg,200,image/jpeg,73384,1,16e9d8057700ede84b2070184ad18d26996f9b032ede15ace74f9cc481e68a70,bf0bc22e4a25be8e05a74febfae7a9a4e9ac5c61c8a6d05f200675d064988e42,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,164,164,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/164.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/164.jpg,200,image/jpeg,267708,1,71afed8eb4f986f80f595d9c5dc3b806e40a22d9f6f6f9359a3be20109d00bea,30978827c3b66612ed28282f18d7776231a2a534aa8fc67959423486ced530b3,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,165,165,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/165.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/165.jpg,200,image/jpeg,250886,1,58ca009a5efbffd15ecf66d609755379e62b8cb4bdb7ddcf7ab637b062355576,d22c311064edf470c0c0cb6bc0a2611683fee7de02742fbdee9451222eac2d0c,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,166,166,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/166.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/166.jpg,200,image/jpeg,266952,1,416469c5e2398e0fc7eeffaafa585c33d099ca5447e8b5c185a26c4a74b08bd1,80b37f574f58fb92ccefb2e49fa9f04b669c5f2adc0690cb86d69375c0a674a9,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,170,170,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/170.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/170.jpg,404,,0,0,3bec5a726d2fa1fd31563de1337bc183e852ed7ad798574f1e06c3335349c7a9,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,168,168,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/168.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/168.jpg,200,image/jpeg,45147,1,e89ed413362a83f31ca022898992a9d3c9c4f56a470f0e7d069ba0a638d7b8d4,230ebbf0555ac8113eebd63a40721b46da69686e6d278dbc4e95b2ec317bb786,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,169,169,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/169.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/169.jpg,200,image/jpeg,185023,1,1345fd071117892b9dc5b8efb176ebc53eb5028a6c3e687e71f6a77b4c569432,63b623b3b5ac9909beb6e90d1d9cbad22f908bdf674230dd93f58c15f61a4bf7,0,,,
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,171,171,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/171.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/171.jpg,404,,0,0,7ca0a36de2f1d4030c20f78dd5599bd974afa92c711106f339dc1a2ce9f4945b,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,172,172,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/172.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/172.jpg,404,,0,0,36d12a265b603c563e146efd48811726cf34cd54a4b3becaec63965714a69400,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,173,173,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/173.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/173.jpg,404,,0,0,4ecb86a31de9c463c8df948f262a2f6c215510f48daa86d464af0290e9f691b0,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,175,175,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/175.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/175.jpg,404,,0,0,05379fb4ecd6e38b7eaf1be07acdc5c0c08855a47c38817673995c5a673df37b,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,174,174,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/174.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/174.jpg,404,,0,0,df378f37a445a87d3184c6a86af008cf7cde6540ccde1ff4682b75ec24b41de6,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,176,176,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/176.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/176.jpg,404,,0,0,ead25f78f1b1fc9d95d8901d30b8cd915072d98d381f60618972c4b8d7ee2185,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,177,177,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/177.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/177.jpg,404,,0,0,9ceacc3c86e9485b9578e42c13e490b29956b9db0f045859931dd66452f4327e,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,178,178,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/178.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/178.jpg,404,,0,0,b7e0d93a10afb1467c51d42d53f126fbc4432833acd419c8c1a2fd456520d634,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,179,179,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/179.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/179.jpg,404,,0,0,849c3606cfe346108f41c1052e3d1aeabd8ae7095012c8b5ab965fcdec9ca984,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,180,180,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/180.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/180.jpg,404,,0,0,72911637edab227a00fc0797e1d24c75b374160a6b16b0476e5f0d192792c1df,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,181,181,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/181.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/181.jpg,404,,0,0,d44f18ae61def3aec603039a43d6a01caaf754f5e873658f04456c8f23923479,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,183,183,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/183.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/183.jpg,404,,0,0,6a3a27e78f58c74fe1f902e4176a9918c9491f4acef93f6bf73b9dafd4e8358c,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,182,182,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/182.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/182.jpg,404,,0,0,65c623dbd1bf0e3d69278a42045a6306f4d26903db808393bb7602c68e04ab57,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,184,184,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/184.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/184.jpg,404,,0,0,95e67bce42859d9e9123cb8a2dd585cfb9d6347daa4b0e130a2289278347b93a,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,185,185,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/185.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/185.jpg,404,,0,0,763ef37cf306d1657154b84bb73278b3c0b2a5d761ceb63ff4a6eb727c0905c0,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,187,187,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/187.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/187.jpg,404,,0,0,334a5d04bbed436bef8995510e6c9b3bea1aedaad24de9e33b1b9d1e2b513906,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,188,188,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/188.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/188.jpg,404,,0,0,9742a94e9fde43a7275ea314d589434d393266e0d4ab57dcf105d0265b155ead,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,186,186,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/186.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/186.jpg,404,,0,0,f46ea57ec20de6a8a54901ebad2ba18e3ad5cb77120c5790938b703d850b435b,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,189,189,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/189.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/189.jpg,404,,0,0,9f39bb062e174f6c4d640478bd10df8e09732c4bdf0d22ad705feae69236788e,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,190,190,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/190.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/190.jpg,404,,0,0,c7998159959ac3c8f18be522573b7af991be4f84481abf2ea3414dba5e0e25b5,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,191,191,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/191.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/191.jpg,404,,0,0,703d47801feb365c13c47b678a8b733f11a8956102c7a0c8bfc8cc1c8a2cd6b4,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,192,192,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/192.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/192.jpg,404,,0,0,408df29bf19a71221896454c5087c641b72162d931bf1f6b8ccf3eaa0eb2e494,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,193,193,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/193.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/193.jpg,404,,0,0,2a6f7915d70743222f9a8331f9f7ca8f112673348b0695606f0bf6567aa0c7e0,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,195,195,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/195.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/195.jpg,404,,0,0,0b87d1161530d9478845068e9b03d389263196238392ad5aa0e60c2a240a3c54,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,194,194,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/194.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/194.jpg,404,,0,0,8f830febc232463b403e64f2ab49d8f8b72ccd2b7b6142fc5cf747365ce4fd90,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,196,196,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/196.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/196.jpg,404,,0,0,7bb513960839f9c40387b15c04dc204ead4a2647883f6b8832988c2294cb5869,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,197,197,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/197.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/197.jpg,404,,0,0,8ae1e0b961af16a6fdeec865e09a63ebaf5307bef543a1432598e20448bac25d,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,199,199,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/199.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/199.jpg,404,,0,0,1a9488cf0094bab0d0b7ab300fb266202a27f2e85967245adcef2978753f7234,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,200,200,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/200.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/200.jpg,404,,0,0,bcf7769a2c5a5f4adb5ccb8d75af699185a29cdc1715bd6327504a2c7391acb8,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,198,198,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/198.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/198.jpg,404,,0,0,b57cc035904e7320444e0bff62c950542aa10a9a8ec91ad54b7f8a49238efa7b,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,201,201,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/201.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/201.jpg,404,,0,0,5982e80e01582d6c9784ee224910f6eba8ff311eff0fd22aa28580bf8a387a37,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,203,203,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/203.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/203.jpg,404,,0,0,600634f94b7e63a9fde793078a104c03bfdb1dc1a99d154d5c8b59f7037f87ca,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,202,202,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/202.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/202.jpg,404,,0,0,9b29bec2e5c128d63d178d1b5aaba5b647ee52850c22141e65eab13431b939ce,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,204,204,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/204.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/204.jpg,404,,0,0,1c144b4799441ebf094776d4f3a43b7ab34ac43922c5ba86e3455d057b7347c3,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,205,205,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/205.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/205.jpg,404,,0,0,28f12ebbbb558b4eedf65e23acfc9e43e3043838a7754087aec9389d47dab45a,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,206,206,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/206.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/206.jpg,404,,0,0,81027a3de3b44ef6e451236063a12b06290f9c0907334bc5b78661b477e5c52a,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,207,207,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/207.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/207.jpg,404,,0,0,4e5a389339a1b33e41d5402ffdba53d247eb768e4d669e1c0820c6077a789f35,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,208,208,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/208.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/208.jpg,404,,0,0,1024f515654e27a8b8a367f3aa6afec03061f12f1715cd2731c51af0e3806489,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,209,209,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/209.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/209.jpg,404,,0,0,ed259f2a01f01e5a9777b54da96ab3a4c96a9120e74fd420989717350d3f7ac2,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,210,210,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/210.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/210.jpg,404,,0,0,2210764f32a696b17947e9092368be57897e79f5bf3b00edba81e22e7d197f09,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,211,211,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/211.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/211.jpg,404,,0,0,8a6ec69f1e43945a6f1f7e6a8fc40c8c475b0a8e819c36c5c7e96114bdcdf0e0,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,212,212,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/212.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/212.jpg,404,,0,0,8497af3e0ba6ba38fc4aa0e3ce6a4f8b4ade5e8c7a53200bb17d22be67b0754b,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,213,213,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/213.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/213.jpg,404,,0,0,b9b6d01626a5a5feabccf5ca61e0070669b579458508beedfd32314caafe1099,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,214,214,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/214.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/214.jpg,404,,0,0,c7a0112d93d60e8063805a5065582f22e0b907b403e2e4a069730972a0d31ae6,,0,,,HTTP 404
official_position,LTMD_U1_W7_H2014P5FCA_RECOVERY_AUDIT_0.1,H2014P5FCA,20,https://libros.conaliteg.gob.mx/20/c/P5FCA/,170,20/P5FCA,215,215,source_jpeg,https://historico.conaliteg.gob.mx/c/H2014P5FCA/215.jpg,https://libros.conaliteg.gob.mx/20/c/P5FCA/215.jpg,404,,0,0,09550f63f49287d87d1a3c267e2d2606972f48eab06b81c15da716713042ca8f,,0,,,HTTP 404
