viewer_key,page_id,observed_fragment_count,max_sequence,missing_sequence_slots,missing_slot_count
H1993P3HI184,U1-H1993P3HI184-P021,31,32,3,1
H1993P3HI184,U1-H1993P3HI184-P100,3,4,1,1
H1993P3HI184,U1-H1993P3HI184-P158,33,34,15,1
H1993P3HI185,U1-H1993P3HI185-P043,18,19,7,1
H1993P3HI185,U1-H1993P3HI185-P059,12,14,6 9,2
H1993P3HI185,U1-H1993P3HI185-P067,5,6,5,1
H1993P3HI185,U1-H1993P3HI185-P069,25,28,3 19 20,3
H1993P3HI185,U1-H1993P3HI185-P073,6,7,3,1
H1993P3HI185,U1-H1993P3HI185-P104,8,9,1,1
H1993P3HI185,U1-H1993P3HI185-P124,11,12,10,1
H1993P3HI185,U1-H1993P3HI185-P143,14,15,11,1
H1993P3HI186,U1-H1993P3HI186-P133,9,10,2,1
H1993P3HI187,U1-H1993P3HI187-P008,11,12,1,1
H1993P3HI187,U1-H1993P3HI187-P009,8,9,8,1
H1993P3HI187,U1-H1993P3HI187-P080,6,7,4,1
H1993P3HI188,U1-H1993P3HI188-P054,13,14,2,1
H1993P3HI188,U1-H1993P3HI188-P086,10,11,1,1
H1993P3HI188,U1-H1993P3HI188-P125,7,8,4,1
H2008P1CI249,U1-H2008P1CI249-P017,8,9,3,1
H2008P1CI249,U1-H2008P1CI249-P039,5,6,2,1
H2008P1CI249,U1-H2008P1CI249-P085,7,8,3,1
H2011P1CI293,U1-H2011P1CI293-P033,9,14,1 4 6 8 10,5
H2011P1CI293,U1-H2011P1CI293-P035,20,21,13,1
H2011P1CI293,U1-H2011P1CI293-P036,16,17,16,1
H2011P1CI293,U1-H2011P1CI293-P065,8,9,8,1
H2011P1CI293,U1-H2011P1CI293-P126,22,27,14 17 19 21 23,5
H2011P1CI293,U1-H2011P1CI293-P141,25,26,16,1
H2011P1CI293,U1-H2011P1CI293-P163,16,17,11,1
H2011P2CI300,U1-H2011P2CI300-P023,19,20,2,1
H2011P2CI300,U1-H2011P2CI300-P062,12,13,3,1
H2011P2CI300,U1-H2011P2CI300-P076,8,9,1,1
H2011P2CI300,U1-H2011P2CI300-P088,7,8,3,1
H2011P2CI300,U1-H2011P2CI300-P115,19,21,6 9,2
H2011P2CI300,U1-H2011P2CI300-P124,15,16,3,1
H2014P2ENA,U1-H2014P2ENA-P021,15,16,1,1
H2014P2ENA,U1-H2014P2ENA-P023,17,20,4 6 9,3
H2014P2ENA,U1-H2014P2ENA-P032,14,17,4 5 6,3
H2014P2ENA,U1-H2014P2ENA-P035,6,7,3,1
H2014P2ENA,U1-H2014P2ENA-P041,18,19,9,1
H2014P2ENA,U1-H2014P2ENA-P088,6,7,2,1
H2014P2ENA,U1-H2014P2ENA-P131,28,29,15,1
H2014P2ENA,U1-H2014P2ENA-P134,22,24,5 13,2
