analysis_version,viewer_a,viewer_b,generation_a,generation_b,grade_a,grade_b,same_generation,same_grade,unique_units_a,unique_units_b,shared_unique_units,jaccard,containment_a_in_b,containment_b_in_a
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1966P3GE353,H2019P5AGA,1966,2019,3,5,0,0,547,878,4,0.002815,0.007313,0.004556
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1966P5GE367,H2008P5GE283,1966,2008,5,5,0,1,632,928,4,0.002571,0.006329,0.004310
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1966P6GE378,H1993P5GE205,1966,1993,6,5,0,0,720,860,4,0.002538,0.005556,0.004651
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1993P4GE197,H1993P5GE205,1993,1993,4,5,1,0,1237,860,4,0.001911,0.003234,0.004651
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1993P5GE204,H2008P5GE282,1993,2008,5,5,0,1,344,1910,4,0.001778,0.011628,0.002094
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1993P5GE204,H2011P6GE341,1993,2011,5,6,0,0,344,2020,4,0.001695,0.011628,0.001980
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1993P5GE204,H2011P4GE321,1993,2011,5,4,0,0,344,2263,4,0.001537,0.011628,0.001768
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1993P5GE205,H2008P4GE274,1993,2008,5,4,0,0,860,1999,4,0.001401,0.004651,0.002001
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1993P5GE205,H2011P5GE331,1993,2011,5,5,0,1,860,2244,4,0.001290,0.004651,0.001783
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1993P5GE205,H2011P4GE321,1993,2011,5,4,0,0,860,2263,4,0.001282,0.004651,0.001768
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H2008P5GE283,H2011P5GE331,2008,2011,5,5,0,1,928,2244,4,0.001263,0.004310,0.001783
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H2008P5GE283,H2014P6GEA,2008,2014,5,6,0,0,928,2319,4,0.001233,0.004310,0.001725
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1993P5GE205,H2014P5GEA,1993,2014,5,5,0,1,860,2493,4,0.001194,0.004651,0.001604
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1993P5GE205,H2014P4GEA,1993,2014,5,4,0,0,860,2618,4,0.001151,0.004651,0.001528
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1993P6GE213,H2008P5GE283,1993,2008,6,5,0,0,2917,928,4,0.001041,0.001371,0.004310
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1966P4GE360,H2014P5AGA,1966,2014,4,5,0,0,462,717,3,0.002551,0.006494,0.004184
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1993P5GE204,H2019P5AGA,1993,2019,5,5,0,1,344,878,3,0.002461,0.008721,0.003417
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1960P3GE009,H2014P5AGA,1960,2014,3,5,0,0,538,717,3,0.002396,0.005576,0.004184
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1960P4GE015,H2011P5GE332,1960,2011,4,5,0,0,474,786,3,0.002387,0.006329,0.003817
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1960P3GE008,H2014P5AGA,1960,2014,3,5,0,0,568,717,3,0.002340,0.005282,0.004184
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1966P4GE360,H1993P5GE205,1966,1993,4,5,0,0,462,860,3,0.002274,0.006494,0.003488
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1966P5GE367,H2014P5AGA,1966,2014,5,5,0,1,632,717,3,0.002229,0.004747,0.004184
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1960P3GE008,H2011P5GE332,1960,2011,3,5,0,0,568,786,3,0.002221,0.005282,0.003817
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1966P3GE352,H1993P5GE205,1966,1993,3,5,0,0,514,860,3,0.002188,0.005837,0.003488
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1966P4GE360,H2008P5GE283,1966,2008,4,5,0,0,462,928,3,0.002163,0.006494,0.003233
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1966P5GE367,H1993P5GE205,1966,1993,5,5,0,1,632,860,3,0.002015,0.004747,0.003488
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1966P4GE364,H1993P5GE205,1966,1993,4,5,0,0,911,860,3,0.001697,0.003293,0.003488
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H2008P6GE289,H2011P5GE332,2008,2011,6,5,0,0,1545,786,3,0.001289,0.001942,0.003817
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1993P5GE205,H2008P6GE289,1993,2008,5,6,0,0,860,1545,3,0.001249,0.003488,0.001942
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1993P5GE205,H2008P5GE282,1993,2008,5,5,0,1,860,1910,3,0.001084,0.003488,0.001571
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H2008P5GE282,H2008P5GE283,2008,2008,5,5,1,1,1910,928,3,0.001058,0.001571,0.003233
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1993P5GE205,H2011P6GE341,1993,2011,5,6,0,0,860,2020,3,0.001043,0.003488,0.001485
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H2008P5GE283,H2011P4GE321,2008,2011,5,4,0,0,928,2263,3,0.000941,0.003233,0.001326
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H2008P5GE283,H2019P5GEA,2008,2019,5,5,0,1,928,2437,3,0.000892,0.003233,0.001231
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H2008P5GE283,H2019P4GEA,2008,2019,5,4,0,0,928,2561,3,0.000861,0.003233,0.001171
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H2008P5GE283,H2014P4GEA,2008,2014,5,4,0,0,928,2618,3,0.000847,0.003233,0.001146
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1966P3GE353,H1993P5GE204,1966,1993,3,5,0,0,547,344,2,0.002250,0.003656,0.005814
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1960P3GE008,H1993P5GE204,1960,1993,3,5,0,0,568,344,2,0.002198,0.003521,0.005814
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1993P5GE204,H2014P5AGA,1993,2014,5,5,0,1,344,717,2,0.001889,0.005814,0.002789
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1993P5GE204,H2011P5GE332,1993,2011,5,5,0,1,344,786,2,0.001773,0.005814,0.002545
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1966P4GE360,H2011P5GE332,1966,2011,4,5,0,0,462,786,2,0.001605,0.004329,0.002545
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1966P3GE353,H2014P5AGA,1966,2014,3,5,0,0,547,717,2,0.001585,0.003656,0.002789
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1966P3GE353,H2011P5GE332,1966,2011,3,5,0,0,547,786,2,0.001503,0.003656,0.002545
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1960P3GE009,H1993P5GE205,1960,1993,3,5,0,0,538,860,2,0.001433,0.003717,0.002326
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1966P6GE378,H2008P5GE283,1966,2008,6,5,0,0,720,928,2,0.001215,0.002778,0.002155
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1960P4GE016,H1993P5GE205,1960,1993,4,5,0,0,944,860,2,0.001110,0.002119,0.002326
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1966P4GE364,H2008P5GE283,1966,2008,4,5,0,0,911,928,2,0.001089,0.002195,0.002155
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1960P4GE016,H2008P5GE283,1960,2008,4,5,0,0,944,928,2,0.001070,0.002119,0.002155
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1993P4GE197,H2011P5GE332,1993,2011,4,5,0,0,1237,786,2,0.000990,0.001617,0.002545
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H2008P5GE283,H2008P6GE289,2008,2008,5,6,1,0,928,1545,2,0.000809,0.002155,0.001294
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1966P5GE368,H1993P5GE205,1966,1993,5,5,0,1,1640,860,2,0.000801,0.001220,0.002326
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H2008P5GE283,H2011P6GE341,2008,2011,5,6,0,0,928,2020,2,0.000679,0.002155,0.000990
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H2008P5GE283,H2014P5GEA,2008,2014,5,5,0,1,928,2493,2,0.000585,0.002155,0.000802
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1960P3GE008,H1993P5GE205,1960,1993,3,5,0,0,568,860,1,0.000701,0.001761,0.001163
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1966P3GE352,H2008P5GE283,1966,2008,3,5,0,0,514,928,1,0.000694,0.001946,0.001078
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1960P3GE009,H2008P5GE283,1960,2008,3,5,0,0,538,928,1,0.000683,0.001859,0.001078
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1960P3GE008,H2008P5GE283,1960,2008,3,5,0,0,568,928,1,0.000669,0.001761,0.001078
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H1993P4GE197,H2014P5AGA,1993,2014,4,5,0,0,1237,717,1,0.000512,0.000808,0.001395
LTMD_U1_W6_GEOGRAPHY_ATLAS_EXACT_REUSE_0.1,H2008P5GE282,H2019P5AGA,2008,2019,5,5,0,1,1910,878,1,0.000359,0.000524,0.001139
