audit_version,viewer_key,catalog_generation,grade_code,title_core,viewer_page,source_image_index,target_url,target_state,target_reachable,target_http_status,target_content_type,target_byte_size,target_sha256,target_attempts,target_attempt_log,prev_page,prev_url,prev_sha256_match,next_page,next_url,next_sha256_match,available_neighbours_sha_verified,ocr_policy,interpretive_limit
LTMD_U1_W3_SPANISH_INTERNAL_UNSERVED_0.1,H1993P4ES193,1993,4,Español,236,236,https://historico.conaliteg.gob.mx/c/H1993P4ES193/236.jpg,internal_unserved_position_observed,0,,,,,5,1:HTTP404|2:HTTP404|3:HTTP404|4:HTTP404|5:HTTP404,235,https://historico.conaliteg.gob.mx/c/H1993P4ES193/235.jpg,1,237,https://historico.conaliteg.gob.mx/c/H1993P4ES193/237.jpg,1,1,omit_only_this_unserved_position_without_renumbering,Observed behavior of the public digital asset route; it does not by itself prove that a bibliographic page is absent from the physical or printed edition.
LTMD_U1_W3_SPANISH_INTERNAL_UNSERVED_0.1,H2008P3ES265,2008,3,ESPAÑOL ACTIVIDADES,17,17,https://historico.conaliteg.gob.mx/c/H2008P3ES265/017.jpg,internal_unserved_position_observed,0,,,,,5,1:HTTP404|2:HTTP404|3:HTTP404|4:HTTP404|5:HTTP404,16,https://historico.conaliteg.gob.mx/c/H2008P3ES265/016.jpg,1,18,https://historico.conaliteg.gob.mx/c/H2008P3ES265/018.jpg,1,1,omit_only_this_unserved_position_without_renumbering,Observed behavior of the public digital asset route; it does not by itself prove that a bibliographic page is absent from the physical or printed edition.
LTMD_U1_W3_SPANISH_INTERNAL_UNSERVED_0.1,H2008P3ES266,2008,3,ESPAÑOL LECTURAS,206,206,https://historico.conaliteg.gob.mx/c/H2008P3ES266/206.jpg,internal_unserved_position_observed,0,,,,,5,1:HTTP404|2:HTTP404|3:HTTP404|4:HTTP404|5:HTTP404,205,https://historico.conaliteg.gob.mx/c/H2008P3ES266/205.jpg,1,207,https://historico.conaliteg.gob.mx/c/H2008P3ES266/207.jpg,1,1,omit_only_this_unserved_position_without_renumbering,Observed behavior of the public digital asset route; it does not by itself prove that a bibliographic page is absent from the physical or printed edition.
LTMD_U1_W3_SPANISH_INTERNAL_UNSERVED_0.1,H2008P4ES271,2008,4,ESPAÑOL ACTIVIDADES,129,129,https://historico.conaliteg.gob.mx/c/H2008P4ES271/129.jpg,internal_unserved_position_observed,0,,,,,5,1:HTTP404|2:HTTP404|3:HTTP404|4:HTTP404|5:HTTP404,128,https://historico.conaliteg.gob.mx/c/H2008P4ES271/128.jpg,1,130,https://historico.conaliteg.gob.mx/c/H2008P4ES271/130.jpg,1,1,omit_only_this_unserved_position_without_renumbering,Observed behavior of the public digital asset route; it does not by itself prove that a bibliographic page is absent from the physical or printed edition.
LTMD_U1_W3_SPANISH_INTERNAL_UNSERVED_0.1,H2008P4ES272,2008,4,ESPAÑOL LECTURAS,77,77,https://historico.conaliteg.gob.mx/c/H2008P4ES272/077.jpg,internal_unserved_position_observed,0,,,,,5,1:HTTP404|2:HTTP404|3:HTTP404|4:HTTP404|5:HTTP404,76,https://historico.conaliteg.gob.mx/c/H2008P4ES272/076.jpg,1,78,https://historico.conaliteg.gob.mx/c/H2008P4ES272/078.jpg,1,1,omit_only_this_unserved_position_without_renumbering,Observed behavior of the public digital asset route; it does not by itself prove that a bibliographic page is absent from the physical or printed edition.
LTMD_U1_W3_SPANISH_INTERNAL_UNSERVED_0.1,H2008P4ES272,2008,4,ESPAÑOL LECTURAS,226,226,https://historico.conaliteg.gob.mx/c/H2008P4ES272/226.jpg,internal_unserved_position_observed,0,,,,,5,1:HTTP404|2:HTTP404|3:HTTP404|4:HTTP404|5:HTTP404,225,https://historico.conaliteg.gob.mx/c/H2008P4ES272/225.jpg,1,227,https://historico.conaliteg.gob.mx/c/H2008P4ES272/227.jpg,1,1,omit_only_this_unserved_position_without_renumbering,Observed behavior of the public digital asset route; it does not by itself prove that a bibliographic page is absent from the physical or printed edition.
LTMD_U1_W3_SPANISH_INTERNAL_UNSERVED_0.1,H2011P2ES305,2011,2,ESPAÑOL LECTURAS,105,105,https://historico.conaliteg.gob.mx/c/H2011P2ES305/105.jpg,internal_unserved_position_observed,0,,,,,5,1:HTTP404|2:HTTP404|3:HTTP404|4:HTTP404|5:HTTP404,104,https://historico.conaliteg.gob.mx/c/H2011P2ES305/104.jpg,1,106,https://historico.conaliteg.gob.mx/c/H2011P2ES305/106.jpg,1,1,omit_only_this_unserved_position_without_renumbering,Observed behavior of the public digital asset route; it does not by itself prove that a bibliographic page is absent from the physical or printed edition.
LTMD_U1_W3_SPANISH_INTERNAL_UNSERVED_0.1,H2014P2ESA,2014,2,Español. Libro para el alumno,218,218,https://historico.conaliteg.gob.mx/c/H2014P2ESA/218.jpg,internal_unserved_position_observed,0,,,,,5,1:HTTP404|2:HTTP404|3:HTTP404|4:HTTP404|5:HTTP404,217,https://historico.conaliteg.gob.mx/c/H2014P2ESA/217.jpg,1,219,https://historico.conaliteg.gob.mx/c/H2014P2ESA/219.jpg,1,1,omit_only_this_unserved_position_without_renumbering,Observed behavior of the public digital asset route; it does not by itself prove that a bibliographic page is absent from the physical or printed edition.
