viewer_key,page_id,observed_fragment_count,max_sequence,missing_sequence_slots,missing_slot_count
H2018P1ESM,U1-H2018P1ESM-P152,34,35,25,1
H2018P1LEA,U1-H2018P1LEA-P017,3,4,3,1
H2018P2ESA,U1-H2018P2ESA-P008,21,23,12 21,2
H2018P2ESA,U1-H2018P2ESA-P018,14,15,1,1
H2018P2ESA,U1-H2018P2ESA-P031,13,14,3,1
H2018P2ESA,U1-H2018P2ESA-P034,12,13,1,1
H2018P2ESA,U1-H2018P2ESA-P051,11,12,1,1
H2018P2ESA,U1-H2018P2ESA-P059,17,18,1,1
H2018P2ESA,U1-H2018P2ESA-P070,11,12,4,1
H2018P2ESA,U1-H2018P2ESA-P081,6,7,1,1
H2018P2ESA,U1-H2018P2ESA-P082,5,6,1,1
H2018P2ESA,U1-H2018P2ESA-P087,22,23,1,1
H2018P2ESA,U1-H2018P2ESA-P092,11,12,1,1
H2018P2ESA,U1-H2018P2ESA-P094,4,5,1,1
H2018P2ESA,U1-H2018P2ESA-P098,6,7,1,1
H2018P2ESA,U1-H2018P2ESA-P158,20,21,3,1
H2018P2ESA,U1-H2018P2ESA-P205,25,26,10,1
H2018P2ESA,U1-H2018P2ESA-P222,12,13,1,1
H2018P2ESM,U1-H2018P2ESM-P026,28,30,18 27,2
H2018P2ESM,U1-H2018P2ESM-P032,26,27,18,1
H2018P2ESM,U1-H2018P2ESM-P097,36,37,8,1
H2018P2ESM,U1-H2018P2ESM-P140,26,27,12,1
H2018P2LEA,U1-H2018P2LEA-P034,8,10,8 9,2
H2018P2LEA,U1-H2018P2LEA-P070,10,11,4,1
H2019P1ESA,U1-H2019P1ESA-P035,9,10,1,1
H2019P1ESA,U1-H2019P1ESA-P038,15,16,2,1
H2019P1ESA,U1-H2019P1ESA-P040,3,4,3,1
H2019P1ESA,U1-H2019P1ESA-P099,18,19,12,1
H2019P1ESA,U1-H2019P1ESA-P106,15,16,11,1
H2019P1ESA,U1-H2019P1ESA-P110,9,10,8,1
H2019P1ESA,U1-H2019P1ESA-P121,14,16,1 9,2
H2019P1ESA,U1-H2019P1ESA-P122,9,10,1,1
H2019P1ESA,U1-H2019P1ESA-P124,10,11,1,1
H2019P1ESA,U1-H2019P1ESA-P125,8,9,4,1
H2019P1ESA,U1-H2019P1ESA-P137,9,10,6,1
H2019P1ESA,U1-H2019P1ESA-P138,9,10,7,1
H2019P1ESA,U1-H2019P1ESA-P139,5,6,2,1
H2019P1ESA,U1-H2019P1ESA-P211,8,9,6,1
H2019P1ESM,U1-H2019P1ESM-P022,31,32,20,1
H2019P1ESM,U1-H2019P1ESM-P037,25,26,11,1
H2019P1ESM,U1-H2019P1ESM-P041,23,24,14,1
H2019P1ESM,U1-H2019P1ESM-P062,28,29,18,1
H2019P1ESM,U1-H2019P1ESM-P086,40,41,19,1
H2019P1ESM,U1-H2019P1ESM-P152,30,31,24,1
H2019P1ESM,U1-H2019P1ESM-P177,16,18,2 9,2
H2019P1LEA,U1-H2019P1LEA-P017,3,4,3,1
H2019P2ESA,U1-H2019P2ESA-P020,10,11,2,1
H2019P2ESA,U1-H2019P2ESA-P031,14,15,4,1
H2019P2ESA,U1-H2019P2ESA-P038,10,11,1,1
H2019P2ESA,U1-H2019P2ESA-P041,16,17,1,1
H2019P2ESA,U1-H2019P2ESA-P042,10,11,1,1
H2019P2ESA,U1-H2019P2ESA-P045,11,12,1,1
H2019P2ESA,U1-H2019P2ESA-P048,14,15,1,1
H2019P2ESA,U1-H2019P2ESA-P065,7,8,1,1
H2019P2ESA,U1-H2019P2ESA-P083,14,15,1,1
H2019P2ESA,U1-H2019P2ESA-P085,7,8,7,1
H2019P2ESA,U1-H2019P2ESA-P093,11,12,1,1
H2019P2ESA,U1-H2019P2ESA-P094,5,6,1,1
H2019P2ESA,U1-H2019P2ESA-P102,7,8,3,1
H2019P2ESA,U1-H2019P2ESA-P115,6,7,1,1
H2019P2ESA,U1-H2019P2ESA-P124,13,14,13,1
H2019P2ESA,U1-H2019P2ESA-P171,11,12,1,1
H2019P2ESA,U1-H2019P2ESA-P199,21,23,6 12,2
H2019P2ESA,U1-H2019P2ESA-P205,24,25,10,1
H2019P2ESA,U1-H2019P2ESA-P214,18,19,1,1
H2019P2ESA,U1-H2019P2ESA-P216,17,18,1,1
H2019P2ESM,U1-H2019P2ESM-P026,23,24,17,1
H2019P2ESM,U1-H2019P2ESM-P027,24,25,19,1
H2019P2ESM,U1-H2019P2ESM-P089,32,33,31,1
H2019P2ESM,U1-H2019P2ESM-P095,25,26,24,1
H2019P2LEA,U1-H2019P2LEA-P035,5,6,1,1
H2019P2LEA,U1-H2019P2LEA-P069,11,12,3,1
H2019P2LEA,U1-H2019P2LEA-P118,8,9,8,1
H2019P3ESA,U1-H2019P3ESA-P021,18,19,8,1
H2019P3ESA,U1-H2019P3ESA-P030,19,20,5,1
H2019P3ESA,U1-H2019P3ESA-P032,15,16,8,1
H2019P3ESA,U1-H2019P3ESA-P037,21,22,11,1
H2019P3ESA,U1-H2019P3ESA-P082,32,33,10,1
H2019P3ESA,U1-H2019P3ESA-P137,20,23,4 9 15,3
H2019P3ESA,U1-H2019P3ESA-P154,24,25,4,1
H2019P3LEA,U1-H2019P3LEA-P007,25,26,20,1
H2019P3LEA,U1-H2019P3LEA-P070,8,9,6,1
H2019P3LEA,U1-H2019P3LEA-P148,8,9,8,1
H2019P4ESA,U1-H2019P4ESA-P022,19,20,13,1
H2019P4ESA,U1-H2019P4ESA-P040,17,18,4,1
H2019P4ESA,U1-H2019P4ESA-P099,23,25,11 17,2
H2019P4ESA,U1-H2019P4ESA-P107,13,14,13,1
H2019P4ESA,U1-H2019P4ESA-P112,10,11,2,1
H2019P4ESA,U1-H2019P4ESA-P131,29,31,13 18,2
H2019P4ESA,U1-H2019P4ESA-P157,18,22,4 9 14 19,4
H2019P4LEA,U1-H2019P4LEA-P004,9,10,1,1
H2019P4LEA,U1-H2019P4LEA-P054,15,16,2,1
H2019P4LEA,U1-H2019P4LEA-P110,11,12,10,1
H2019P4LEA,U1-H2019P4LEA-P115,19,20,1,1
H2019P4LEA,U1-H2019P4LEA-P120,15,16,1,1
H2019P5ESA,U1-H2019P5ESA-P020,16,17,13,1
H2019P5ESA,U1-H2019P5ESA-P037,8,12,2 5 7 10,4
H2019P5ESA,U1-H2019P5ESA-P053,40,41,28,1
H2019P5ESA,U1-H2019P5ESA-P112,28,29,5,1
H2019P5ESA,U1-H2019P5ESA-P153,5,9,2 4 6 8,4
H2019P5LEA,U1-H2019P5LEA-P018,19,21,3 7,2
H2019P5LEA,U1-H2019P5LEA-P120,22,23,9,1
H2019P5LEA,U1-H2019P5LEA-P135,31,32,1,1
H2019P6ESA,U1-H2019P6ESA-P010,9,10,3,1
H2019P6ESA,U1-H2019P6ESA-P021,15,16,1,1
H2019P6ESA,U1-H2019P6ESA-P056,4,5,1,1
H2019P6ESA,U1-H2019P6ESA-P060,67,69,67 68,2
H2019P6ESA,U1-H2019P6ESA-P078,10,14,7 9 11 13,4
H2019P6ESA,U1-H2019P6ESA-P085,45,47,34 42,2
H2019P6ESA,U1-H2019P6ESA-P112,16,17,4,1
H2019P6ESA,U1-H2019P6ESA-P131,11,12,6,1
H2019P6LEA,U1-H2019P6LEA-P008,15,16,4,1
H2019P6LEA,U1-H2019P6LEA-P060,13,14,1,1
H2019P6LEA,U1-H2019P6LEA-P072,6,7,1,1
H2019P6LEA,U1-H2019P6LEA-P083,29,30,1,1
