alias_version,alias_group,viewer_key,canonical_viewer_key,source_jpeg_count,all_pages_byte_identical_aligned,interpretive_limit
LTMD_U1_W3_SPANISH_EXACT_ALIASES_0.1,SPANISH-ALIAS-001,H1982P4ES385,H1972P4ES080,226,1,Operational byte alias only; catalog and bibliographic identities remain distinct.
LTMD_U1_W3_SPANISH_EXACT_ALIASES_0.1,SPANISH-ALIAS-002,H1982P4ES386,H1972P4ES081,130,1,Operational byte alias only; catalog and bibliographic identities remain distinct.
LTMD_U1_W3_SPANISH_EXACT_ALIASES_0.1,SPANISH-ALIAS-003,H1982P4ES387,H1972P4ES082,322,1,Operational byte alias only; catalog and bibliographic identities remain distinct.
LTMD_U1_W3_SPANISH_EXACT_ALIASES_0.1,SPANISH-ALIAS-004,H1982P5ES391,H1972P5ES086,290,1,Operational byte alias only; catalog and bibliographic identities remain distinct.
LTMD_U1_W3_SPANISH_EXACT_ALIASES_0.1,SPANISH-ALIAS-005,H1982P5ES392,H1972P5ES087,290,1,Operational byte alias only; catalog and bibliographic identities remain distinct.
LTMD_U1_W3_SPANISH_EXACT_ALIASES_0.1,SPANISH-ALIAS-006,H1982P5ES393,H1972P5ES088,128,1,Operational byte alias only; catalog and bibliographic identities remain distinct.
LTMD_U1_W3_SPANISH_EXACT_ALIASES_0.1,SPANISH-ALIAS-007,H1982P6ES397,H1972P6ES092,178,1,Operational byte alias only; catalog and bibliographic identities remain distinct.
LTMD_U1_W3_SPANISH_EXACT_ALIASES_0.1,SPANISH-ALIAS-008,H1982P6ES398,H1972P6ES093,104,1,Operational byte alias only; catalog and bibliographic identities remain distinct.
