routing_version,viewer_key,catalog_generation,grade_code,title_core,technical_route,architecture_signature,source_url
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2019P4CCA,2019,4,Conoce nuestra Constitución,nonstandard_html_diagnostics,html200|x0:0|agp0|agc0|clv0|mag0,https://historico.conaliteg.gob.mx/H2019P4CCA.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1960P1ES001,1960,1,MI CUADERNO DE TRABAJO DE 1ER AÑO,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1960P1ES001.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1960P1ES002,1960,1,MI LIBRO DE 1ER AÑO,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1960P1ES002.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1960P2ES004,1960,2,MI LIBRO DE 2° AÑO,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1960P2ES004.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1966P1ES346,1966,1,MI LIBRO DE 1er AÑO,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1966P1ES346.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1966P2ES348,1966,2,MI LIBRO DE 2° AÑO,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1966P2ES348.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1982P1ES096,1982,1,MI LIBRO RECORTABLE PARTE 1,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1982P1ES096.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1982P1ES097,1982,1,MI LIBRO RECORTABLE PARTE 2,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1982P1ES097.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1982P1ES098,1982,1,MI LIBRO PARTE 2,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1982P1ES098.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1982P1ES099,1982,1,MI LIBRO PARTE 1,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1982P1ES099.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1982P2ES101,1982,2,MI LIBRO PARTE 2,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1982P2ES101.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1982P2ES102,1982,2,MI LIBRO DE SEGUNDO,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1982P2ES102.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1988P1ES108,1988,1,"MI LIBRO DE 1°, PARTE 1",standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1988P1ES108.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1988P1ES109,1988,1,"MI LIBRO DE 1°, PARTE 2",standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1988P1ES109.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1988P1ES110,1988,1,"MI LIBRO DE 1° RECORTABLE, PARTE 1",standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1988P1ES110.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1988P1ES111,1988,1,"MI LIBRO DE 1°, RECORTABLE PARTE 2",standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1988P1ES111.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1988P2CI112,1988,2,"MI LIBRO DE 2°, PARTE 2",standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1988P2CI112.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1988P2CI113,1988,2,MI LIBRO DE 2° PARTE 1,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1988P2CI113.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P1LI140,1993,1,Libro Integrado,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P1LI140.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P1LI141,1993,1,Libro Integrado recortable,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P1LI141.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P2LI149,1993,2,Libro Integrado,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P2LI149.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P2LI150,1993,2,Libro Integrado Recortable,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P2LI150.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI215,1993,6,MONOGRAFÍA ESTATAL AGUASCALIENTES,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI215.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI216,1993,6,MONOGRAFÍA ESTATAL BAJA CALIFORNIA,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI216.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI217,1993,6,MONOGRAFÍA ESTATAL BAJA CALIFORNIA SUR,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI217.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI218,1993,6,MONOGRAFÍA ESTATAL COAHUILA,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI218.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI219,1993,6,MONOGRAFÍA ESTATAL COLIMA,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI219.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI220,1993,6,MONOGRAFÍA ESTATAL CAMPECHE,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI220.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI221,1993,6,MONOGRAFÍA ESTATAL CHIAPAS,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI221.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI222,1993,6,MONOGRAFÍA ESTATAL CHIHUAHUA,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI222.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI223,1993,6,MONOGRAFÍA ESTATAL DISTRITO FEDERAL,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI223.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI224,1993,6,MONOGRAFÍA ESTATAL DURANGO,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI224.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI225,1993,6,MONOGRAFÍA ESTATAL ESTADO DE MÉXICO,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI225.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI226,1993,6,MONOGRAFÍA ESTATAL GUANAJUATO,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI226.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI227,1993,6,MONOGRAFÍA ESTATAL GUERRERO,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI227.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI228,1993,6,MONOGRAFÍA ESTATAL HIDALGO,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI228.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI229,1993,6,MONOGRAFÍA ESTATAL JALISCO,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI229.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI230,1993,6,MONOGRAFÍA ESTATAL MICHOACÁN,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI230.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI231,1993,6,MONOGRAFÍA ESTATAL MORELOS,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI231.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI232,1993,6,MONOGRAFÍA ESTATAL NAYARIT,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI232.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI233,1993,6,MONOGRAFÍA ESTATAL NUEVO LEÓN,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI233.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI234,1993,6,MONOGRAFÍA ESTATAL OAXACA,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI234.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI235,1993,6,MONOGRAFÍA ESTATAL PUEBLA,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI235.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI236,1993,6,MONOGRAFÍA ESTATAL QUERÉTARO,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI236.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI237,1993,6,MONOGRAFÍA ESTATAL QUINTANA ROO,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI237.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI238,1993,6,MONOGRAFÍA ESTATAL SAN LUIS POTOSÍ,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI238.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI239,1993,6,MONOGRAFÍA ESTATAL SINALOA,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI239.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI240,1993,6,MONOGRAFÍA ESTATAL SONORA,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI240.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI241,1993,6,MONOGRAFÍA ESTATAL TABASCO,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI241.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI242,1993,6,MONOGRAFÍA ESTATAL TAMAULIPAS,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI242.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI243,1993,6,MONOGRAFÍA ESTATAL TLAXCALA,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI243.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI244,1993,6,MONOGRAFÍA ESTATAL VERACRUZ,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI244.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI245,1993,6,MONOGRAFÍA ESTATAL YUCATÁN,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI245.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H1993P6HI246,1993,6,MONOGRAFÍA ESTATAL ZACATECAS,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H1993P6HI246.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2008P5MA285,2008,5,MATEMAÁTICAS,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2008P5MA285.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2011P1ED296,2011,1,EDUCACIÓN FÍSCIA,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2011P1ED296.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2011P2ED303,2011,2,EDUCACIÓN FÍSCIA,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2011P2ED303.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2011P3ED310,2011,3,EDUCACIÓN FÍSCIA,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2011P3ED310.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2011P4ED318,2011,4,EDUCACIÓN FÍSCIA,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2011P4ED318.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2011P5ED328,2011,5,EDUCACIÓN FÍSCIA,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2011P5ED328.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2011P6ED338,2011,6,EDUCACIÓN FÍSCIA,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2011P6ED338.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3AGS,2014,3,La entidad donde vivo Aguascalientes,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3AGS.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3BCN,2014,3,La entidad donde vivo Baja California Norte,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3BCN.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3BCS,2014,3,La entidad donde vivo Baja California Sur,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3BCS.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3CAM,2014,3,La entidad donde vivo Campeche,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3CAM.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3CDM,2014,3,La entidad donde vivo Ciudad de México,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3CDM.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3CHH,2014,3,La entidad donde vivo Chihuahua,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3CHH.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3CHP,2014,3,La entidad donde vivo Chiapas,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3CHP.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3COA,2014,3,La entidad donde vivo Coahuila,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3COA.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3COL,2014,3,La entidad donde vivo Colima,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3COL.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3DUR,2014,3,La entidad donde vivo Durango,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3DUR.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3GRO,2014,3,La entidad donde vivo Guerrero,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3GRO.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3GTO,2014,3,La entidad donde vivo Guanajuato,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3GTO.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3HID,2014,3,La entidad donde vivo Hidalgo,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3HID.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3JAL,2014,3,La entidad donde vivo Jalisco,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3JAL.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3MEX,2014,3,La entidad donde vivo México,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3MEX.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3MIC,2014,3,La entidad donde vivo Michoacán,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3MIC.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3MOR,2014,3,La entidad donde vivo Morelos,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3MOR.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3NAY,2014,3,La entidad donde vivo Nayarit,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3NAY.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3NLE,2014,3,La entidad donde vivo Nuevo León,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3NLE.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3OAX,2014,3,La entidad donde vivo Oaxaca,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3OAX.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3PUE,2014,3,La entidad donde vivo Puebla,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3PUE.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3QRO,2014,3,La entidad donde vivo Quintana Roo,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3QRO.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3QUE,2014,3,La entidad donde vivo Querétaro,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3QUE.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3SIN,2014,3,La entidad donde vivo Sinaloa,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3SIN.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3SLP,2014,3,La entidad donde vivo San Luis Potosí,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3SLP.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3SON,2014,3,La entidad donde vivo Sonora,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3SON.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3TAB,2014,3,La entidad donde vivo Tabasco,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3TAB.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3TAM,2014,3,La entidad donde vivo Tamaulipas,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3TAM.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3TLA,2014,3,La entidad donde vivo Tlaxcala,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3TLA.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3VER,2014,3,La entidad donde vivo Veracruz,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3VER.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3YUC,2014,3,La entidad donde vivo Yucatán,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3YUC.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2014P3ZAC,2014,3,La entidad donde vivo Zacatecas,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2014P3ZAC.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2018P1COA,2018,1,Conocimiento del medio,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2018P1COA.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2018P1COM,2018,1,Conocimiento del medio. Docente,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2018P1COM.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2018P2COA,2018,2,Conocimiento del medio,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2018P2COA.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2018P2COM,2018,2,Conocimiento del medio. Docente,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2018P2COM.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2019P1COA,2019,1,Conocimiento del medio,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2019P1COA.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2019P1COM,2019,1,Conocimiento del medio. Docente,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2019P1COM.htm
LTMD_U1_W11_TECHNICAL_ROUTING_0.1,H2019P2COA,2019,2,Conocimiento del medio,standard_dynamic_claves,html200|x1:200|agp1|agc1|clv1|mag1,https://historico.conaliteg.gob.mx/H2019P2COA.htm
