audit_version,book_id,catalog_generation,grade,viewer_key,viewer_page,original_http_status,html_final_url,html_key_references,candidate_content_key,candidate_is_original,candidate_asset_url,candidate_reachable_image,candidate_http_status,candidate_content_type,html_error
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,137,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2018P3CNA,1,https://historico.conaliteg.gob.mx/c/H2018P3CNA/137.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,137,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2019P3CNA,0,https://historico.conaliteg.gob.mx/c/H2019P3CNA/137.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,138,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2018P3CNA,1,https://historico.conaliteg.gob.mx/c/H2018P3CNA/138.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,138,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2019P3CNA,0,https://historico.conaliteg.gob.mx/c/H2019P3CNA/138.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,139,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2018P3CNA,1,https://historico.conaliteg.gob.mx/c/H2018P3CNA/139.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,139,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2019P3CNA,0,https://historico.conaliteg.gob.mx/c/H2019P3CNA/139.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,140,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2018P3CNA,1,https://historico.conaliteg.gob.mx/c/H2018P3CNA/140.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,140,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2019P3CNA,0,https://historico.conaliteg.gob.mx/c/H2019P3CNA/140.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,141,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2018P3CNA,1,https://historico.conaliteg.gob.mx/c/H2018P3CNA/141.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,141,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2019P3CNA,0,https://historico.conaliteg.gob.mx/c/H2019P3CNA/141.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,142,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2018P3CNA,1,https://historico.conaliteg.gob.mx/c/H2018P3CNA/142.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,142,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2019P3CNA,0,https://historico.conaliteg.gob.mx/c/H2019P3CNA/142.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,143,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2018P3CNA,1,https://historico.conaliteg.gob.mx/c/H2018P3CNA/143.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,143,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2019P3CNA,0,https://historico.conaliteg.gob.mx/c/H2019P3CNA/143.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,144,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2018P3CNA,1,https://historico.conaliteg.gob.mx/c/H2018P3CNA/144.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,144,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2019P3CNA,0,https://historico.conaliteg.gob.mx/c/H2019P3CNA/144.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,145,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2018P3CNA,1,https://historico.conaliteg.gob.mx/c/H2018P3CNA/145.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,145,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2019P3CNA,0,https://historico.conaliteg.gob.mx/c/H2019P3CNA/145.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,146,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2018P3CNA,1,https://historico.conaliteg.gob.mx/c/H2018P3CNA/146.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,146,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2019P3CNA,0,https://historico.conaliteg.gob.mx/c/H2019P3CNA/146.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,147,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2018P3CNA,1,https://historico.conaliteg.gob.mx/c/H2018P3CNA/147.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,147,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2019P3CNA,0,https://historico.conaliteg.gob.mx/c/H2019P3CNA/147.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,148,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2018P3CNA,1,https://historico.conaliteg.gob.mx/c/H2018P3CNA/148.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,148,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2019P3CNA,0,https://historico.conaliteg.gob.mx/c/H2019P3CNA/148.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,149,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2018P3CNA,1,https://historico.conaliteg.gob.mx/c/H2018P3CNA/149.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,149,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2019P3CNA,0,https://historico.conaliteg.gob.mx/c/H2019P3CNA/149.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,150,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2018P3CNA,1,https://historico.conaliteg.gob.mx/c/H2018P3CNA/150.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,150,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2019P3CNA,0,https://historico.conaliteg.gob.mx/c/H2019P3CNA/150.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,151,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2018P3CNA,1,https://historico.conaliteg.gob.mx/c/H2018P3CNA/151.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,151,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2019P3CNA,0,https://historico.conaliteg.gob.mx/c/H2019P3CNA/151.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,152,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2018P3CNA,1,https://historico.conaliteg.gob.mx/c/H2018P3CNA/152.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,152,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2019P3CNA,0,https://historico.conaliteg.gob.mx/c/H2019P3CNA/152.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,153,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2018P3CNA,1,https://historico.conaliteg.gob.mx/c/H2018P3CNA/153.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN3-G2018,2018,3,H2018P3CNA,153,404,https://historico.conaliteg.gob.mx/H2018P3CNA.htm,H2018P3CNA,H2019P3CNA,0,https://historico.conaliteg.gob.mx/c/H2019P3CNA/153.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2008,2008,4,H2008P4CI268,76,404,https://historico.conaliteg.gob.mx/H2008P4CI268.htm,H2008P4CI268,H2008P4CI268,1,https://historico.conaliteg.gob.mx/c/H2008P4CI268/076.jpg,0,404,text/html; charset=iso-8859-1,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2008,2008,4,H2008P4CI268,96,404,https://historico.conaliteg.gob.mx/H2008P4CI268.htm,H2008P4CI268,H2008P4CI268,1,https://historico.conaliteg.gob.mx/c/H2008P4CI268/096.jpg,0,404,text/html; charset=iso-8859-1,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,1,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/000.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,1,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/000.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,2,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/002.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,2,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/002.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,3,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/003.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,3,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/003.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,4,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/004.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,4,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/004.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,5,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/005.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,5,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/005.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,6,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/006.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,6,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/006.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,7,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/007.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,7,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/007.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,8,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/008.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,8,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/008.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,9,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/009.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,9,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/009.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,10,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/010.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,10,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/010.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,11,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/011.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,11,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/011.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,12,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/012.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,12,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/012.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,13,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/013.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,13,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/013.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,14,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/014.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,14,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/014.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,15,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/015.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,15,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/015.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,16,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/016.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,16,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/016.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,17,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/017.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,17,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/017.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,18,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/018.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,18,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/018.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,19,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/019.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,19,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/019.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,20,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/020.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,20,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/020.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,21,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/021.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,21,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/021.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,22,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/022.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,22,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/022.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,23,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/023.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,23,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/023.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,24,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/024.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,24,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/024.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,25,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/025.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,25,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/025.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,26,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/026.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,26,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/026.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,27,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/027.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,27,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/027.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,28,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2018P4CNA,1,https://historico.conaliteg.gob.mx/c/H2018P4CNA/028.jpg,1,206,image/jpeg,
CN_ASSET_ROUTING_AUDIT_0.1,LTMD-CN4-G2018,2018,4,H2018P4CNA,28,404,https://historico.conaliteg.gob.mx/H2018P4CNA.htm,H2018P4CNA,H2019P4CNA,0,https://historico.conaliteg.gob.mx/c/H2019P4CNA/028.jpg,1,206,image/jpeg,
